Station: Bern-Bollwerk
Stadt, Verkehr
Stundenmittelwerte, PREC: Stundensummen
MEZ/CET
Quelle: NABEL/MeteoSchweiz
Die Messwerte des laufenden Jahres sind vorläufig und noch nicht abschliessend geprüft.
Datum/Zeit;O3 [ug/m3];NO2 [ug/m3];CO [mg/m3];PM10 [ug/m3];PM2.5 [ug/m3];EC [ug/m3];CPC [1/cm3];NOX [ug/m3 eq. NO2];TEMP [C];PREC [mm];RAD [W/m2]
26.12.2019 11:00;24.6;19.5;0.30;12.9;7.7;0.4;7115.4;34.3;0.6;0.0;75.4
26.12.2019 12:00;25.7;18.3;0.20;14.7;8.2;0.5;5422.4;29.5;1.1;0.0;105.8
26.12.2019 13:00;34.8;17.9;0.30;14.5;8.5;0.4;7995.6;30.1;2.2;0.0;109.9
26.12.2019 14:00;35.8;19.8;0.30;13.0;7.7;0.4;6897.3;36.8;2.9;0.0;135.9
26.12.2019 15:00;29.2;29.0;0.30;17.5;9.1;0.6;13575.0;60.6;4.1;0.0;119.2
26.12.2019 16:00;25.5;30.0;0.30;19.9;10.4;1.2;12790.9;55.9;4.1;0.0;30.2
26.12.2019 17:00;28.4;24.1;0.30;17.5;9.9;0.7;7867.4;36.3;4.0;0.0;5.8
26.12.2019 18:00;19.9;34.0;0.30;19.9;11.7;0.9;25322.9;64.3;4.2;0.0;-0.5
26.12.2019 19:00;16.2;36.2;0.40;21.2;12.6;0.9;18128.0;69.6;4.1;0.0;-0.3
26.12.2019 20:00;16.6;31.8;0.40;22.3;13.3;0.8;17351.9;67.2;4.0;0.0;-0.3
26.12.2019 21:00;14.2;35.5;0.40;22.8;13.5;0.9;21119.1;71.2;4.5;0.0;-0.3
26.12.2019 22:00;15.4;36.1;0.40;22.2;14.3;0.9;17395.8;63.2;4.7;0.1;-1.7
26.12.2019 23:00;13.5;36.1;0.40;20.7;12.9;0.9;15535.3;67.8;4.5;0.0;-1.1
27.12.2019 00:00;15.7;34.0;0.40;19.5;12.2;0.8;12425.6;51.3;4.6;0.8;-1.4
27.12.2019 01:00;10.1;34.6;0.40;18.8;13.2;1.7;16262.2;51.3;4.6;0.0;-0.7
27.12.2019 02:00;16.9;33.9;0.30;18.3;12.6;1.2;11965.6;48.0;5.6;0.0;-0.6
27.12.2019 03:00;12.5;39.8;0.40;12.8;8.3;1.0;26336.4;58.8;5.5;0.3;-1.0
27.12.2019 04:00;56.2;12.3;0.20;5.7;3.4;0.2;4084.4;16.0;6.6;0.2;-1.6
27.12.2019 05:00;63.4;9.5;0.20;9.0;2.2;0.2;3500.4;12.5;6.4;1.5;-1.7
27.12.2019 06:00;55.4;19.1;0.20;3.1;1.4;0.1;3647.2;26.7;6.1;1.6;-1.0
27.12.2019 07:00;53.2;24.7;0.20;2.0;0.9;0.1;7879.6;36.7;5.9;1.4;-1.0
27.12.2019 08:00;51.4;27.8;0.20;2.6;1.1;0.4;8908.9;42.0;5.5;3.1;-0.8
27.12.2019 09:00;45.3;32.2;0.20;2.6;1.3;0.5;13671.7;52.9;5.3;1.2;1.6
27.12.2019 10:00;37.4;44.5;0.30;3.1;1.6;0.7;12310.9;79.8;5.4;0.7;18.3
27.12.2019 11:00;39.1;40.6;0.30;4.0;2.0;0.5;11572.3;73.7;5.8;0.0;100.9
27.12.2019 12:00;48.6;27.8;0.30;3.3;1.8;0.8;11067.2;47.2;6.6;0.0;234.6
27.12.2019 13:00;52.4;21.9;0.30;2.8;1.3;0.4;7793.0;33.7;7.6;0.0;173.3
27.12.2019 14:00;49.0;24.7;0.30;3.2;1.2;0.7;9213.9;34.6;7.2;0.0;82.1
27.12.2019 15:00;46.3;25.9;0.30;3.9;1.3;0.8;11154.8;41.8;7.4;0.0;59.0
27.12.2019 16:00;40.9;35.6;0.30;6.8;1.9;0.6;12899.2;60.7;7.9;0.0;116.7
27.12.2019 17:00;37.1;38.9;0.30;9.2;3.0;1.2;14164.3;61.5;8.2;0.0;23.4
27.12.2019 18:00;34.5;29.6;0.30;9.5;3.6;0.8;14140.4;41.2;7.2;0.0;-1.0
27.12.2019 19:00;25.4;40.7;0.30;10.2;3.7;0.9;15422.4;67.1;6.8;0.0;-0.1
27.12.2019 20:00;19.1;48.1;0.40;15.0;8.1;1.5;25492.3;87.5;6.8;0.0;-0.6
27.12.2019 21:00;11.5;42.8;0.40;18.2;11.4;1.1;24637.1;77.1;6.2;0.0;-1.1
27.12.2019 22:00;14.4;37.2;0.50;21.3;13.5;1.0;17725.9;71.5;5.8;0.0;-0.9
27.12.2019 23:00;10.8;38.7;0.40;22.7;14.1;1.2;24005.8;76.2;5.3;0.0;-1.2
28.12.2019 00:00;16.9;34.7;0.50;24.6;15.9;0.7;22611.8;65.1;5.2;0.0;-0.2
28.12.2019 01:00;20.5;32.9;0.40;21.8;16.2;0.7;16713.2;62.7;5.3;0.0;-0.2
28.12.2019 02:00;15.2;30.3;0.40;20.7;14.9;1.2;18282.7;50.7;5.2;0.0;-0.1
28.12.2019 03:00;4.5;34.4;0.40;17.1;12.6;0.9;16162.7;70.8;5.2;0.0;0.0
28.12.2019 04:00;8.6;34.1;0.40;19.1;12.5;1.0;19526.9;72.8;5.4;0.0;0.0
28.12.2019 05:00;16.3;23.3;0.30;17.4;11.7;0.6;7501.0;48.5;5.3;0.0;-0.1
28.12.2019 06:00;11.0;27.1;0.40;17.0;12.0;0.8;10744.6;60.2;5.3;0.0;-0.3
28.12.2019 07:00;18.2;24.2;0.30;14.1;8.8;0.3;12330.9;50.2;5.2;0.0;-0.9
28.12.2019 08:00;12.0;26.4;0.30;12.8;7.9;0.3;12119.0;52.3;4.2;0.0;-1.8
28.12.2019 09:00;12.7;21.4;0.30;14.8;9.4;0.4;10599.5;34.3;3.5;0.0;20.7
28.12.2019 10:00;22.0;15.6;0.30;14.2;10.4;0.4;6466.4;26.9;3.1;0.0;54.7
28.12.2019 11:00;22.7;19.0;0.30;14.4;10.1;0.5;9727.9;33.0;3.4;0.0;118.4
28.12.2019 12:00;25.8;22.3;0.30;13.1;9.0;0.5;10994.5;41.1;4.3;0.0;245.7
28.12.2019 13:00;37.3;13.4;0.30;9.8;7.2;0.4;6310.6;21.1;4.7;0.0;122.7
28.12.2019 14:00;34.7;13.6;0.30;13.2;9.6;0.5;6199.3;22.1;4.1;0.0;132.7
28.12.2019 15:00;26.9;22.8;0.30;16.1;11.9;0.6;9924.4;41.0;3.7;0.0;104.7
28.12.2019 16:00;29.1;22.9;0.30;14.1;9.9;0.4;8355.7;44.4;4.2;0.0;61.6
28.12.2019 17:00;31.2;21.7;0.30;13.7;10.0;0.5;9979.8;35.6;3.5;0.0;9.6
28.12.2019 18:00;31.0;21.2;0.30;20.5;15.7;0.9;10800.7;31.1;2.5;0.0;-1.9
28.12.2019 19:00;33.3;20.0;0.30;16.9;12.8;0.8;11062.8;28.9;1.8;0.0;-1.9
28.12.2019 20:00;33.7;18.0;0.30;18.5;13.6;0.9;13070.4;24.2;1.4;0.0;-1.7
28.12.2019 21:00;25.9;22.9;0.30;21.3;16.3;1.1;14143.1;32.7;1.4;0.0;-1.8
28.12.2019 22:00;25.3;19.3;0.30;22.6;17.2;0.9;11003.6;24.3;1.0;0.0;-1.6
28.12.2019 23:00;23.2;20.7;0.30;28.0;21.5;1.0;12297.8;29.4;0.5;0.0;-1.2
29.12.2019 00:00;24.7;19.0;0.30;29.8;22.7;0.8;16668.2;26.2;0.2;0.0;-1.1
29.12.2019 01:00;25.7;18.3;0.30;27.1;23.9;1.0;14023.0;26.7;-0.2;0.0;-1.5
29.12.2019 02:00;25.2;19.6;0.30;24.6;22.4;0.9;13474.0;29.7;-0.4;0.0;-0.8
29.12.2019 03:00;27.9;17.6;0.30;23.9;21.8;0.9;13506.8;27.6;-0.6;0.0;-1.6
29.12.2019 04:00;23.6;21.0;0.30;24.1;21.5;0.9;13165.8;34.2;-0.9;0.0;-1.4
29.12.2019 05:00;23.5;21.6;0.30;23.8;21.3;0.9;20324.6;40.6;-0.8;0.0;-0.4
29.12.2019 06:00;24.4;20.7;0.30;24.0;21.5;0.8;8574.9;40.8;-0.7;0.0;-0.1
29.12.2019 07:00;20.7;23.4;0.30;26.3;20.7;0.6;10583.4;68.5;-0.5;0.0;-0.2
29.12.2019 08:00;25.3;16.6;0.30;23.4;20.2;0.7;7308.8;30.9;-0.8;0.0;-0.1
29.12.2019 09:00;26.2;14.2;0.20;22.3;19.5;0.6;6150.2;19.9;-0.7;0.0;4.6
29.12.2019 10:00;26.6;14.6;0.30;22.0;19.2;0.6;5383.0;21.0;-0.7;0.0;28.6
29.12.2019 11:00;25.2;17.0;0.30;21.7;19.0;0.7;6373.9;25.7;-0.5;0.0;54.6
29.12.2019 12:00;24.5;18.1;0.30;21.8;19.2;0.7;7014.7;27.9;-0.1;0.0;90.5
29.12.2019 13:00;;;0.30;22.0;19.2;0.9;9337.3;;0.2;0.0;131.6
29.12.2019 14:00;26.9;17.9;0.30;22.0;19.1;0.8;7352.7;30.7;0.6;0.0;137.5
29.12.2019 15:00;27.5;18.0;0.30;20.9;18.6;0.8;5102.3;29.8;0.5;0.0;121.8
29.12.2019 16:00;24.6;20.0;0.30;21.5;18.9;0.9;6820.8;31.4;0.6;0.0;79.0
29.12.2019 17:00;14.8;32.3;0.40;23.3;19.7;1.1;13537.3;56.9;0.5;0.0;18.2
29.12.2019 18:00;6.9;40.2;0.40;24.1;20.4;1.4;16041.0;62.5;0.1;0.0;-1.6
29.12.2019 19:00;5.9;37.9;0.40;26.0;22.4;1.8;18934.2;57.8;-0.2;0.0;-1.5
29.12.2019 20:00;5.3;36.5;0.40;25.8;22.1;1.4;15699.2;52.2;-0.8;0.0;-1.6
29.12.2019 21:00;6.8;33.3;0.40;26.2;22.5;1.2;15647.2;53.2;-1.0;0.0;-1.3
29.12.2019 22:00;4.6;34.3;0.40;27.0;23.3;1.3;12816.5;49.8;-1.4;0.0;-1.0
29.12.2019 23:00;7.9;29.1;0.30;26.2;22.9;1.1;13202.3;43.4;-1.5;0.0;-1.1
30.12.2019 00:00;4.3;31.1;0.40;26.1;22.7;1.2;11247.4;43.7;-1.6;0.0;-0.9
30.12.2019 01:00;1.1;33.5;0.40;26.2;23.2;1.2;10092.5;55.5;-1.7;0.0;-0.7
30.12.2019 02:00;0.6;30.5;0.40;26.2;23.3;1.1;8690.5;43.7;-1.6;0.0;0.0
30.12.2019 03:00;3.9;27.0;0.40;27.0;23.8;0.9;6374.6;31.2;-1.6;0.0;0.0
30.12.2019 04:00;7.1;26.4;0.30;28.6;25.7;0.8;5588.2;29.3;-1.6;0.0;-0.1
30.12.2019 05:00;4.4;29.3;0.30;31.0;26.5;0.8;4966.0;36.3;-1.7;0.0;0.0
30.12.2019 06:00;5.0;29.3;0.40;32.7;25.8;1.0;9517.5;57.3;-1.5;0.0;-0.2
30.12.2019 07:00;6.0;25.9;0.40;30.8;23.6;0.8;6124.2;52.0;-1.6;0.0;-0.2
30.12.2019 08:00;7.5;24.7;0.40;24.8;20.9;0.8;10249.5;55.5;-1.7;0.0;-0.2
30.12.2019 09:00;7.5;27.4;0.40;23.4;19.0;1.0;6799.9;78.0;-1.6;0.0;4.5
30.12.2019 10:00;10.6;25.8;0.40;21.4;18.4;0.8;10621.6;75.0;-2.0;0.0;27.2
30.12.2019 11:00;10.6;28.9;0.40;20.9;17.6;1.3;9135.3;92.8;-1.6;0.0;65.6
30.12.2019 12:00;11.8;22.5;0.40;21.9;18.6;0.8;9011.2;65.7;-1.2;0.0;100.9
30.12.2019 13:00;11.2;24.1;0.40;23.7;20.0;1.2;7455.3;56.3;-0.8;0.0;87.9
30.12.2019 14:00;13.0;23.7;0.40;26.7;22.7;1.1;7565.3;49.9;-0.6;0.0;87.3
30.12.2019 15:00;8.4;33.4;0.40;29.5;24.1;1.1;12926.2;88.6;0.3;0.0;86.7
30.12.2019 16:00;8.0;34.6;0.50;27.4;22.7;1.1;14458.4;110.7;0.2;0.0;52.6
30.12.2019 17:00;4.3;34.7;0.50;24.4;20.1;1.2;18385.6;104.3;-0.5;0.0;6.7
30.12.2019 18:00;2.9;35.5;0.50;25.7;21.8;1.3;13263.1;96.7;-0.7;0.0;-0.2
30.12.2019 19:00;2.8;35.5;0.50;25.4;21.8;1.2;12384.9;88.7;-1.0;0.0;-0.1
30.12.2019 20:00;3.1;33.2;0.50;26.4;23.1;1.6;16707.2;74.2;-1.1;0.0;-0.2
30.12.2019 21:00;2.1;32.2;0.50;28.2;24.6;1.1;7951.3;62.6;-0.8;0.0;-0.1
30.12.2019 22:00;2.3;29.8;0.40;24.2;21.4;1.0;8651.1;53.3;-0.9;0.0;-0.2
30.12.2019 23:00;2.6;28.6;0.50;24.5;21.6;1.1;12814.6;56.8;-0.9;0.0;-0.3
31.12.2019 00:00;3.1;31.2;0.40;24.0;21.4;1.0;10377.7;68.9;-1.0;0.0;-0.1
31.12.2019 01:00;2.0;27.0;0.40;20.9;18.3;1.2;8520.7;53.7;-1.0;0.0;-0.2
31.12.2019 02:00;1.6;28.1;0.40;16.7;14.7;0.9;9464.0;45.2;-1.2;0.0;-0.3
31.12.2019 03:00;5.6;24.6;0.40;20.5;18.4;0.9;4443.7;35.8;-1.3;0.0;-0.1
31.12.2019 04:00;6.4;25.1;0.40;20.5;18.2;0.9;5843.7;35.7;-1.2;0.0;-0.2
31.12.2019 05:00;4.9;26.3;0.40;21.6;17.4;0.9;6218.3;46.6;-1.1;0.0;-0.2
31.12.2019 06:00;5.7;27.1;0.40;21.5;18.6;0.8;11382.2;60.4;-1.0;0.0;-0.1
31.12.2019 07:00;4.6;29.2;0.40;22.4;18.6;0.8;11611.4;74.5;-1.0;0.0;-0.1
31.12.2019 08:00;3.0;31.8;0.40;21.0;18.2;1.1;15530.3;101.6;-1.1;0.0;-0.2
31.12.2019 09:00;2.3;32.9;0.40;21.4;18.0;1.2;15324.4;102.2;-0.9;0.0;5.1
31.12.2019 10:00;5.1;32.7;0.40;21.3;17.0;1.2;8716.2;94.4;-1.2;0.0;27.9
31.12.2019 11:00;6.4;28.7;0.40;20.3;16.2;1.4;12557.4;73.4;-1.1;0.0;61.5
31.12.2019 12:00;4.5;31.6;0.40;26.1;21.4;1.3;7843.7;99.3;-1.0;0.0;119.1
31.12.2019 13:00;5.3;34.2;0.50;27.6;23.1;1.3;9875.5;113.6;-0.3;0.0;202.4
31.12.2019 14:00;5.1;32.7;0.50;31.3;25.2;1.4;10560.0;102.0;0.1;0.0;162.7
31.12.2019 15:00;4.8;35.0;0.50;26.0;21.5;1.2;18044.2;117.5;0.4;0.0;151.8
31.12.2019 16:00;3.3;36.0;0.50;28.9;24.1;1.5;13900.4;108.0;0.9;0.0;78.5
31.12.2019 17:00;1.2;40.2;0.60;26.4;22.2;1.1;15220.7;138.1;0.5;0.0;10.4
31.12.2019 18:00;0.5;38.3;0.60;22.4;18.9;1.1;13428.9;119.4;0.2;0.0;0.0
31.12.2019 19:00;0.5;33.7;0.60;25.8;22.0;1.5;16663.1;104.8;-0.3;0.0;-0.4
31.12.2019 20:00;0.8;32.3;0.50;27.2;23.2;1.5;16715.5;95.1;-0.7;0.0;-0.1
31.12.2019 21:00;1.2;30.4;0.60;28.3;24.6;1.5;17878.3;91.8;-0.9;0.0;0.0
31.12.2019 22:00;1.7;28.6;0.60;38.8;34.0;1.9;25979.0;78.5;-1.1;0.0;-0.4
31.12.2019 23:00;1.3;27.0;0.50;27.7;24.1;1.6;21311.6;61.9;-1.6;0.0;-2.9
01.01.2020 00:00;1.3;27.3;0.60;28.2;24.4;1.4;20165.2;69.8;-1.7;0.0;-3.2
01.01.2020 01:00;1.1;23.6;0.50;;31.1;1.5;19545.7;58.3;-2.0;0.0;-4.0
01.01.2020 02:00;1.0;27.0;0.50;;36.5;1.6;22987.0;88.0;-2.0;0.0;-3.2
01.01.2020 03:00;1.1;23.9;0.50;;30.9;1.6;17626.1;57.7;-2.2;0.0;-3.5
01.01.2020 04:00;0.8;25.5;0.50;;24.5;1.3;16240.5;61.8;-2.3;0.0;-3.4
01.01.2020 05:00;0.8;25.7;0.50;;24.2;1.7;15284.9;64.8;-2.3;0.0;-3.0
01.01.2020 06:00;0.8;27.0;0.50;;25.0;1.2;11401.7;76.3;-2.2;0.0;-2.6
01.01.2020 07:00;0.5;28.2;0.40;;23.1;1.0;8055.4;63.4;-2.3;0.0;-2.5
01.01.2020 08:00;0.3;27.0;0.40;;22.0;1.0;8699.1;53.4;-2.3;0.0;-1.6
01.01.2020 09:00;0.9;27.6;0.40;;24.3;0.9;5718.1;51.1;-2.2;0.0;2.8
01.01.2020 10:00;2.3;24.8;0.40;;21.6;0.9;5833.7;48.5;-2.2;0.0;19.4
01.01.2020 11:00;5.5;22.4;0.40;;19.8;0.9;5395.7;45.8;-2.4;0.0;46.7
01.01.2020 12:00;7.2;20.8;0.40;;18.8;0.9;6810.5;48.3;-2.4;0.0;88.3
01.01.2020 13:00;6.6;23.4;0.40;;22.3;1.1;7054.4;55.4;-2.0;0.0;91.1
01.01.2020 14:00;7.5;23.1;0.40;;20.1;0.9;8217.4;56.7;-1.7;0.0;106.9
01.01.2020 15:00;5.2;25.9;0.40;;24.6;1.0;9835.8;72.1;-1.5;0.0;60.3
01.01.2020 16:00;4.6;26.2;0.40;;20.6;1.3;10648.4;64.9;-1.6;0.0;27.3
01.01.2020 17:00;2.3;31.3;0.50;;20.8;1.1;12423.5;75.6;-1.6;0.0;4.8
01.01.2020 18:00;0.5;33.3;0.50;;24.6;1.3;9772.8;73.7;-1.7;0.0;-0.1
01.01.2020 19:00;0.3;33.3;0.40;;24.8;1.3;10647.3;75.9;-1.5;0.0;0.0
01.01.2020 20:00;0.4;31.8;0.40;;23.0;1.2;7528.5;57.3;-1.5;0.0;-0.1
01.01.2020 21:00;0.5;32.2;0.40;;19.7;1.1;6764.0;68.1;-1.6;0.0;-0.4
01.01.2020 22:00;0.5;31.4;0.40;;20.6;1.1;8102.5;57.0;-1.7;0.0;-0.2
01.01.2020 23:00;0.4;30.9;0.40;;22.1;1.2;6756.6;61.2;-1.7;0.0;-0.1
02.01.2020 00:00;0.4;27.1;0.40;;17.5;0.9;5569.8;49.1;-2.1;0.0;-0.4
02.01.2020 01:00;0.9;27.0;0.40;;13.9;1.0;7132.2;51.3;-2.4;0.0;-0.2
02.01.2020 02:00;2.0;24.7;0.40;;13.2;0.8;5059.2;39.2;-2.3;0.0;-0.2
02.01.2020 03:00;3.1;22.8;0.40;;12.4;0.6;4998.0;29.1;-2.4;0.0;-0.1
02.01.2020 04:00;4.0;23.4;0.40;;11.8;0.6;3972.3;34.1;-2.4;0.0;-0.2
02.01.2020 05:00;4.8;22.0;0.30;;12.6;0.6;3868.6;31.2;-2.3;0.0;-0.1
02.01.2020 06:00;5.7;20.5;0.30;;12.7;0.6;5273.2;27.0;-2.6;0.0;-0.2
02.01.2020 07:00;7.4;21.1;0.30;;13.4;0.5;3998.3;30.0;-2.6;0.0;-0.1
02.01.2020 08:00;7.2;22.7;0.30;;13.2;0.5;4818.0;38.3;-2.7;0.0;-0.1
02.01.2020 09:00;6.2;22.0;0.30;;14.5;0.5;4305.1;34.6;-2.2;0.0;5.8
02.01.2020 10:00;10.4;20.9;0.30;;11.7;0.5;5270.7;49.2;-2.2;0.0;31.2
02.01.2020 11:00;14.9;17.3;0.30;;12.2;0.7;8062.1;35.2;-1.9;0.0;79.7
02.01.2020 12:00;13.3;18.5;0.30;;11.8;0.5;6358.3;41.1;-1.7;0.0;105.3
02.01.2020 13:00;13.4;21.8;0.30;;13.1;0.6;9957.6;55.4;-0.9;0.0;139.3
02.01.2020 14:00;12.3;22.0;0.40;;14.1;0.9;9912.4;52.3;-0.8;0.0;127.3
02.01.2020 15:00;13.6;25.4;0.40;;15.6;0.9;7442.2;55.3;-0.5;0.0;93.5
02.01.2020 16:00;13.4;26.0;0.40;;15.7;0.8;7259.4;45.2;-0.6;0.0;36.0
02.01.2020 17:00;12.4;30.7;0.30;;16.5;0.8;7935.6;58.2;-0.2;0.0;8.9
02.01.2020 18:00;8.6;34.7;0.40;;17.6;1.0;14028.3;70.5;-0.4;0.0;-0.3
02.01.2020 19:00;5.2;35.1;0.40;;18.9;0.9;19119.9;75.1;-0.6;0.0;-0.4
02.01.2020 20:00;4.9;31.6;0.40;;17.8;0.9;10591.6;57.4;-1.1;0.0;-0.2
02.01.2020 21:00;4.5;31.4;0.40;;16.8;1.0;11302.4;70.9;-1.3;0.0;-0.3
02.01.2020 22:00;6.0;26.3;0.40;;16.2;0.8;6913.7;46.3;-1.4;0.0;-0.1
02.01.2020 23:00;7.1;25.0;0.40;;16.6;0.9;11504.0;50.2;-1.3;0.0;0.0
03.01.2020 00:00;8.9;24.8;0.40;;17.0;0.8;6954.6;42.8;-1.0;0.0;0.0
03.01.2020 01:00;9.7;26.2;0.30;;17.2;0.8;5939.1;42.2;-0.7;0.0;0.0
03.01.2020 02:00;8.5;25.1;0.30;;18.8;0.8;7459.3;37.3;-0.5;0.0;0.0
03.01.2020 03:00;7.4;24.1;0.30;;20.5;0.8;4299.9;31.3;-0.4;0.0;-0.1
03.01.2020 04:00;6.9;24.3;0.30;;22.0;0.9;4434.7;31.1;-0.4;0.0;0.0
03.01.2020 05:00;6.5;24.3;0.30;;22.0;0.8;5232.8;38.7;-0.3;0.0;-0.2
03.01.2020 06:00;4.4;26.2;0.30;;24.7;1.3;9721.1;56.0;-0.4;0.0;0.0
03.01.2020 07:00;2.2;29.9;0.40;;23.0;0.9;12568.8;73.2;-0.3;0.0;-0.2
03.01.2020 08:00;1.7;32.9;0.40;;24.3;1.3;12410.4;111.6;-0.3;0.0;-0.1
03.01.2020 09:00;1.4;37.2;0.40;;25.0;1.6;17069.9;128.1;0.0;0.0;5.3
03.01.2020 10:00;3.8;43.9;0.40;;23.6;1.9;25215.0;157.3;-0.1;0.0;24.1
03.01.2020 11:00;5.5;36.2;0.40;;20.1;1.3;23632.6;137.8;0.1;0.0;112.8
03.01.2020 12:00;4.6;34.3;0.50;;20.2;1.5;16497.4;126.4;0.6;0.0;81.0
03.01.2020 13:00;7.5;30.8;0.50;;21.4;1.5;18328.0;98.6;1.3;0.0;231.0
03.01.2020 14:00;8.3;30.4;0.40;;20.0;1.1;16953.2;97.2;1.3;0.0;185.8
03.01.2020 15:00;6.4;34.4;0.50;;19.4;1.1;18864.9;124.7;1.8;0.0;187.6
03.01.2020 16:00;4.1;37.5;0.50;;17.8;1.5;21061.3;120.4;2.9;0.0;50.5
03.01.2020 17:00;1.4;43.5;0.50;;19.0;1.5;33404.7;149.1;3.2;0.0;6.7
03.01.2020 18:00;1.2;44.3;0.60;;21.1;1.4;28130.9;131.0;3.3;0.9;-0.8
03.01.2020 19:00;1.5;44.5;0.50;;21.8;1.5;23547.5;119.4;3.2;0.5;-0.7
03.01.2020 20:00;1.7;43.3;0.60;;24.9;1.8;27688.0;129.6;3.5;0.0;-0.3
03.01.2020 21:00;2.3;40.8;0.60;;26.2;1.7;27244.5;105.2;3.6;0.0;-0.4
03.01.2020 22:00;2.0;39.6;0.60;;27.1;2.1;29118.5;97.3;3.8;0.0;-0.8
03.01.2020 23:00;1.3;39.3;0.50;;25.1;1.6;17554.0;90.2;3.5;0.0;-0.6
04.01.2020 00:00;2.9;41.2;0.60;;22.4;1.4;24840.9;92.6;3.7;0.0;-0.2
04.01.2020 01:00;4.9;39.2;0.50;;17.7;1.1;13316.5;78.6;3.9;0.0;0.0
04.01.2020 02:00;6.0;37.2;0.40;;16.6;1.5;11670.9;72.9;4.0;0.0;0.0
04.01.2020 03:00;5.2;35.9;0.40;;17.1;1.9;15169.7;68.9;4.2;0.0;0.0
04.01.2020 04:00;8.0;31.9;0.50;;15.4;1.1;20185.3;66.6;4.4;0.0;0.0
04.01.2020 05:00;8.0;27.7;0.30;;14.3;0.9;11718.4;49.2;4.3;0.0;-0.5
04.01.2020 06:00;5.2;30.0;0.30;;13.9;1.0;12469.7;65.1;4.3;0.0;-0.4
04.01.2020 07:00;4.5;30.7;0.40;;14.0;1.0;24668.1;69.4;4.4;0.0;-0.3
04.01.2020 08:00;2.5;34.6;0.40;;13.1;0.9;19422.9;97.2;4.3;0.0;-0.8
04.01.2020 09:00;1.8;32.5;0.40;;12.7;1.1;22966.6;88.5;4.0;0.0;15.8
04.01.2020 10:00;5.4;27.9;0.40;;13.5;1.3;15833.9;61.8;4.2;0.0;82.5
04.01.2020 11:00;5.2;32.0;0.40;;13.0;1.3;20607.5;94.8;4.7;0.0;96.9
04.01.2020 12:00;6.3;34.8;0.50;;13.4;1.1;20709.6;88.0;5.3;0.0;102.9
04.01.2020 13:00;20.1;33.2;0.40;;10.9;0.8;14785.1;66.0;6.4;0.0;162.3
04.01.2020 14:00;33.9;30.7;0.30;;4.4;0.5;10214.2;57.8;7.5;0.0;339.6
04.01.2020 15:00;42.6;18.6;0.30;;4.2;0.6;11588.7;27.1;7.9;0.0;129.0
04.01.2020 16:00;48.9;17.2;0.20;;2.5;0.7;16002.5;23.8;7.8;0.0;72.6
04.01.2020 17:00;35.2;32.9;0.30;;3.8;0.6;16034.3;49.2;6.9;0.0;22.5
04.01.2020 18:00;11.0;65.3;0.50;;6.1;1.1;30649.7;147.0;5.7;0.0;-1.4
04.01.2020 19:00;5.1;72.4;0.60;;13.9;2.1;55442.8;136.3;4.5;0.0;-1.7
04.01.2020 20:00;7.0;64.8;0.60;;18.0;2.3;43792.9;128.3;4.3;0.0;-0.8
04.01.2020 21:00;33.0;41.6;0.40;;8.8;0.9;28377.8;66.9;4.4;0.0;-0.9
04.01.2020 22:00;22.1;50.2;0.50;;11.6;1.2;33441.1;78.1;3.6;0.0;-1.4
04.01.2020 23:00;31.1;34.8;0.40;;12.9;1.2;26112.5;44.6;2.9;0.0;-0.9
05.01.2020 00:00;31.3;30.1;0.40;;19.8;2.1;32330.3;38.8;2.7;0.0;-0.8
05.01.2020 01:00;24.0;34.6;0.50;;23.7;1.1;38560.1;47.3;2.6;0.0;-1.6
05.01.2020 02:00;18.0;45.9;0.60;;21.1;1.3;47197.4;70.1;2.0;0.0;-2.0
05.01.2020 03:00;9.9;51.2;0.50;;20.7;1.1;28880.7;91.9;1.8;0.0;-1.7
05.01.2020 04:00;13.6;41.0;0.40;;11.7;0.7;16153.3;59.2;0.9;0.0;-1.9
05.01.2020 05:00;18.7;29.0;0.30;;7.7;0.7;10954.7;41.4;0.0;0.0;-1.5
05.01.2020 06:00;27.5;24.5;0.30;;6.6;0.7;7638.6;35.3;0.1;0.0;-1.3
05.01.2020 07:00;14.4;37.4;0.30;;7.2;0.6;12133.5;59.2;0.2;0.0;-1.2
05.01.2020 08:00;14.8;32.7;0.30;;7.4;0.5;15657.3;54.5;-0.2;0.0;-1.5
05.01.2020 09:00;15.8;31.9;0.30;;6.3;0.5;10826.4;44.4;-0.5;0.0;19.4
05.01.2020 10:00;20.1;28.5;0.30;;7.0;0.6;12627.4;44.3;-0.3;0.0;129.6
05.01.2020 11:00;30.4;22.5;0.30;;7.6;0.5;16542.1;35.9;1.3;0.0;245.3
05.01.2020 12:00;44.0;16.7;0.20;;7.6;0.5;8023.5;23.5;2.4;0.0;325.1
05.01.2020 13:00;45.4;14.6;0.20;;8.2;0.5;7161.8;20.3;3.4;0.0;356.7
05.01.2020 14:00;49.1;14.6;0.20;;8.0;0.4;7881.6;21.8;4.2;0.0;336.6
05.01.2020 15:00;51.5;15.1;0.30;;7.5;0.4;7361.5;22.4;5.1;0.0;266.7
05.01.2020 16:00;50.1;18.6;0.30;;7.0;0.4;8503.5;27.1;5.2;0.0;154.5
05.01.2020 17:00;38.6;31.0;0.30;;7.9;0.5;13775.9;52.2;4.5;0.0;28.1
