Station: Härkingen-A1
Land, Autobahn
Stundenmittelwerte, PREC: Stundensummen
MEZ/CET
Quelle: NABEL/MeteoSchweiz
Die Messwerte des laufenden Jahres sind vorläufig und noch nicht abschliessend geprüft.
Datum/Zeit;O3 [ug/m3];NO2 [ug/m3];SO2 [ug/m3];CO [mg/m3];PM10 [ug/m3];PM2.5 [ug/m3];EC [ug/m3];CPC [1/cm3];NOX [ug/m3 eq. NO2];TEMP [C];PREC [mm];RAD [W/m2]
17.11.2019 21:00;14.2;31.3;0.3;0.40;;7.0;0.8;17367.7;69.1;2.8;0.0;0.0
17.11.2019 22:00;15.2;28.7;0.3;0.40;;7.1;0.7;25746.3;60.4;3.0;0.0;0.0
17.11.2019 23:00;18.7;23.9;0.2;0.30;;5.7;0.6;18627.9;42.8;3.2;0.0;0.0
18.11.2019 00:00;16.1;22.7;0.1;0.30;;5.8;0.5;12647.7;35.3;3.2;0.0;0.0
18.11.2019 01:00;21.9;14.0;0.0;0.30;;5.9;0.4;9442.7;19.7;3.3;0.0;0.0
18.11.2019 02:00;25.8;10.1;0.1;0.30;;5.6;0.3;7197.2;13.3;3.2;0.0;0.0
18.11.2019 03:00;26.8;10.2;0.1;0.30;;4.6;0.2;8534.5;14.8;3.2;0.0;0.0
18.11.2019 04:00;29.3;9.8;0.1;0.30;;3.9;0.2;7920.0;14.5;3.1;0.2;-0.3
18.11.2019 05:00;34.6;10.9;0.1;0.30;;2.5;0.2;9704.7;18.3;2.0;0.8;-0.4
18.11.2019 06:00;24.0;38.1;0.5;0.30;;2.6;0.4;35261.3;99.5;1.3;1.1;-0.1
18.11.2019 07:00;25.9;40.4;0.4;0.30;;2.6;0.5;33431.9;97.7;1.1;1.6;0.0
18.11.2019 08:00;29.8;42.3;0.5;0.30;;1.8;0.5;21960.1;119.5;1.7;1.5;1.5
18.11.2019 09:00;26.8;49.1;0.6;0.30;;1.9;0.6;24985.9;136.7;2.6;0.3;36.8
18.11.2019 10:00;24.7;53.0;0.6;0.30;;2.7;0.7;34680.5;138.1;3.6;0.0;63.3
18.11.2019 11:00;29.3;44.7;0.5;0.30;;3.4;0.7;41501.8;100.5;4.3;0.0;169.7
18.11.2019 12:00;37.0;31.5;0.4;0.30;;2.6;0.5;34373.6;68.1;5.3;0.0;296.1
18.11.2019 13:00;38.2;29.7;0.3;0.30;;2.9;0.4;24989.1;62.9;5.4;0.0;179.5
18.11.2019 14:00;39.6;32.0;0.4;0.30;;3.5;0.5;33577.6;68.7;6.2;0.0;276.2
18.11.2019 15:00;36.7;43.5;0.5;0.30;;3.8;0.7;38586.9;94.4;7.1;0.0;265.4
18.11.2019 16:00;31.7;51.4;0.6;0.30;;4.0;0.7;51916.0;114.0;6.6;0.0;135.7
18.11.2019 17:00;23.0;70.5;0.7;0.40;;4.2;1.0;49903.4;159.4;6.2;0.0;30.9
18.11.2019 18:00;3.1;93.9;1.2;0.50;;5.6;1.9;71697.0;246.4;4.8;0.0;-0.9
18.11.2019 19:00;10.4;62.4;0.7;0.40;;5.0;1.2;52636.1;148.8;3.4;0.0;-1.0
18.11.2019 20:00;6.0;52.7;0.6;0.40;;6.5;1.3;40055.4;124.7;2.5;0.0;-1.0
18.11.2019 21:00;1.9;43.1;0.6;0.40;;6.4;1.4;39956.9;108.6;1.2;0.0;-0.8
18.11.2019 22:00;1.2;44.9;0.7;0.50;;7.0;1.4;33443.6;107.4;1.3;0.0;-0.3
18.11.2019 23:00;1.1;32.6;0.5;0.40;;7.8;1.4;24053.8;79.8;0.7;0.0;-1.0
19.11.2019 00:00;0.7;27.5;0.4;0.40;;8.2;1.4;23073.0;75.1;0.3;0.0;-0.8
19.11.2019 01:00;0.6;25.4;0.4;0.40;;7.4;1.3;19893.0;72.6;-0.2;0.0;-1.0
19.11.2019 02:00;0.8;19.9;0.1;0.40;;6.3;1.0;14122.4;43.7;-0.9;0.0;-1.0
19.11.2019 03:00;0.7;18.9;0.2;0.40;;6.6;1.0;19659.5;52.4;-1.3;0.0;-1.0
19.11.2019 04:00;0.7;22.3;0.4;0.40;;7.1;1.0;19588.4;75.5;-1.5;0.0;-1.0
19.11.2019 05:00;0.7;21.5;0.2;0.40;;6.5;0.8;19396.8;56.8;-1.8;0.0;-0.5
19.11.2019 06:00;0.7;34.6;0.6;0.40;;6.4;1.0;57562.3;126.3;-1.5;0.0;0.0
19.11.2019 07:00;0.8;44.2;0.9;0.40;;7.3;1.1;30573.2;198.5;-1.4;0.0;0.0
19.11.2019 08:00;0.8;30.1;0.4;0.40;;8.9;1.0;15647.1;107.6;-1.7;0.0;1.9
19.11.2019 09:00;2.1;29.7;0.4;0.40;;8.1;1.0;12678.5;107.9;-2.2;0.0;24.4
19.11.2019 10:00;3.6;34.0;0.6;0.40;;9.7;1.2;29656.8;134.3;-1.5;0.0;78.3
19.11.2019 11:00;3.2;42.1;1.2;0.50;;13.9;1.7;36564.7;207.4;-0.4;0.0;143.7
19.11.2019 12:00;5.2;34.7;0.7;0.40;;13.5;1.2;14520.5;116.6;0.8;0.0;170.7
19.11.2019 13:00;7.1;35.1;0.6;0.40;;15.2;1.1;12831.8;89.7;2.6;0.0;147.2
19.11.2019 14:00;20.6;30.0;0.5;0.30;;12.7;0.7;11744.3;53.1;4.1;0.0;233.8
19.11.2019 15:00;49.8;10.5;0.1;0.20;;5.6;0.2;6714.0;12.7;5.7;0.0;96.3
19.11.2019 16:00;41.8;26.0;0.2;0.30;;5.4;0.4;23350.3;44.1;5.7;0.0;37.9
19.11.2019 17:00;37.9;17.1;0.2;0.30;;5.8;0.3;8465.5;18.5;5.1;0.0;9.1
19.11.2019 18:00;23.6;27.1;0.3;0.30;;7.0;0.5;14146.0;27.5;4.7;0.0;0.0
19.11.2019 19:00;23.0;28.4;0.3;0.30;;7.9;0.5;13810.5;31.7;4.5;0.0;0.0
19.11.2019 20:00;5.3;58.9;0.7;0.40;;9.0;1.1;42372.8;127.7;4.8;0.0;0.0
19.11.2019 21:00;10.4;46.8;0.7;0.40;;11.2;1.0;32905.4;84.3;4.8;0.0;0.0
19.11.2019 22:00;4.6;51.3;0.8;0.50;;12.4;1.4;36257.0;107.4;4.6;0.0;0.0
19.11.2019 23:00;2.7;47.5;0.6;0.40;;12.5;1.1;25035.6;91.8;4.4;0.0;0.0
20.11.2019 00:00;1.8;44.9;0.6;0.40;;13.0;1.0;21977.4;78.4;4.2;0.0;0.0
20.11.2019 01:00;11.4;30.1;0.4;0.30;;12.9;0.7;9002.1;32.5;4.3;0.0;0.0
20.11.2019 02:00;13.6;28.6;0.3;0.30;;10.7;0.6;9693.6;32.6;4.4;0.0;0.0
20.11.2019 03:00;13.8;28.5;0.3;0.30;;8.6;0.6;12461.3;36.2;4.4;0.0;0.0
20.11.2019 04:00;18.0;19.4;0.3;0.30;;8.7;0.5;6604.3;19.9;4.1;0.0;0.0
20.11.2019 05:00;15.7;22.6;0.3;0.30;;9.0;0.5;10028.0;27.9;4.0;0.0;0.0
20.11.2019 06:00;17.4;19.8;0.3;0.30;;9.6;0.5;6565.0;20.4;3.9;0.0;0.0
20.11.2019 07:00;13.6;23.5;0.3;0.30;;9.9;0.5;6920.6;25.2;3.8;0.0;0.0
20.11.2019 08:00;9.9;27.5;0.5;0.30;;11.9;0.7;8008.7;30.3;3.8;0.0;1.1
20.11.2019 09:00;8.9;28.6;0.5;0.30;;12.6;0.7;8961.0;35.0;4.0;0.0;17.4
20.11.2019 10:00;12.4;25.7;0.5;0.30;;13.2;0.6;9134.3;34.6;4.3;0.0;44.0
20.11.2019 11:00;12.3;26.2;0.5;0.30;;15.0;0.7;12916.5;43.8;4.7;0.0;81.7
20.11.2019 12:00;9.6;39.5;0.9;0.40;;18.0;1.0;38572.0;110.9;5.3;0.0;102.0
20.11.2019 13:00;8.0;49.0;0.9;0.40;;20.4;1.3;64520.4;156.9;5.7;0.0;98.7
20.11.2019 14:00;12.9;52.4;0.9;0.40;;19.4;1.2;61085.0;157.1;5.9;0.0;85.3
20.11.2019 15:00;12.5;55.3;0.9;0.40;;19.9;1.3;65403.2;160.6;6.0;0.0;66.9
20.11.2019 16:00;14.3;56.5;0.8;0.40;;19.6;1.2;46008.6;154.5;5.8;0.0;43.6
20.11.2019 17:00;7.8;72.4;1.1;0.50;;20.7;1.8;68561.0;222.2;5.6;0.0;10.9
20.11.2019 18:00;6.7;71.0;1.0;0.50;;20.8;1.7;62764.0;199.4;5.4;0.0;0.0
20.11.2019 19:00;9.3;58.4;0.7;0.40;;20.3;1.4;44725.4;144.4;5.1;0.0;0.0
20.11.2019 20:00;6.9;55.3;0.8;0.40;;20.2;1.5;48072.7;133.8;5.0;0.0;0.0
20.11.2019 21:00;8.9;40.3;0.5;0.40;;19.9;1.2;28279.8;98.0;4.5;0.0;0.0
20.11.2019 22:00;27.7;19.9;0.2;0.30;;20.7;0.6;12515.8;29.5;4.4;0.0;0.0
20.11.2019 23:00;14.9;37.3;0.4;0.40;;22.7;0.9;22612.0;69.5;4.5;0.0;0.0
21.11.2019 00:00;15.8;29.3;0.3;0.30;;24.0;0.8;16134.5;53.3;4.3;0.0;0.0
21.11.2019 01:00;18.1;21.7;0.2;0.30;;24.2;0.7;12857.1;34.0;4.0;0.0;0.0
21.11.2019 02:00;18.4;19.2;0.2;0.30;;26.3;0.5;9622.8;26.3;3.9;0.0;0.0
21.11.2019 03:00;15.3;19.7;0.2;0.30;;27.5;0.6;17873.7;30.1;3.8;0.0;0.0
21.11.2019 04:00;12.1;20.8;0.2;0.30;;27.5;0.6;14551.3;35.8;3.6;0.0;0.0
21.11.2019 05:00;12.3;21.4;0.2;0.30;;23.5;0.5;11969.3;38.9;3.4;0.0;0.0
21.11.2019 06:00;8.6;36.1;0.5;0.30;;21.7;0.8;45143.3;108.6;3.4;0.0;0.0
21.11.2019 07:00;6.3;54.4;1.0;0.40;;24.4;1.4;65082.2;185.9;3.6;0.0;0.0
21.11.2019 08:00;5.4;61.9;1.2;0.40;;27.3;1.6;64433.5;226.3;3.7;0.0;0.8
21.11.2019 09:00;6.8;45.8;0.7;0.40;;28.4;1.3;70656.7;131.0;3.8;0.0;10.4
21.11.2019 10:00;10.0;48.6;0.7;0.40;;26.2;1.3;61130.9;148.0;3.7;0.0;33.2
21.11.2019 11:00;10.6;44.4;0.7;0.30;;26.3;1.1;45558.1;135.1;3.8;0.0;59.0
21.11.2019 12:00;10.5;41.0;0.6;0.40;;25.0;1.0;48365.7;124.8;3.9;0.0;77.6
21.11.2019 13:00;10.2;39.6;0.6;0.40;;25.0;1.0;49421.9;126.3;4.1;0.0;82.9
21.11.2019 14:00;7.8;47.2;0.8;0.40;;25.4;1.3;56774.8;162.9;4.6;0.0;79.4
21.11.2019 15:00;6.6;50.1;0.9;0.40;;22.1;1.2;72966.4;165.7;4.9;0.0;55.4
21.11.2019 16:00;9.9;32.8;0.3;0.30;;20.3;0.8;20899.2;72.1;4.4;0.0;29.9
21.11.2019 17:00;5.0;47.8;0.5;0.40;;18.4;1.0;28285.4;113.6;4.2;0.0;4.2
21.11.2019 18:00;11.1;27.3;0.1;0.30;;18.7;0.6;6869.4;30.5;3.8;0.0;0.0
21.11.2019 19:00;14.9;25.3;0.1;0.30;;19.8;0.6;6963.0;28.0;3.9;0.0;0.0
21.11.2019 20:00;6.5;45.7;0.4;0.40;;22.3;1.1;32318.2;99.6;4.2;0.0;0.0
21.11.2019 21:00;2.8;50.3;0.6;0.50;;22.9;1.3;35089.5;113.3;4.3;0.0;0.0
21.11.2019 22:00;3.9;42.5;0.5;0.50;;24.3;1.6;30433.6;85.6;4.3;0.0;0.0
21.11.2019 23:00;11.5;33.2;0.4;0.40;;21.2;0.7;23967.1;64.2;4.2;0.0;0.0
22.11.2019 00:00;17.4;25.1;0.3;0.30;;22.1;0.5;14069.3;43.9;3.9;0.0;0.0
22.11.2019 01:00;20.2;22.9;0.2;0.30;;22.4;0.5;7950.5;34.4;3.8;0.0;0.0
22.11.2019 02:00;20.9;16.9;0.1;0.30;;20.5;0.5;8268.0;23.7;3.7;0.0;0.0
22.11.2019 03:00;17.6;18.9;0.1;0.30;;20.9;0.5;8603.3;26.5;3.8;0.0;0.0
22.11.2019 04:00;16.2;20.8;0.1;0.30;;19.9;0.5;8696.2;32.6;3.8;0.0;0.0
22.11.2019 05:00;12.7;25.4;0.2;0.30;;20.1;0.6;17212.5;46.8;3.9;0.0;0.0
22.11.2019 06:00;8.0;40.6;0.5;0.40;;19.9;0.8;49641.4;112.7;4.2;0.0;0.0
22.11.2019 07:00;3.7;55.4;1.0;0.50;;20.3;1.3;65968.3;196.5;4.4;0.0;0.0
22.11.2019 08:00;2.8;56.8;0.9;0.50;;20.4;1.3;62351.2;188.9;4.4;0.0;0.3
22.11.2019 09:00;5.7;37.2;0.4;0.40;;20.7;0.8;25991.2;91.5;4.2;0.0;17.8
22.11.2019 10:00;8.0;44.0;0.7;0.40;;21.2;1.0;62928.1;141.8;4.5;0.0;48.4
22.11.2019 11:00;10.1;41.3;0.5;0.40;;21.2;0.9;38006.4;112.5;4.8;0.0;74.3
22.11.2019 12:00;13.7;40.9;0.5;0.40;;19.8;0.9;36714.0;111.3;5.1;0.0;95.1
22.11.2019 13:00;18.5;27.3;0.2;0.30;;19.0;0.6;13927.0;52.7;5.1;0.0;114.4
22.11.2019 14:00;21.0;21.3;0.1;0.30;;18.5;0.5;5251.5;29.8;5.3;0.0;111.4
22.11.2019 15:00;25.0;18.7;0.1;0.30;;15.6;0.5;5018.1;23.4;5.1;0.0;79.9
22.11.2019 16:00;23.4;24.6;0.1;0.30;;14.6;0.5;6002.8;29.5;5.1;0.0;42.9
22.11.2019 17:00;19.6;30.0;0.1;0.30;;17.9;0.6;5393.0;32.9;5.2;0.0;6.8
22.11.2019 18:00;21.0;26.3;0.1;0.30;;20.4;0.6;5840.1;28.0;5.0;0.0;0.0
22.11.2019 19:00;21.0;24.5;0.1;0.30;;23.6;0.6;6056.1;25.6;4.9;0.0;0.0
22.11.2019 20:00;22.2;21.8;0.1;0.30;;24.6;0.6;4969.0;22.5;4.5;0.0;0.0
22.11.2019 21:00;22.4;18.9;0.1;0.30;;24.7;0.7;6143.3;19.7;3.8;0.0;-0.7
22.11.2019 22:00;16.3;22.7;0.2;0.30;;25.3;0.8;7453.5;23.4;3.4;0.0;0.0
22.11.2019 23:00;13.0;22.6;0.2;0.30;;24.0;0.7;6647.9;23.3;3.3;0.0;0.0
23.11.2019 00:00;9.7;24.3;0.2;0.30;;21.2;0.7;5843.6;25.1;3.5;0.0;0.0
23.11.2019 01:00;8.3;24.7;0.1;0.30;;18.4;0.7;5300.8;25.7;3.5;0.0;0.0
23.11.2019 02:00;8.6;23.7;0.1;0.30;;15.8;0.6;4852.7;24.4;3.6;0.0;0.0
23.11.2019 03:00;9.4;22.8;0.2;0.30;;13.6;0.6;4802.3;23.4;3.7;0.0;0.0
23.11.2019 04:00;9.8;23.4;0.2;0.30;;11.8;0.6;4827.8;24.1;4.0;0.0;0.0
23.11.2019 05:00;10.6;23.5;0.2;0.30;;11.0;0.6;5190.4;24.3;4.1;0.0;0.0
23.11.2019 06:00;15.4;23.3;0.3;0.30;;9.4;0.5;4695.8;23.8;4.8;0.0;-0.1
23.11.2019 07:00;14.3;26.8;0.4;0.30;;8.4;0.5;8615.0;31.7;4.7;0.0;-1.0
23.11.2019 08:00;17.3;26.3;0.4;0.30;;7.4;0.5;8254.0;31.9;5.1;0.0;0.5
23.11.2019 09:00;17.3;33.9;0.5;0.30;;6.8;0.7;16352.8;56.0;5.5;0.0;19.4
23.11.2019 10:00;21.5;25.4;0.4;0.30;;6.2;0.6;9056.9;35.8;6.0;0.0;53.0
23.11.2019 11:00;21.6;23.5;0.4;0.30;;6.2;0.6;8386.0;27.8;6.4;0.0;53.6
23.11.2019 12:00;8.5;52.2;1.1;0.50;;8.0;1.5;35963.1;133.7;6.5;0.0;45.8
23.11.2019 13:00;2.2;54.7;1.3;0.70;;10.6;2.1;56043.2;196.8;5.8;0.0;65.8
23.11.2019 14:00;1.3;49.4;1.3;0.70;;14.0;2.2;43549.7;192.2;5.2;0.0;52.1
23.11.2019 15:00;1.9;45.6;1.2;0.70;;16.8;2.2;45533.7;171.2;5.0;0.0;57.4
23.11.2019 16:00;1.4;43.3;1.1;0.60;;18.7;2.1;37756.1;161.8;5.0;0.0;45.3
23.11.2019 17:00;0.9;35.0;0.9;0.60;;17.5;1.7;26466.7;120.3;4.2;0.0;12.0
23.11.2019 18:00;0.8;50.6;1.6;0.80;;19.9;2.6;44343.7;222.7;4.2;0.0;-0.6
23.11.2019 19:00;1.1;47.2;1.6;0.90;;22.4;3.1;53210.4;219.8;3.6;0.0;-1.0
23.11.2019 20:00;1.2;37.3;1.5;0.90;;22.2;3.2;37443.0;185.5;3.0;0.0;-0.8
23.11.2019 21:00;0.9;30.3;1.1;0.80;;19.8;2.6;30791.8;147.6;2.0;0.0;-0.6
23.11.2019 22:00;1.0;28.4;1.4;0.80;;20.8;2.7;38048.8;153.4;1.8;0.0;-0.4
23.11.2019 23:00;1.0;27.6;1.2;0.80;;20.0;2.7;28321.7;153.6;1.4;0.0;0.0
24.11.2019 00:00;0.8;26.2;0.9;0.80;;19.7;2.7;32755.6;139.7;1.1;0.0;-0.7
24.11.2019 01:00;0.8;23.7;0.9;0.80;;19.1;2.6;27215.5;135.3;0.7;0.0;-0.9
24.11.2019 02:00;0.8;21.6;0.9;0.70;;18.7;2.4;23250.3;128.3;0.4;0.0;-0.5
24.11.2019 03:00;0.7;15.6;0.9;0.70;;17.9;2.2;17667.5;100.1;0.1;0.0;-0.9
24.11.2019 04:00;0.6;13.3;0.6;0.60;;16.8;2.1;18942.0;80.2;-0.2;0.0;-0.8
24.11.2019 05:00;0.5;11.6;0.6;0.60;;15.9;2.0;16070.8;69.6;-0.3;0.0;-0.2
24.11.2019 06:00;0.6;12.0;0.8;0.60;;14.3;1.9;16781.9;74.1;-0.4;0.0;-0.1
24.11.2019 07:00;0.6;11.3;0.8;0.60;;14.5;1.8;21745.2;72.9;-0.4;0.0;0.0
24.11.2019 08:00;0.6;20.2;0.9;0.60;;15.4;1.9;27791.8;116.8;-0.3;0.0;1.5
24.11.2019 09:00;1.1;23.5;1.1;0.70;;16.6;2.3;35299.4;133.0;0.6;0.0;65.6
24.11.2019 10:00;2.7;23.2;0.9;0.70;;16.6;2.4;29369.4;121.6;2.5;0.0;190.4
24.11.2019 11:00;3.2;27.5;1.0;0.70;;13.8;2.0;41772.3;125.5;4.1;0.0;150.3
24.11.2019 12:00;4.5;28.1;1.0;0.70;;17.0;2.0;37142.2;115.5;5.8;0.0;201.3
24.11.2019 13:00;9.2;25.0;0.9;0.50;;14.1;1.6;30351.8;89.3;7.5;0.0;307.2
24.11.2019 14:00;8.4;33.2;1.1;0.60;;16.4;1.8;31906.6;113.8;8.6;0.0;247.9
24.11.2019 15:00;13.7;28.8;0.8;0.50;;13.9;1.2;17446.5;63.7;9.4;0.0;187.6
24.11.2019 16:00;11.1;41.1;0.9;0.50;;12.9;1.2;23081.9;96.4;9.5;0.0;86.0
24.11.2019 17:00;1.8;48.2;0.9;0.60;;14.2;1.7;34849.6;131.7;8.2;0.0;14.9
24.11.2019 18:00;1.1;41.8;1.0;0.60;;14.6;1.8;22867.4;106.3;6.3;0.0;-0.9
24.11.2019 19:00;1.4;46.5;1.2;0.60;;16.2;2.0;24857.5;117.0;6.1;0.0;-0.9
24.11.2019 20:00;1.1;56.0;1.4;0.80;;16.7;2.7;38574.4;184.5;5.4;0.0;-0.1
24.11.2019 21:00;1.2;55.3;1.7;1.00;;16.6;3.2;43443.1;218.0;5.3;0.0;-0.1
24.11.2019 22:00;1.2;48.1;1.4;0.90;;17.4;3.2;38728.4;189.1;4.7;0.0;0.0
24.11.2019 23:00;1.1;36.7;1.1;0.80;;17.0;2.5;28579.7;147.7;4.2;0.0;-0.2
25.11.2019 00:00;1.1;31.9;1.1;0.80;;16.2;2.5;23229.1;142.3;3.7;0.0;-0.1
25.11.2019 01:00;1.0;22.0;0.9;0.70;;16.7;2.3;19959.7;96.3;3.5;0.0;0.0
25.11.2019 02:00;0.8;18.1;0.7;0.60;;16.2;2.0;16856.8;73.6;3.3;0.0;0.0
25.11.2019 03:00;0.6;13.2;0.5;0.60;;13.4;1.8;13910.9;56.6;3.2;0.0;0.0
25.11.2019 04:00;0.6;12.1;0.7;0.50;;12.6;1.6;23548.9;60.0;3.2;0.0;0.0
25.11.2019 05:00;0.8;18.2;0.9;0.60;;14.6;1.8;27464.5;93.3;3.2;0.0;0.0
25.11.2019 06:00;0.6;29.7;1.2;0.60;;13.0;2.0;65547.8;169.9;3.2;0.0;0.0
25.11.2019 07:00;0.8;50.9;2.1;0.80;;16.7;3.1;82329.6;319.4;3.6;0.0;0.0
25.11.2019 08:00;0.6;37.3;1.6;0.70;;15.3;2.4;53976.0;244.2;3.4;0.0;1.0
25.11.2019 09:00;1.2;46.9;2.0;0.90;;16.1;2.9;80227.1;295.5;4.0;0.0;22.5
25.11.2019 10:00;1.2;39.1;1.7;0.70;;17.5;2.8;64477.4;245.9;4.6;0.0;41.1
25.11.2019 11:00;1.7;41.2;1.9;0.70;;19.0;2.9;57361.8;237.0;5.7;0.0;111.2
25.11.2019 12:00;6.7;41.6;1.4;0.50;;17.8;1.8;62498.4;183.4;7.4;0.0;165.3
25.11.2019 13:00;31.1;18.2;0.5;0.30;;12.8;0.6;18736.4;38.5;8.3;0.0;270.5
25.11.2019 14:00;20.0;46.5;0.9;0.40;;15.2;1.0;52239.7;120.5;9.3;0.0;259.1
25.11.2019 15:00;15.3;56.2;0.9;0.40;;14.8;1.2;63042.5;141.0;9.1;0.0;64.8
25.11.2019 16:00;10.1;64.7;1.0;0.40;;15.8;1.6;83876.8;173.9;9.1;0.0;28.4
25.11.2019 17:00;5.4;71.6;1.3;0.50;;16.7;1.8;74132.9;215.2;8.8;0.0;3.8
25.11.2019 18:00;1.9;64.5;1.4;0.60;;19.2;2.6;71060.8;214.9;8.1;0.0;0.0
25.11.2019 19:00;1.7;58.6;1.3;0.60;;20.9;2.2;56255.3;181.5;7.9;0.0;0.0
25.11.2019 20:00;0.6;43.7;0.9;0.50;;19.7;1.7;36675.3;138.5;7.2;0.1;-0.8
25.11.2019 21:00;0.7;39.3;1.0;0.60;;19.6;1.8;35507.4;118.4;6.8;;-1.0
25.11.2019 22:00;0.8;37.5;1.1;0.60;;20.4;2.1;28394.7;128.6;6.5;0.0;-1.0
25.11.2019 23:00;0.8;29.7;1.0;0.60;;20.2;2.0;24053.6;107.8;6.0;0.0;-0.2
26.11.2019 00:00;0.6;24.6;0.8;0.60;;19.9;1.9;20293.1;100.0;5.5;0.0;-0.8
26.11.2019 01:00;0.6;20.1;0.6;0.50;;18.9;1.7;18345.7;77.6;4.7;0.0;-0.3
26.11.2019 02:00;0.6;17.3;0.6;0.50;;19.2;1.7;19218.2;70.5;4.8;0.0;0.0
26.11.2019 03:00;0.4;18.8;0.5;0.50;;20.8;1.7;15982.6;60.5;5.0;0.0;0.0
26.11.2019 04:00;0.5;14.0;0.4;0.50;;19.5;1.5;10087.2;53.9;4.8;0.0;0.0
26.11.2019 05:00;0.4;17.3;0.5;0.50;;19.4;1.6;24015.3;74.8;4.9;0.0;0.0
26.11.2019 06:00;0.4;25.0;0.7;0.50;;21.8;1.8;43256.3;121.9;5.0;0.0;0.0
26.11.2019 07:00;0.4;44.1;1.3;0.60;;20.7;2.3;64132.1;228.8;5.1;0.0;0.0
26.11.2019 08:00;0.4;42.5;1.3;0.60;;20.4;2.2;71666.6;229.7;5.2;0.0;1.2
26.11.2019 09:00;0.8;33.8;1.1;0.50;;24.2;2.0;54735.6;183.8;5.3;0.0;18.4
26.11.2019 10:00;0.9;34.5;1.0;0.50;;26.9;2.1;53246.2;173.8;5.9;0.0;51.7
26.11.2019 11:00;1.6;34.9;0.9;0.50;;29.9;1.9;43976.0;155.4;6.3;0.0;69.4
26.11.2019 12:00;2.1;42.5;1.0;0.50;;31.6;1.9;50347.3;175.7;6.6;0.0;82.9
26.11.2019 13:00;2.7;44.3;1.0;0.50;;36.1;1.8;48719.9;175.5;7.4;0.0;97.7
26.11.2019 14:00;4.7;49.4;1.2;0.50;;35.5;2.0;56594.2;184.0;8.6;0.0;140.7
26.11.2019 15:00;6.6;46.7;1.2;0.50;;32.7;2.3;66802.2;163.9;9.3;0.0;177.1
26.11.2019 16:00;4.0;54.8;1.2;0.50;;31.8;2.2;69743.2;198.3;9.4;0.0;73.2
26.11.2019 17:00;1.1;67.0;1.6;0.60;;31.5;2.8;93697.5;264.2;8.8;0.0;12.6
26.11.2019 18:00;0.8;60.7;1.8;0.70;;32.0;2.9;76000.8;257.0;7.9;0.0;-0.6
26.11.2019 19:00;0.7;54.1;1.6;0.70;;31.6;3.1;59796.6;222.2;7.0;0.0;-0.4
26.11.2019 20:00;0.8;38.6;1.2;0.70;;28.8;2.5;58553.7;165.2;5.8;0.0;-0.2
26.11.2019 21:00;0.7;34.0;1.1;0.60;;26.6;2.4;42585.7;149.7;5.3;0.0;-0.5
26.11.2019 22:00;0.9;27.5;0.8;0.60;;25.3;2.1;26391.0;113.2;4.7;0.0;-0.2
26.11.2019 23:00;1.0;29.2;0.8;0.70;;30.8;2.4;21470.3;131.0;4.9;0.0;0.0
27.11.2019 00:00;0.9;25.1;0.7;0.70;;30.2;2.4;27939.7;106.6;5.0;0.0;0.0
27.11.2019 01:00;0.5;14.7;0.5;0.50;;23.2;1.9;14282.4;65.2;4.5;0.0;0.0
27.11.2019 02:00;0.6;16.7;0.4;0.50;;21.7;1.7;8786.6;55.8;4.7;0.0;0.0
27.11.2019 03:00;0.5;17.5;0.4;0.50;;21.4;1.6;11165.7;58.2;4.8;0.0;0.0
27.11.2019 04:00;0.2;18.6;0.4;0.50;;22.1;1.5;10527.5;59.8;4.9;0.0;0.0
27.11.2019 05:00;0.1;26.2;0.4;0.50;;20.8;1.3;15719.8;68.4;5.1;0.0;0.0
27.11.2019 06:00;0.2;37.1;0.8;0.50;;19.7;1.5;55136.2;132.7;5.5;0.1;0.0
27.11.2019 07:00;0.3;49.2;1.2;0.50;;19.9;1.7;53853.3;205.2;6.1;1.1;0.0
27.11.2019 08:00;0.5;48.3;1.1;0.50;;18.6;1.7;50811.5;195.4;6.2;1.2;0.0
27.11.2019 09:00;1.1;42.6;0.8;0.40;;17.1;1.3;42000.7;141.0;6.6;0.7;2.2
27.11.2019 10:00;1.3;46.0;1.0;0.50;;16.5;1.5;58909.5;169.6;6.8;0.0;22.9
27.11.2019 11:00;10.6;52.7;0.9;0.40;;13.4;1.4;58269.8;154.8;8.2;0.0;175.4
27.11.2019 12:00;33.3;36.4;0.6;0.30;;7.0;0.8;30506.7;85.6;9.8;0.0;296.6
27.11.2019 13:00;40.0;31.4;0.5;0.30;;4.2;0.5;29087.9;73.2;10.3;0.0;340.3
27.11.2019 14:00;40.1;32.6;0.5;0.30;;3.1;0.5;28449.9;71.8;10.7;0.0;265.4
27.11.2019 15:00;38.9;35.3;0.6;0.30;;2.4;0.5;30141.4;74.4;11.0;0.0;162.5
27.11.2019 16:00;36.5;38.9;0.5;0.30;;2.3;0.7;42811.0;80.7;10.7;0.0;65.2
27.11.2019 17:00;37.3;40.9;0.5;0.30;;2.4;0.6;33853.0;80.2;10.3;0.0;7.7
27.11.2019 18:00;44.2;32.9;0.4;0.30;;2.2;0.5;25850.3;61.2;10.0;0.2;-1.9
27.11.2019 19:00;32.7;38.6;0.5;0.30;;3.3;0.7;26789.3;70.1;9.3;0.0;-1.2
27.11.2019 20:00;29.3;39.0;0.7;0.30;;3.8;0.8;30576.0;69.3;9.2;0.0;-1.0
