Station: Lugano-Università
Stadt
Stundenmittelwerte, PREC: Stundensummen
MEZ/CET
Quelle: NABEL/MeteoSchweiz
Die Messwerte des laufenden Jahres sind vorläufig und noch nicht abschliessend geprüft.
Datum/Zeit;O3 [ug/m3];NO2 [ug/m3];SO2 [ug/m3];CO [mg/m3];PM10 [ug/m3];PM2.5 [ug/m3];EC [ug/m3];CPC [1/cm3];NMVOC [ppm];NOX [ug/m3 eq. NO2];TEMP [C];PREC [mm];RAD [W/m2]
31.12.2019 23:00;6.2;37.0;5.4;0.50;21.8;20.2;1.4;32994.9;0.2;49.1;4.0;0.0;0.0
01.01.2020 00:00;8.4;34.0;3.4;0.50;21.6;19.7;1.3;22877.9;0.1;44.9;3.7;0.0;0.0
01.01.2020 01:00;10.5;29.8;3.8;0.40;;18.0;1.0;19436.4;0.1;36.2;3.3;0.0;0.0
01.01.2020 02:00;7.1;34.1;3.5;0.40;;15.6;0.9;19947.1;0.2;46.7;3.2;0.0;0.0
01.01.2020 03:00;6.0;35.6;3.7;0.40;;12.6;0.8;19530.8;0.2;49.1;2.9;0.0;0.0
01.01.2020 04:00;5.4;34.3;4.1;0.30;;9.6;0.6;19401.4;0.1;44.0;2.8;0.0;0.0
01.01.2020 05:00;8.3;31.5;4.6;0.30;;8.5;0.5;21057.6;0.1;37.7;2.6;0.0;0.0
01.01.2020 06:00;8.8;30.8;5.1;0.30;;6.8;0.4;20815.3;0.1;37.4;2.5;0.0;0.0
01.01.2020 07:00;5.5;35.2;7.2;0.20;;5.1;0.4;30246.8;0.1;45.2;2.6;0.0;0.0
01.01.2020 08:00;4.5;36.6;7.6;0.20;;3.7;0.3;34685.8;0.1;50.8;2.6;0.0;0.0
01.01.2020 09:00;8.1;33.5;7.1;0.20;;3.3;0.3;32544.1;0.1;44.3;2.7;0.0;12.8
01.01.2020 10:00;9.4;31.5;7.7;0.20;;3.1;0.3;33626.8;0.1;50.8;3.0;0.0;83.8
01.01.2020 11:00;9.3;35.0;7.9;0.30;;8.1;0.7;24684.6;0.1;63.6;5.3;0.0;260.8
01.01.2020 12:00;;;;;;12.5;0.8;21454.8;;;6.2;0.0;327.3
01.01.2020 13:00;31.5;21.7;5.5;0.30;;13.4;0.7;15328.7;0.1;32.7;7.2;0.0;351.2
01.01.2020 14:00;34.5;21.0;4.2;0.30;;9.9;0.5;12616.4;0.2;29.4;8.2;0.0;323.8
01.01.2020 15:00;35.7;24.4;3.5;0.30;;12.6;0.8;15877.1;0.2;31.7;8.5;0.0;248.0
01.01.2020 16:00;22.5;39.8;3.1;0.40;;11.5;0.9;15661.4;0.2;67.7;8.7;0.0;132.2
01.01.2020 17:00;6.2;58.4;2.3;0.70;;13.6;1.2;19894.5;0.3;131.3;8.1;0.0;22.8
01.01.2020 18:00;4.8;51.0;4.1;0.60;;13.2;1.1;27392.9;0.2;93.0;7.2;0.0;0.0
01.01.2020 19:00;6.2;44.4;4.3;0.50;;15.2;1.2;26540.9;0.2;69.4;6.4;0.0;0.0
01.01.2020 20:00;6.7;40.9;5.1;0.50;;17.6;1.4;29744.7;0.2;58.2;5.4;0.0;0.0
01.01.2020 21:00;9.8;34.7;4.7;0.50;;19.9;1.4;29781.8;0.2;43.1;4.6;0.0;0.0
01.01.2020 22:00;8.6;35.0;4.9;0.50;;20.6;1.4;31555.4;0.2;45.7;4.1;0.0;0.0
01.01.2020 23:00;10.8;30.8;4.3;0.50;;20.3;1.3;26445.9;0.2;37.6;3.7;0.0;0.0
02.01.2020 00:00;11.1;27.8;2.8;0.40;;20.1;1.1;16339.2;0.2;31.9;3.4;0.0;0.0
02.01.2020 01:00;13.0;24.0;2.5;0.40;;18.0;0.9;14254.6;0.2;27.4;3.1;0.0;0.0
02.01.2020 02:00;15.8;19.5;2.8;0.40;;15.6;0.8;13819.8;0.1;21.5;2.7;0.0;0.0
02.01.2020 03:00;14.6;19.5;3.1;0.30;;14.0;0.7;12055.1;0.1;21.4;2.4;0.0;0.0
02.01.2020 04:00;14.7;19.2;3.2;0.30;;12.7;0.7;12200.5;0.1;21.6;2.2;0.0;0.0
02.01.2020 05:00;11.4;22.9;3.7;0.30;;11.8;0.6;14280.9;0.1;26.4;2.0;0.0;0.0
02.01.2020 06:00;9.3;25.7;4.1;0.30;;10.6;0.6;17273.4;0.1;30.8;1.7;0.0;0.0
02.01.2020 07:00;4.4;34.5;5.9;0.30;;9.3;0.6;28827.8;0.1;54.6;1.6;0.0;0.0
02.01.2020 08:00;2.4;41.5;6.5;0.30;;9.0;0.8;34504.2;0.2;79.7;1.6;0.0;0.0
02.01.2020 09:00;2.6;44.5;6.7;0.40;;8.5;0.9;36114.6;0.2;106.9;1.7;0.0;12.7
02.01.2020 10:00;4.1;45.2;6.1;0.50;;8.6;1.1;36221.3;0.2;118.4;2.3;0.0;82.7
02.01.2020 11:00;14.3;38.1;7.2;0.40;;11.1;1.0;27387.4;0.2;68.2;4.4;0.0;252.0
02.01.2020 12:00;19.3;37.9;6.6;0.40;;12.6;0.9;19350.7;0.2;66.4;5.6;0.0;318.3
02.01.2020 13:00;30.8;25.4;4.0;0.30;;13.2;0.8;13071.3;0.1;37.9;6.5;0.0;309.0
02.01.2020 14:00;40.5;20.6;3.0;0.30;;10.8;0.6;10274.1;0.1;27.7;7.5;0.0;318.7
02.01.2020 15:00;35.4;27.9;3.2;0.30;;9.7;0.6;11272.2;0.1;36.4;7.9;0.0;242.8
02.01.2020 16:00;24.8;37.5;3.1;0.40;;12.9;0.7;14308.2;0.1;47.0;8.2;0.0;131.0
02.01.2020 17:00;16.4;45.8;2.5;0.40;;12.5;0.8;14036.8;0.1;53.2;7.3;0.0;24.8
02.01.2020 18:00;2.5;64.8;4.7;0.60;;12.0;1.3;30032.7;0.3;148.5;6.6;0.0;0.0
02.01.2020 19:00;2.4;54.2;6.0;0.60;;12.0;1.4;34383.3;0.3;111.8;5.3;0.0;0.0
02.01.2020 20:00;3.6;48.3;5.9;0.50;;14.3;1.4;33839.2;0.2;83.1;4.5;0.0;0.0
02.01.2020 21:00;5.7;43.2;5.7;0.50;;16.6;1.4;33648.1;0.2;61.0;4.2;0.0;0.0
02.01.2020 22:00;7.3;39.1;5.0;0.50;;17.4;1.4;30958.9;0.2;52.2;3.4;0.0;0.0
02.01.2020 23:00;6.9;37.4;4.3;0.50;;15.7;1.2;26386.6;0.2;49.5;3.3;0.0;0.0
03.01.2020 00:00;12.2;30.3;3.0;0.40;;13.9;0.9;18694.8;0.2;35.1;2.9;0.0;0.0
03.01.2020 01:00;16.6;24.6;2.8;0.40;;11.1;0.7;15793.7;0.2;27.6;2.5;0.0;0.0
03.01.2020 02:00;17.5;21.8;3.3;0.30;;9.0;0.5;15070.4;0.2;23.9;2.4;0.0;0.0
03.01.2020 03:00;19.4;20.3;3.4;0.30;;7.4;0.4;13773.8;0.2;21.9;2.6;0.0;0.0
03.01.2020 04:00;18.1;20.9;4.0;0.20;;6.0;0.4;15659.3;0.2;22.8;3.0;0.0;0.0
03.01.2020 05:00;14.8;22.9;3.7;0.20;;5.6;0.4;13248.5;0.2;25.0;3.1;0.0;0.0
03.01.2020 06:00;10.0;27.6;4.6;0.20;;5.3;0.4;18305.8;0.2;32.4;2.7;0.0;0.0
03.01.2020 07:00;3.8;47.4;6.4;0.30;;5.4;0.5;25682.2;0.2;97.1;2.9;0.0;0.0
03.01.2020 08:00;2.1;47.6;6.7;0.30;;6.2;0.7;32691.7;0.2;96.1;3.0;0.0;0.0
03.01.2020 09:00;2.2;52.2;7.1;0.40;;5.7;0.9;34010.4;0.2;122.9;3.4;0.0;8.3
03.01.2020 10:00;2.8;51.8;7.6;0.50;;6.5;1.1;37913.3;0.3;141.0;3.8;0.0;36.2
03.01.2020 11:00;3.6;56.6;7.5;0.60;;8.0;1.4;33551.1;0.3;165.4;4.6;0.0;70.0
03.01.2020 12:00;4.7;54.2;8.5;0.60;;10.3;1.4;33301.9;0.3;138.1;5.1;0.0;76.8
03.01.2020 13:00;5.3;55.1;8.3;0.60;;12.8;1.4;28855.0;0.3;138.7;5.8;0.0;115.3
03.01.2020 14:00;7.9;54.7;7.4;0.50;;13.1;1.2;24836.9;0.3;118.1;6.3;0.0;143.5
03.01.2020 15:00;6.2;58.8;7.9;0.60;;15.8;1.3;24139.7;0.3;128.0;6.5;0.0;102.0
03.01.2020 16:00;7.6;52.8;5.4;0.50;;13.2;1.1;18902.5;0.2;92.8;6.6;0.0;71.0
03.01.2020 17:00;3.5;60.5;5.4;0.60;;13.8;1.5;20946.6;0.3;140.5;6.2;0.0;19.8
03.01.2020 18:00;3.4;62.0;8.1;0.80;;18.8;2.4;38788.0;0.4;209.3;5.3;0.0;0.0
03.01.2020 19:00;3.6;58.6;7.4;0.90;;20.0;2.6;35755.0;0.4;195.7;4.9;0.0;0.0
03.01.2020 20:00;3.3;51.3;6.3;0.70;;18.8;1.9;36158.2;0.3;123.8;4.2;0.0;0.0
03.01.2020 21:00;4.1;45.3;6.5;0.60;;18.9;1.6;37663.6;0.3;83.3;3.6;0.0;0.0
03.01.2020 22:00;5.2;41.0;7.0;0.50;;17.7;1.3;38935.9;0.2;62.1;3.0;0.0;0.0
03.01.2020 23:00;5.1;41.0;5.5;0.50;;15.7;1.2;32094.1;0.2;60.9;2.7;0.0;0.0
04.01.2020 00:00;4.6;40.1;3.9;0.50;;13.1;1.1;23962.2;0.2;57.9;2.7;0.0;0.0
04.01.2020 01:00;7.8;35.0;3.5;0.40;;10.9;0.8;20108.7;0.2;44.8;2.3;0.0;0.0
04.01.2020 02:00;14.3;26.3;3.2;0.30;;8.9;0.6;16443.8;0.1;29.4;2.2;0.0;0.0
04.01.2020 03:00;16.3;23.9;3.7;0.30;;7.4;0.5;16226.4;0.1;26.8;2.1;0.0;0.0
04.01.2020 04:00;15.6;25.1;3.7;0.30;;6.5;0.5;14835.4;0.1;27.5;2.0;0.0;0.0
04.01.2020 05:00;13.3;27.0;4.2;0.20;;5.9;0.4;16865.5;0.1;29.6;2.0;0.0;0.0
04.01.2020 06:00;7.6;33.3;4.8;0.20;;5.0;0.4;20310.7;0.1;38.7;2.4;0.0;0.0
04.01.2020 07:00;2.9;44.8;7.1;0.30;;4.4;0.4;31872.9;0.1;66.3;2.2;0.0;0.0
04.01.2020 08:00;1.8;47.6;7.7;0.30;;4.5;0.4;34909.5;0.1;86.2;2.5;0.0;0.0
04.01.2020 09:00;2.7;48.0;8.3;0.30;;3.5;0.6;36382.9;0.2;104.5;2.8;0.0;19.3
04.01.2020 10:00;5.3;48.0;9.0;0.40;;3.8;0.7;39977.1;0.2;108.3;3.7;0.0;99.3
04.01.2020 11:00;8.7;50.7;9.4;0.50;;4.6;0.8;41151.3;0.2;115.0;6.4;0.0;241.8
04.01.2020 12:00;12.5;52.2;8.9;0.50;;4.5;0.7;37670.5;0.2;97.4;8.3;0.0;293.5
04.01.2020 13:00;21.7;45.0;7.4;0.40;;5.7;0.7;25936.3;0.2;72.1;9.0;0.0;340.5
04.01.2020 14:00;19.2;54.4;8.3;0.50;;7.0;0.8;29278.2;0.2;92.5;10.5;0.0;328.8
04.01.2020 15:00;38.0;34.6;4.4;0.30;;5.1;0.4;15622.9;0.1;46.6;10.4;0.0;246.3
04.01.2020 16:00;24.9;49.1;3.4;0.40;;4.6;0.5;17777.9;0.2;66.7;11.2;0.0;129.8
04.01.2020 17:00;4.4;82.7;3.8;0.90;;6.5;1.2;28629.1;0.4;199.9;10.6;0.0;26.8
04.01.2020 18:00;2.3;87.4;5.7;1.00;;7.3;1.7;33560.6;0.4;241.1;9.9;0.0;0.2
04.01.2020 19:00;20.2;69.0;5.0;0.70;;6.3;1.2;25861.8;0.3;151.4;10.1;0.0;0.0
04.01.2020 20:00;82.8;9.8;1.3;0.20;;1.2;0.1;3638.8;0.1;11.4;14.6;0.0;0.0
04.01.2020 21:00;86.5;5.8;1.0;0.20;;0.9;0.0;2998.1;0.1;6.5;14.9;0.0;0.0
04.01.2020 22:00;85.5;5.0;0.9;0.20;;1.0;0.1;2684.6;0.1;5.3;14.9;0.0;0.0
04.01.2020 23:00;84.0;6.3;0.7;0.20;;0.8;0.1;2658.5;0.1;7.3;14.6;0.0;0.0
05.01.2020 00:00;84.0;7.5;0.5;0.20;;0.8;0.1;2773.6;0.1;8.2;13.9;0.0;0.0
05.01.2020 01:00;85.7;5.6;0.4;0.20;;0.7;0.1;1936.8;0.1;6.2;13.5;0.0;0.0
05.01.2020 02:00;81.3;6.5;0.6;0.20;;0.8;0.1;1918.5;0.1;7.1;12.9;0.0;0.0
05.01.2020 03:00;78.2;5.9;0.5;0.20;;1.0;0.1;3026.8;0.1;6.1;12.5;0.0;0.0
05.01.2020 04:00;78.8;4.9;0.6;0.20;;0.9;0.0;1752.3;0.1;4.9;11.8;0.0;0.0
05.01.2020 05:00;79.3;5.4;0.6;0.20;;0.9;0.1;1559.2;0.1;5.7;13.0;0.0;0.0
05.01.2020 06:00;60.0;14.8;1.7;0.20;;0.9;0.1;17699.3;0.1;14.9;10.2;0.0;0.0
05.01.2020 07:00;42.2;23.8;2.6;0.20;;2.3;0.3;17253.1;0.1;24.6;7.9;0.0;0.0
05.01.2020 08:00;23.0;39.9;6.3;0.20;;1.9;0.2;29442.0;0.2;42.9;7.5;0.0;0.2
05.01.2020 09:00;23.9;36.6;4.9;0.20;;2.7;0.3;23862.1;0.2;43.4;6.6;0.0;12.7
05.01.2020 10:00;18.5;39.2;5.6;0.30;;3.6;0.4;28287.1;0.2;51.0;6.6;0.0;89.5
05.01.2020 11:00;21.8;43.0;7.7;0.30;;5.4;0.5;37066.5;0.2;62.8;7.4;0.0;272.5
05.01.2020 12:00;30.0;38.1;5.8;0.40;;5.6;0.5;22655.5;0.2;54.0;7.9;0.0;343.8
05.01.2020 13:00;34.5;32.6;5.0;0.30;;6.1;0.5;15681.7;0.2;46.3;8.6;0.0;378.7
05.01.2020 14:00;49.4;22.1;3.6;0.30;;5.1;0.4;11958.6;0.1;27.9;9.2;0.0;350.7
05.01.2020 15:00;46.7;24.5;3.0;0.30;;6.0;0.6;15853.6;0.1;30.6;9.4;0.0;263.3
05.01.2020 16:00;41.4;30.2;2.6;0.30;;5.5;0.4;18361.9;0.2;34.4;9.5;0.0;145.2
05.01.2020 17:00;21.6;50.9;2.6;0.40;;10.6;0.7;18984.5;0.2;58.0;9.3;0.0;29.7
05.01.2020 18:00;3.3;66.7;4.0;0.70;;8.2;1.2;24172.2;0.3;111.1;8.1;0.0;0.0
05.01.2020 19:00;3.4;58.2;4.7;0.50;;8.9;1.1;23778.0;0.3;87.6;7.2;0.0;0.0
05.01.2020 20:00;11.1;47.2;5.2;0.40;;10.7;1.1;28302.9;0.2;59.3;6.6;0.0;0.0
05.01.2020 21:00;14.7;42.8;4.8;0.50;;12.7;1.1;27638.4;0.2;51.4;5.9;0.0;0.0
05.01.2020 22:00;10.7;45.6;4.6;0.50;;14.6;1.2;25801.3;0.2;53.7;5.6;0.0;0.0
05.01.2020 23:00;6.1;46.7;4.6;0.50;;17.0;1.2;24835.7;0.2;59.0;5.0;0.0;0.0
06.01.2020 00:00;10.4;37.9;3.2;0.50;;17.1;1.1;17757.9;0.2;46.5;4.7;0.0;0.0
06.01.2020 01:00;14.9;30.1;2.6;0.40;;16.1;0.9;15959.2;0.2;32.9;4.2;0.0;0.0
06.01.2020 02:00;18.4;25.7;3.1;0.40;;15.2;0.9;12276.0;0.2;28.3;3.9;0.0;0.0
06.01.2020 03:00;18.4;23.6;2.9;0.40;;15.4;1.0;12942.5;0.1;25.2;3.6;0.0;0.0
06.01.2020 04:00;14.8;26.2;2.7;0.40;;18.9;1.1;10348.7;0.1;28.2;3.2;0.0;0.0
06.01.2020 05:00;13.3;26.9;2.9;0.40;;21.1;1.1;12065.8;0.1;29.1;2.7;0.0;0.0
06.01.2020 06:00;9.5;29.7;4.0;0.40;;21.7;1.1;16023.0;0.1;34.4;2.5;0.0;0.0
06.01.2020 07:00;6.0;33.9;5.4;0.40;;22.3;1.1;21492.8;0.1;43.2;2.3;0.0;0.0
06.01.2020 08:00;4.9;34.6;5.7;0.40;;23.5;1.2;27678.5;0.1;48.6;2.0;0.0;0.0
06.01.2020 09:00;6.8;32.9;6.3;0.40;;23.7;1.2;30031.6;0.1;46.1;2.0;0.0;14.2
06.01.2020 10:00;11.6;30.0;5.9;0.40;;24.1;1.1;25361.9;0.2;45.7;2.6;0.0;84.2
06.01.2020 11:00;12.8;34.7;6.7;0.50;;28.0;1.4;19552.6;0.2;60.0;4.3;0.0;230.2
06.01.2020 12:00;20.8;32.8;6.0;0.50;;29.8;1.3;15486.7;0.2;51.5;5.2;0.0;305.8
06.01.2020 13:00;22.3;31.4;5.4;0.50;;32.3;1.3;13891.2;0.2;50.9;6.2;0.0;339.3
06.01.2020 14:00;40.0;22.8;2.8;0.40;;30.8;1.1;7899.1;0.1;29.4;6.9;0.0;319.7
06.01.2020 15:00;42.3;24.0;2.8;0.40;;25.4;0.9;8307.2;0.1;28.6;7.5;0.0;239.7
06.01.2020 16:00;35.9;31.1;2.4;0.40;;25.6;1.0;9079.5;0.1;35.6;7.5;0.0;129.5
06.01.2020 17:00;36.6;30.4;2.0;0.40;;25.1;1.0;8999.9;0.1;31.9;7.0;0.0;28.2
06.01.2020 18:00;17.4;47.3;3.6;0.40;;24.0;1.2;17546.9;0.2;60.8;6.2;0.0;0.2
06.01.2020 19:00;13.6;42.3;4.5;0.50;;24.5;1.3;26348.9;0.2;49.6;5.4;0.0;0.0
06.01.2020 20:00;14.3;38.8;4.4;0.50;;27.9;1.5;27773.2;0.2;45.2;4.3;0.0;0.0
06.01.2020 21:00;11.0;40.5;3.8;0.50;;30.4;1.6;25511.3;0.2;48.7;3.6;0.0;0.0
06.01.2020 22:00;8.6;43.5;4.7;0.60;;32.0;1.7;26192.5;0.2;55.3;3.0;0.0;0.0
06.01.2020 23:00;8.1;39.2;3.8;0.50;;32.9;1.6;22528.7;0.2;47.5;2.7;0.0;0.0
07.01.2020 00:00;8.9;34.5;2.5;0.50;;33.3;1.5;16509.8;0.2;39.7;2.3;0.0;0.0
07.01.2020 01:00;9.6;31.0;2.4;0.50;;31.8;1.4;15834.9;0.2;34.7;1.8;0.0;0.0
07.01.2020 02:00;10.3;27.7;2.4;0.40;;30.3;1.2;12599.8;0.2;31.2;1.6;0.0;0.0
07.01.2020 03:00;9.8;29.3;2.5;0.40;;31.1;1.2;11735.3;0.2;32.7;1.6;0.0;0.0
07.01.2020 04:00;11.3;26.8;2.2;0.40;;30.2;1.1;10855.7;0.2;29.1;1.4;0.0;0.0
07.01.2020 05:00;9.3;26.3;2.8;0.40;;28.6;1.1;12206.4;0.2;29.9;1.3;0.0;0.0
07.01.2020 06:00;6.4;29.2;4.1;0.40;;27.1;1.0;16698.5;0.2;36.7;1.3;0.0;0.0
07.01.2020 07:00;2.8;35.8;5.3;0.40;;26.1;1.1;27366.0;0.2;65.9;0.9;0.0;0.0
07.01.2020 08:00;2.0;46.5;6.1;0.50;;25.8;1.4;34106.2;0.2;127.3;0.9;0.0;0.3
07.01.2020 09:00;2.6;49.2;7.1;0.60;;24.8;1.8;39736.0;0.3;149.0;1.0;0.0;10.5
07.01.2020 10:00;5.1;46.3;6.5;0.60;;23.7;1.9;35870.2;0.3;129.1;1.5;0.0;88.7
07.01.2020 11:00;11.8;41.3;5.0;0.60;;30.8;1.5;21036.2;0.2;86.9;3.1;0.0;219.5
07.01.2020 12:00;20.8;32.4;4.4;0.50;;31.5;1.5;14318.9;0.2;57.2;4.1;0.0;332.5
07.01.2020 13:00;29.1;26.7;3.4;0.50;;31.5;1.4;11090.3;0.2;43.0;4.9;0.0;369.2
07.01.2020 14:00;40.0;22.3;2.6;0.40;;27.6;1.0;9640.6;0.2;30.0;5.9;0.0;341.3
07.01.2020 15:00;35.7;29.2;2.5;0.40;;27.3;1.1;10487.6;0.2;38.7;6.6;0.0;255.7
07.01.2020 16:00;29.5;36.9;2.4;0.50;;29.2;1.2;10708.8;0.2;44.4;6.8;0.0;139.0
07.01.2020 17:00;18.1;53.1;2.0;0.50;;31.7;1.4;12758.3;0.2;70.9;6.7;0.0;29.3
07.01.2020 18:00;2.9;69.9;5.4;0.80;;31.4;2.0;33141.4;0.4;153.8;5.9;0.0;0.0
07.01.2020 19:00;3.2;56.7;4.9;0.70;;31.5;1.8;28253.8;0.3;98.5;5.6;0.0;0.0
07.01.2020 20:00;3.7;55.9;5.5;0.70;;34.8;2.2;29453.7;0.3;106.1;4.7;0.0;0.0
07.01.2020 21:00;3.9;50.2;5.7;0.70;;35.4;2.2;31323.2;0.3;88.7;4.2;0.0;0.0
07.01.2020 22:00;4.4;44.8;5.2;0.60;;34.6;2.1;32191.7;0.2;65.9;3.5;0.0;0.0
07.01.2020 23:00;4.1;45.3;4.3;0.70;;34.5;2.1;26866.5;0.2;66.3;2.8;0.0;0.0
08.01.2020 00:00;3.2;48.3;2.8;0.70;;34.7;1.9;17260.7;0.2;68.9;2.8;0.0;0.0
08.01.2020 01:00;2.9;47.5;3.0;0.60;;34.4;1.9;16161.4;0.2;66.7;2.2;0.0;0.0
08.01.2020 02:00;3.4;42.6;3.0;0.60;;31.8;1.6;14638.3;0.2;53.8;1.9;0.0;0.0
08.01.2020 03:00;10.0;32.6;3.1;0.40;;24.0;1.1;13937.2;0.1;36.9;1.5;0.0;0.0
08.01.2020 04:00;9.8;33.4;3.5;0.40;;19.3;1.0;13000.2;0.1;37.0;1.4;0.0;0.0
08.01.2020 05:00;12.2;32.3;4.0;0.30;;15.5;0.8;15734.2;0.1;36.1;1.3;0.0;0.0
08.01.2020 06:00;14.9;32.3;4.0;0.30;;9.7;0.5;19759.5;0.1;36.6;1.1;0.0;0.0
08.01.2020 07:00;3.8;50.1;7.2;0.30;;7.0;0.5;36747.2;0.1;79.3;1.3;0.0;0.0
08.01.2020 08:00;2.4;56.2;7.4;0.40;;5.6;0.7;46182.7;0.1;102.8;1.2;0.0;0.0
08.01.2020 09:00;2.7;65.4;7.5;0.50;;6.1;1.1;47357.6;0.2;161.8;1.5;0.0;11.8
08.01.2020 10:00;5.1;64.2;8.1;0.60;;7.6;1.5;53984.5;0.2;165.0;2.0;0.0;92.8
08.01.2020 11:00;12.4;58.2;6.6;0.50;;9.9;1.1;33905.9;0.2;115.2;4.5;0.0;280.0
08.01.2020 12:00;21.0;53.8;6.6;0.50;;12.5;1.1;24466.5;0.2;94.3;5.7;0.0;351.3
08.01.2020 13:00;33.6;42.1;4.4;0.40;;12.7;0.9;15757.1;0.1;63.9;6.9;0.0;377.3
08.01.2020 14:00;49.7;27.8;2.5;0.30;;8.1;0.6;11510.5;0.1;35.5;7.8;0.0;344.7
08.01.2020 15:00;41.1;37.5;2.6;0.30;;8.5;0.6;12915.7;0.1;47.6;8.3;0.0;244.0
08.01.2020 16:00;36.8;43.2;2.4;0.30;;7.7;0.6;11544.3;0.1;51.8;8.2;0.0;148.7
08.01.2020 17:00;22.0;57.2;2.7;0.40;;9.3;0.7;15837.8;0.1;65.9;7.7;0.0;43.2
08.01.2020 18:00;4.0;81.7;4.8;0.80;;11.1;1.4;32019.5;0.3;166.8;6.8;0.0;0.0
08.01.2020 19:00;2.9;72.9;5.9;0.80;;15.7;1.7;37875.4;0.3;158.1;6.0;0.0;0.0
08.01.2020 20:00;3.4;65.1;6.4;0.70;;16.0;1.6;39311.7;0.3;127.5;5.5;0.0;0.0
08.01.2020 21:00;3.8;56.5;6.2;0.60;;16.0;1.5;37730.9;0.2;89.0;4.7;0.0;0.0
08.01.2020 22:00;5.0;51.0;5.8;0.50;;16.9;1.4;32280.0;0.2;72.6;4.4;0.0;0.0
08.01.2020 23:00;6.7;44.9;5.4;0.50;;15.3;1.2;30107.2;0.2;56.2;4.2;0.0;0.0
09.01.2020 00:00;12.5;35.0;3.2;0.40;;13.1;0.9;18187.5;0.1;38.8;3.7;0.0;0.0
09.01.2020 01:00;14.9;31.1;3.1;0.40;;11.2;0.8;16518.0;0.2;33.9;3.3;0.0;0.0
09.01.2020 02:00;18.7;25.7;3.5;0.30;;8.7;0.6;14684.0;0.2;27.6;3.1;0.0;0.0
09.01.2020 03:00;21.9;22.5;3.4;0.30;;6.8;0.4;13447.4;0.2;23.9;2.7;0.0;0.0
09.01.2020 04:00;22.6;21.8;3.4;0.30;;5.1;0.3;14959.5;0.1;23.0;2.5;0.0;0.0
09.01.2020 05:00;22.4;22.1;3.8;0.20;;4.1;0.3;15041.7;0.1;23.6;2.5;0.0;0.0
09.01.2020 06:00;16.6;28.4;4.6;0.20;;3.7;0.3;20630.3;0.1;31.6;2.3;0.0;0.0
09.01.2020 07:00;5.2;46.3;7.9;0.30;;3.6;0.4;35114.4;0.2;71.9;2.0;0.0;0.0
09.01.2020 08:00;2.1;57.8;8.1;0.40;;4.5;0.8;45194.9;0.2;124.6;2.0;0.0;0.3
09.01.2020 09:00;2.7;64.0;8.7;0.60;;7.1;1.4;49523.1;0.3;175.8;2.3;0.0;17.3
09.01.2020 10:00;4.7;65.6;9.4;0.70;;9.7;1.8;47372.0;0.3;188.6;3.0;0.0;104.3
09.01.2020 11:00;8.3;60.3;7.8;0.50;;10.9;1.3;30870.9;0.3;141.4;4.7;0.0;255.5
09.01.2020 12:00;18.9;43.2;6.2;0.50;;13.8;1.2;17937.6;0.2;85.8;5.3;0.0;312.8
09.01.2020 13:00;31.7;31.5;4.5;0.40;;11.6;0.8;13540.2;0.2;49.2;6.0;0.0;360.3
09.01.2020 14:00;28.7;40.0;4.6;0.40;;12.0;0.8;14712.3;0.2;63.1;6.9;0.0;336.8
09.01.2020 15:00;29.6;40.9;4.2;0.40;;8.5;0.6;14257.3;0.2;59.6;7.6;0.0;280.2
09.01.2020 16:00;26.4;44.0;3.7;0.40;;7.8;0.6;12793.6;0.2;57.6;8.0;0.0;160.2
09.01.2020 17:00;16.8;54.8;3.8;0.40;;8.6;0.7;14759.2;0.2;66.3;7.4;0.0;37.2
09.01.2020 18:00;2.6;89.9;4.9;0.80;;14.7;1.6;28785.0;0.3;234.8;6.8;0.0;0.3
09.01.2020 19:00;3.1;72.1;5.6;0.80;;15.7;1.7;32188.2;0.4;158.3;5.8;0.0;0.0
09.01.2020 20:00;4.1;65.5;5.7;0.60;;15.1;1.4;34095.2;0.3;110.7;5.2;0.0;0.0
09.01.2020 21:00;4.5;63.3;6.1;0.60;;17.3;1.5;36664.5;0.3;104.5;4.7;0.0;0.0
09.01.2020 22:00;6.3;53.9;6.1;0.50;;17.0;1.3;36259.9;0.2;71.4;4.2;0.0;0.0
09.01.2020 23:00;8.5;46.5;5.2;0.50;;15.9;1.2;31230.7;0.2;59.5;3.8;0.0;0.0
10.01.2020 00:00;13.0;38.8;3.3;0.40;;14.6;1.1;18742.0;0.2;45.2;3.7;0.0;0.0
10.01.2020 01:00;13.8;35.2;3.1;0.40;;13.1;0.9;15919.4;0.2;38.6;3.9;0.0;0.0
10.01.2020 02:00;19.4;29.1;3.2;0.40;;11.7;0.8;12968.8;0.2;31.1;4.6;0.0;0.0
10.01.2020 03:00;25.3;25.8;3.4;0.30;;10.4;0.6;11443.6;0.1;26.8;5.2;0.0;0.0
10.01.2020 04:00;17.4;33.5;4.5;0.30;;10.5;0.6;12843.7;0.2;35.2;5.2;0.1;0.0
10.01.2020 05:00;21.5;27.3;3.1;0.30;;10.0;0.5;10140.5;0.1;28.5;4.6;0.7;0.0
10.01.2020 06:00;13.9;35.0;3.6;0.30;;11.2;0.6;15823.7;0.2;39.2;5.0;0.4;0.0
10.01.2020 07:00;13.3;42.2;3.9;0.30;;10.6;0.7;20019.8;0.1;49.8;4.9;0.0;0.0
