Station: Davos-Seehornwald
Land, > 1000 m
Stundenmittelwerte, PREC: Stundensummen
MEZ/CET
Quelle: NABEL/MeteoSchweiz
Die Messwerte des laufenden Jahres sind vorläufig und noch nicht abschliessend geprüft.
Datum/Zeit;O3 [ug/m3];NO2 [ug/m3];PM10 [ug/m3];NOX [ug/m3 eq. NO2];TEMP [C];PREC [mm];RAD [W/m2]
14.11.2019 04:00;67.1;0.8;;0.8;-6.4;0.0;-0.6
14.11.2019 05:00;67.5;0.7;;0.8;-6.5;0.0;-0.7
14.11.2019 06:00;67.4;1.0;;1.1;-5.8;0.0;-0.5
14.11.2019 07:00;68.5;1.0;;1.0;-5.2;0.0;-0.4
14.11.2019 08:00;69.6;1.2;;1.3;-3.9;0.0;21.6
14.11.2019 09:00;68.0;2.5;;2.8;-3.4;0.0;97.4
14.11.2019 10:00;71.2;1.7;;2.1;-2.2;0.0;173.3
14.11.2019 11:00;70.8;1.6;;2.0;-0.6;0.1;424.9
14.11.2019 12:00;73.5;1.9;;2.4;0.5;2.3;435.1
14.11.2019 13:00;77.0;1.5;;1.8;1.5;1.2;445.2
14.11.2019 14:00;79.5;1.4;;1.7;2.2;0.9;405.3
14.11.2019 15:00;79.9;1.3;;1.5;2.3;0.0;250.2
14.11.2019 16:00;79.0;1.4;;1.5;2.1;0.0;100.1
14.11.2019 17:00;77.1;1.5;;1.6;1.9;0.0;16.1
14.11.2019 18:00;77.8;1.4;;1.5;2.3;0.0;-0.9
14.11.2019 19:00;78.2;1.3;;1.3;2.3;0.0;-1.0
14.11.2019 20:00;75.3;2.6;;2.7;1.4;0.0;-1.1
14.11.2019 21:00;77.8;1.3;;1.5;1.5;0.0;-0.7
14.11.2019 22:00;81.1;1.1;;1.2;1.9;0.0;-0.6
14.11.2019 23:00;83.0;0.9;;1.0;2.6;0.0;-0.4
15.11.2019 00:00;82.1;1.0;;1.1;2.7;0.0;-0.3
15.11.2019 01:00;79.2;1.2;;1.3;3.0;0.0;-0.3
15.11.2019 02:00;79.7;1.1;;1.2;3.3;0.0;-0.1
15.11.2019 03:00;79.0;0.8;;0.8;3.3;0.0;-0.4
15.11.2019 04:00;76.3;1.0;;1.0;2.0;0.0;-1.2
15.11.2019 05:00;73.9;1.5;;1.7;1.3;0.1;-0.5
15.11.2019 06:00;71.8;1.9;;2.1;0.4;0.0;-0.5
15.11.2019 07:00;70.1;1.5;;1.6;0.5;0.0;-0.6
15.11.2019 08:00;62.7;3.1;;3.3;0.2;0.0;0.1
15.11.2019 09:00;62.3;2.6;;2.7;0.2;0.0;5.0
15.11.2019 10:00;56.0;7.1;;7.7;0.2;0.0;10.3
15.11.2019 11:00;61.4;8.7;;9.4;-0.2;0.0;16.9
15.11.2019 12:00;72.8;7.1;;7.7;-0.4;0.0;41.3
15.11.2019 13:00;77.4;3.4;;4.2;-0.1;0.0;201.4
15.11.2019 14:00;68.8;6.2;;7.7;0.2;0.1;160.5
15.11.2019 15:00;62.7;8.7;;9.8;0.4;0.2;49.6
15.11.2019 16:00;80.7;0.9;;0.9;-0.2;0.0;25.3
15.11.2019 17:00;71.5;9.1;;9.2;-1.0;0.0;3.3
15.11.2019 18:00;79.5;2.2;;2.3;-1.3;0.0;0.0
15.11.2019 19:00;68.5;9.0;;9.7;-1.4;0.0;0.0
15.11.2019 20:00;73.3;5.4;;5.8;-1.5;0.0;0.0
15.11.2019 21:00;67.8;3.6;;3.7;-1.4;0.0;0.0
15.11.2019 22:00;67.6;4.3;;4.4;-1.3;0.0;0.0
15.11.2019 23:00;58.6;5.3;;5.5;-1.2;0.0;0.0
16.11.2019 00:00;59.5;4.1;;4.4;-1.2;0.0;0.0
16.11.2019 01:00;59.0;2.4;;2.5;-1.3;0.0;0.0
16.11.2019 02:00;55.4;2.0;;2.0;-1.2;0.0;0.0
16.11.2019 03:00;53.2;1.7;;1.8;-1.6;0.0;-0.4
16.11.2019 04:00;52.2;3.5;;3.8;-2.2;0.0;-0.2
16.11.2019 05:00;51.2;3.7;;3.9;-2.2;0.0;0.1
16.11.2019 06:00;65.2;1.6;;1.6;-1.5;0.0;0.1
16.11.2019 07:00;64.9;1.9;;2.1;-1.3;0.0;-0.2
16.11.2019 08:00;57.3;2.7;;3.1;-1.6;0.0;8.3
16.11.2019 09:00;56.3;4.9;;5.9;-2.0;0.0;31.9
16.11.2019 10:00;59.1;4.4;;6.0;-2.0;0.0;139.9
16.11.2019 11:00;70.9;1.5;;2.0;-0.2;0.0;382.6
16.11.2019 12:00;75.3;1.2;;1.4;0.6;0.0;431.7
16.11.2019 13:00;75.0;1.0;;1.3;0.9;0.1;444.2
16.11.2019 14:00;73.2;1.1;;1.3;1.1;0.2;408.6
16.11.2019 15:00;74.1;1.6;;1.9;0.7;0.1;245.3
16.11.2019 16:00;72.8;1.5;;1.7;0.0;0.1;85.3
16.11.2019 17:00;63.6;3.5;;3.6;-1.3;0.0;18.0
16.11.2019 18:00;58.1;6.8;;6.9;-2.1;0.0;-0.3
16.11.2019 19:00;62.2;4.2;;4.2;-2.4;0.0;-0.2
16.11.2019 20:00;58.4;6.4;;6.6;-2.6;0.0;-0.1
16.11.2019 21:00;61.3;3.5;;3.6;-2.7;0.0;0.0
16.11.2019 22:00;66.8;1.4;;1.5;-2.5;0.0;-0.1
16.11.2019 23:00;59.4;4.1;;4.2;-2.9;0.0;-0.1
17.11.2019 00:00;58.7;4.3;;4.4;-2.6;0.0;0.0
17.11.2019 01:00;58.1;4.7;;4.8;-2.6;0.0;0.0
17.11.2019 02:00;64.0;2.2;;2.2;-2.5;0.0;0.1
17.11.2019 03:00;53.0;3.3;;3.3;-2.6;0.0;0.0
17.11.2019 04:00;69.3;1.1;;1.1;-2.4;0.0;0.0
17.11.2019 05:00;65.6;1.4;;1.4;-2.4;0.0;0.0
17.11.2019 06:00;66.4;1.1;;1.2;-2.4;0.0;0.0
17.11.2019 07:00;65.5;2.1;;2.2;-2.5;0.0;0.0
17.11.2019 08:00;65.8;2.2;;2.3;-2.8;0.0;1.9
17.11.2019 09:00;66.1;1.3;;1.4;-2.6;0.0;16.9
17.11.2019 10:00;53.9;10.4;;11.3;-2.5;0.0;26.2
17.11.2019 11:00;59.7;5.2;;5.9;-2.4;0.0;68.2
17.11.2019 12:00;60.5;2.4;;2.6;-2.4;0.0;42.8
17.11.2019 13:00;58.7;2.1;;2.4;-2.4;0.0;53.2
17.11.2019 14:00;58.3;2.9;;3.3;-2.3;0.0;47.3
17.11.2019 15:00;54.6;2.5;;2.7;-2.2;0.0;24.0
17.11.2019 16:00;54.8;5.3;;5.9;-2.1;0.0;13.5
17.11.2019 17:00;51.1;7.0;;7.5;-2.0;0.0;1.7
17.11.2019 18:00;49.0;6.4;;6.6;-2.1;0.0;0.0
17.11.2019 19:00;50.8;3.7;;3.7;-2.4;0.0;0.0
17.11.2019 20:00;45.5;5.4;;5.5;-2.3;0.0;0.0
17.11.2019 21:00;46.4;3.9;;4.2;-2.4;0.0;0.0
17.11.2019 22:00;43.9;4.1;;4.4;-2.8;0.0;0.0
17.11.2019 23:00;41.9;4.6;;4.7;-3.3;0.0;0.0
18.11.2019 00:00;52.3;2.7;;2.8;-3.7;0.0;0.0
18.11.2019 01:00;53.9;3.3;;3.3;-3.8;0.0;0.2
18.11.2019 02:00;55.4;4.0;;4.2;-4.3;0.0;0.0
18.11.2019 03:00;57.3;2.8;;2.9;-4.8;0.0;0.1
18.11.2019 04:00;58.9;3.9;;4.2;-5.2;0.0;0.1
18.11.2019 05:00;67.1;2.4;;2.6;-5.2;0.0;0.0
18.11.2019 06:00;63.1;3.7;;3.8;-5.6;0.0;0.1
18.11.2019 07:00;66.7;1.9;;2.0;-5.4;0.0;0.0
18.11.2019 08:00;62.4;4.0;;4.4;-5.7;0.0;5.9
18.11.2019 09:00;61.8;4.3;;5.0;-5.8;0.0;31.0
18.11.2019 10:00;68.1;1.2;;1.5;-4.8;0.0;177.0
18.11.2019 11:00;68.4;1.7;;2.5;-2.7;0.0;663.1
18.11.2019 12:00;68.2;2.2;;3.0;-1.8;0.0;727.4
18.11.2019 13:00;74.3;1.7;;2.1;-0.9;0.0;699.4
18.11.2019 14:00;73.9;3.0;;3.9;-0.6;0.1;509.2
18.11.2019 15:00;73.2;3.1;;3.9;-0.8;0.0;151.4
18.11.2019 16:00;71.1;2.6;;2.9;-1.5;0.0;66.6
18.11.2019 17:00;65.5;5.3;;5.4;-1.9;0.0;10.4
18.11.2019 18:00;63.9;4.6;;4.7;-2.2;0.0;0.0
18.11.2019 19:00;68.0;1.9;;1.9;-2.4;0.0;0.0
18.11.2019 20:00;69.9;1.4;;1.5;-2.5;0.0;0.0
18.11.2019 21:00;67.8;1.2;;1.2;-2.7;0.0;-0.1
18.11.2019 22:00;66.4;2.5;;2.6;-3.0;0.0;0.1
18.11.2019 23:00;70.8;1.6;;1.6;-2.6;0.0;0.0
19.11.2019 00:00;64.5;2.1;;2.2;-3.2;0.0;0.0
19.11.2019 01:00;65.2;1.1;;1.2;-3.3;0.0;0.0
19.11.2019 02:00;68.8;0.9;;0.9;-3.2;0.0;0.0
19.11.2019 03:00;69.5;0.8;;0.9;-3.2;0.0;0.0
19.11.2019 04:00;65.6;0.8;;0.9;-3.8;0.0;-0.1
19.11.2019 05:00;65.4;1.2;;1.3;-3.9;0.0;-0.3
19.11.2019 06:00;59.6;3.4;;3.5;-4.3;0.0;-0.1
19.11.2019 07:00;64.0;3.3;;3.7;-4.1;0.0;-0.2
19.11.2019 08:00;57.5;4.2;;4.3;-4.5;0.0;8.6
19.11.2019 09:00;58.1;3.4;;3.9;-4.1;0.0;77.9
19.11.2019 10:00;58.7;3.5;;4.5;-3.0;0.0;151.4
19.11.2019 11:00;48.4;10.8;;14.7;-2.2;0.0;142.4
19.11.2019 12:00;47.4;14.5;;21.4;-1.2;0.0;223.7
19.11.2019 13:00;59.6;8.4;;12.0;-0.2;0.0;300.6
19.11.2019 14:00;56.9;9.8;;13.7;0.9;0.0;294.5
19.11.2019 15:00;51.1;15.0;;20.8;0.5;0.0;254.1
19.11.2019 16:00;54.7;11.5;;13.5;0.6;0.0;95.1
19.11.2019 17:00;34.6;22.6;;23.9;-0.2;0.0;9.5
19.11.2019 18:00;26.8;23.6;;23.8;-0.6;0.0;-0.2
19.11.2019 19:00;28.8;17.6;;17.7;-0.9;0.0;-0.1
19.11.2019 20:00;33.2;13.2;;13.9;-0.9;0.0;-0.4
19.11.2019 21:00;43.5;4.4;;4.5;-1.1;0.0;-0.5
19.11.2019 22:00;45.8;3.5;;3.6;-1.2;0.0;-0.6
19.11.2019 23:00;45.9;4.9;;5.1;-1.4;0.0;-0.3
20.11.2019 00:00;48.4;1.5;;1.6;-1.0;0.0;0.0
20.11.2019 01:00;49.5;1.4;;1.6;-0.6;0.0;0.0
20.11.2019 02:00;52.1;1.5;;1.9;0.2;0.0;-0.1
20.11.2019 03:00;51.9;2.0;;2.2;0.0;0.0;-0.6
20.11.2019 04:00;52.6;0.9;;0.9;0.0;0.0;-0.4
20.11.2019 05:00;53.8;0.7;;0.8;-0.1;0.0;-0.6
20.11.2019 06:00;63.7;0.5;;0.6;0.6;0.0;-0.4
20.11.2019 07:00;60.3;1.2;;1.4;-0.2;0.0;-0.9
20.11.2019 08:00;61.8;0.7;;0.8;-0.3;0.0;3.8
20.11.2019 09:00;60.6;1.2;;1.4;-0.3;0.0;29.0
20.11.2019 10:00;57.4;1.4;;1.8;0.1;0.0;169.9
20.11.2019 11:00;48.5;2.3;;3.4;1.4;0.0;339.9
20.11.2019 12:00;;;;;2.7;0.0;412.6
20.11.2019 13:00;;;;;3.3;0.0;403.6
20.11.2019 14:00;63.5;1.2;;1.5;3.2;;285.0
20.11.2019 15:00;56.5;4.4;;5.9;3.1;2.8;251.2
20.11.2019 16:00;60.2;3.2;;3.8;2.6;2.4;139.8
20.11.2019 17:00;59.5;2.8;;3.0;1.4;0.4;19.7
20.11.2019 18:00;64.4;0.8;;0.9;0.8;0.0;-0.8
20.11.2019 19:00;61.9;0.7;;0.8;0.1;0.0;-0.8
20.11.2019 20:00;64.0;0.5;;0.5;0.0;0.0;-0.6
20.11.2019 21:00;64.2;0.3;;0.4;-0.2;0.0;-0.4
20.11.2019 22:00;64.0;0.4;;0.4;-0.5;0.0;-0.5
20.11.2019 23:00;65.4;0.3;;0.4;-0.5;0.0;-0.5
21.11.2019 00:00;64.5;0.4;;0.4;-0.9;0.0;-0.8
21.11.2019 01:00;63.6;0.7;;0.9;-1.2;0.0;-0.5
21.11.2019 02:00;62.8;2.2;;2.7;-1.3;0.0;-0.4
21.11.2019 03:00;64.6;0.6;;0.6;-1.6;0.0;-0.6
21.11.2019 04:00;64.8;0.8;;0.9;-1.8;0.0;-0.3
21.11.2019 05:00;67.6;0.6;;0.7;-1.2;0.0;0.2
21.11.2019 06:00;66.1;0.7;;0.7;-0.5;0.0;0.0
21.11.2019 07:00;66.2;0.6;;0.7;-0.2;0.0;0.0
21.11.2019 08:00;69.7;0.7;;0.8;0.2;0.0;7.7
21.11.2019 09:00;62.9;3.0;;3.4;0.0;0.0;47.0
21.11.2019 10:00;61.6;3.3;;4.0;0.2;0.0;140.5
21.11.2019 11:00;59.6;5.9;;8.3;2.1;2.3;317.7
21.11.2019 12:00;53.5;12.9;;18.2;1.9;2.9;244.1
21.11.2019 13:00;54.5;8.5;;12.0;2.8;2.5;322.5
21.11.2019 14:00;70.3;4.0;;4.9;3.8;0.4;282.4
21.11.2019 15:00;63.5;6.6;;7.9;2.7;0.0;156.9
21.11.2019 16:00;66.1;5.3;;6.0;2.5;0.0;82.7
21.11.2019 17:00;68.3;4.6;;4.9;2.1;0.0;14.6
21.11.2019 18:00;70.5;3.0;;3.0;1.2;0.0;-1.2
21.11.2019 19:00;71.1;2.4;;2.4;0.1;0.0;-0.9
21.11.2019 20:00;72.1;1.6;;1.7;-0.4;0.0;-1.0
21.11.2019 21:00;72.4;1.5;;1.6;-0.7;0.0;-0.5
21.11.2019 22:00;71.6;1.4;;1.5;-1.0;0.0;-0.8
21.11.2019 23:00;67.3;1.8;;1.8;-1.9;0.0;-0.9
22.11.2019 00:00;67.8;1.7;;1.8;-2.1;0.0;-0.8
22.11.2019 01:00;55.9;8.3;;8.7;-3.2;0.0;-0.8
22.11.2019 02:00;56.8;6.3;;6.5;-3.5;0.0;-0.5
22.11.2019 03:00;61.3;4.7;;4.7;-3.1;0.0;-0.2
22.11.2019 04:00;62.9;5.4;;5.5;-2.3;0.0;-0.3
22.11.2019 05:00;64.2;5.2;;5.3;-1.8;0.0;-0.1
22.11.2019 06:00;67.2;3.2;;3.2;-1.3;0.0;-0.4
22.11.2019 07:00;56.0;10.5;;10.8;-1.7;0.0;-0.2
22.11.2019 08:00;58.7;12.8;;13.0;-0.9;0.0;3.5
22.11.2019 09:00;65.4;9.2;;9.7;0.2;0.0;38.3
22.11.2019 10:00;71.2;5.2;;6.1;2.2;0.0;116.0
22.11.2019 11:00;74.6;3.2;;3.8;3.7;0.0;201.5
22.11.2019 12:00;79.7;1.1;;1.3;4.9;0.0;346.5
22.11.2019 13:00;80.4;1.1;;1.2;4.6;0.0;278.5
22.11.2019 14:00;82.1;1.0;;1.1;4.5;0.0;198.6
22.11.2019 15:00;81.2;1.1;;1.2;4.8;0.0;199.5
22.11.2019 16:00;80.7;1.1;;1.2;4.3;0.0;75.9
22.11.2019 17:00;79.3;1.7;;1.8;4.0;0.0;22.5
22.11.2019 18:00;78.4;1.7;;1.9;3.7;0.0;-0.5
22.11.2019 19:00;77.8;1.7;;1.9;3.8;0.0;-0.7
22.11.2019 20:00;76.7;2.8;;3.1;3.4;0.0;-1.0
22.11.2019 21:00;78.4;1.9;;2.0;3.7;0.0;-0.7
22.11.2019 22:00;77.5;1.8;;1.9;3.4;0.0;-0.9
22.11.2019 23:00;78.5;1.7;;1.8;3.7;0.0;-0.6
23.11.2019 00:00;74.1;3.2;;3.4;2.7;0.0;-1.2
23.11.2019 01:00;78.3;1.1;;1.1;3.6;0.0;-0.3
23.11.2019 02:00;77.6;1.5;;1.6;3.7;0.0;-0.5
23.11.2019 03:00;77.1;1.4;;1.6;4.4;0.0;-0.2
23.11.2019 04:00;78.2;0.7;;0.8;4.6;0.0;-0.2
23.11.2019 05:00;78.3;0.6;;0.7;4.5;0.0;-0.8
23.11.2019 06:00;77.8;0.8;;0.9;4.6;0.0;-0.7
23.11.2019 07:00;77.3;0.9;;0.9;4.7;0.0;-0.8
23.11.2019 08:00;77.3;0.7;;0.8;5.1;0.0;3.4
23.11.2019 09:00;76.6;1.2;;1.3;5.3;0.0;42.0
23.11.2019 10:00;75.8;1.2;;1.3;5.6;0.0;89.5
23.11.2019 11:00;75.5;0.9;;1.0;6.3;0.0;208.2
23.11.2019 12:00;75.6;0.8;;0.9;6.5;0.0;233.3
23.11.2019 13:00;74.5;0.8;;0.9;6.8;0.0;224.3
23.11.2019 14:00;73.5;0.8;;0.9;7.1;0.0;259.3
23.11.2019 15:00;73.4;0.7;;0.8;6.6;0.0;169.8
23.11.2019 16:00;72.9;0.9;;1.0;6.1;0.0;92.5
23.11.2019 17:00;72.9;0.8;;0.8;5.9;0.0;11.1
23.11.2019 18:00;72.7;0.8;;0.8;5.6;0.0;-1.3
23.11.2019 19:00;72.4;0.9;;0.9;5.4;0.0;-1.2
23.11.2019 20:00;72.8;0.8;;0.9;5.0;0.0;-1.4
23.11.2019 21:00;72.3;0.7;;0.8;4.9;0.0;-1.1
23.11.2019 22:00;72.0;1.0;;1.0;5.1;0.0;-1.1
23.11.2019 23:00;66.2;3.3;;3.7;4.7;0.0;-0.3
24.11.2019 00:00;63.9;3.3;;3.4;4.1;0.0;-0.5
24.11.2019 01:00;65.9;1.5;;1.5;4.2;0.0;-0.6
24.11.2019 02:00;59.0;3.9;;4.0;3.2;0.0;-0.3
24.11.2019 03:00;59.1;4.7;;4.8;3.5;0.0;-0.3
24.11.2019 04:00;60.1;3.9;;4.0;3.7;0.0;0.1
24.11.2019 05:00;68.6;1.4;;1.5;5.8;0.0;0.4
24.11.2019 06:00;66.1;2.6;;2.7;5.5;0.0;-0.7
24.11.2019 07:00;63.0;2.5;;2.6;4.1;0.0;-0.6
24.11.2019 08:00;60.3;2.6;;2.7;3.3;0.0;3.0
24.11.2019 09:00;61.1;1.7;;2.2;3.6;0.0;40.6
24.11.2019 10:00;54.7;4.2;;4.7;3.7;0.0;71.7
24.11.2019 11:00;58.0;3.9;;4.8;5.2;0.0;155.8
24.11.2019 12:00;51.6;8.8;;11.2;6.0;0.0;229.0
24.11.2019 13:00;63.1;5.0;;6.1;7.1;0.0;197.5
24.11.2019 14:00;67.1;3.4;;3.9;7.5;0.0;176.3
24.11.2019 15:00;61.7;5.2;;5.9;6.0;0.0;98.0
24.11.2019 16:00;61.2;4.4;;4.7;5.2;0.0;38.0
24.11.2019 17:00;61.7;1.9;;2.0;5.1;0.0;6.5
24.11.2019 18:00;59.8;2.9;;3.3;4.5;0.0;-0.1
24.11.2019 19:00;56.8;5.2;;5.3;4.2;0.0;-0.4
24.11.2019 20:00;60.8;3.2;;3.3;4.0;0.0;-0.2
24.11.2019 21:00;60.4;3.5;;3.6;3.8;0.0;-0.4
24.11.2019 22:00;55.0;6.7;;7.0;3.2;0.0;-0.3
24.11.2019 23:00;56.4;5.8;;6.0;3.1;0.0;-0.4
25.11.2019 00:00;62.1;1.6;;1.6;3.3;0.0;-0.2
25.11.2019 01:00;63.5;1.3;;1.4;3.5;0.0;-0.4
25.11.2019 02:00;61.8;2.2;;2.3;3.1;0.0;-0.4
25.11.2019 03:00;59.5;1.6;;1.7;2.4;0.0;-0.9
25.11.2019 04:00;62.7;1.9;;2.8;3.0;0.0;0.1
25.11.2019 05:00;59.6;4.2;;5.0;3.0;0.0;-0.2
25.11.2019 06:00;64.6;0.6;;0.7;3.6;0.0;-0.5
25.11.2019 07:00;63.6;0.6;;0.7;3.2;0.0;-0.6
25.11.2019 08:00;66.5;0.8;;0.9;3.4;0.0;4.6
25.11.2019 09:00;63.6;3.0;;3.4;3.3;0.0;45.8
25.11.2019 10:00;64.8;2.8;;3.3;4.4;0.0;112.5
25.11.2019 11:00;64.2;2.4;;3.1;6.5;0.0;293.9
25.11.2019 12:00;65.4;3.8;;5.2;7.5;0.0;381.7
25.11.2019 13:00;68.1;2.3;;3.1;8.6;0.0;389.6
25.11.2019 14:00;70.6;1.4;;1.8;8.8;0.0;341.7
25.11.2019 15:00;70.6;1.8;;2.2;8.5;0.0;244.6
25.11.2019 16:00;66.9;3.0;;3.3;7.2;0.0;115.0
25.11.2019 17:00;65.8;2.7;;2.9;5.3;0.0;10.2
25.11.2019 18:00;67.4;1.7;;1.8;4.1;0.0;-0.8
25.11.2019 19:00;66.2;1.4;;1.4;3.5;0.0;-1.1
25.11.2019 20:00;64.7;1.3;;1.4;2.9;0.0;-0.7
25.11.2019 21:00;64.4;1.5;;1.6;3.1;0.0;-0.3
25.11.2019 22:00;63.9;1.2;;1.3;3.2;0.0;-0.3
25.11.2019 23:00;63.8;0.8;;0.9;3.0;0.0;-1.0
26.11.2019 00:00;62.4;1.4;;1.4;2.6;0.0;-0.4
26.11.2019 01:00;63.9;0.9;;0.9;2.9;0.0;-0.2
26.11.2019 02:00;63.4;0.9;;1.0;3.2;0.0;-0.5
26.11.2019 03:00;58.9;1.3;;1.3;2.3;0.0;-0.3
26.11.2019 04:00;55.0;2.2;;2.2;2.2;0.0;-0.1
26.11.2019 05:00;56.0;2.5;;2.5;2.4;0.0;0.1
26.11.2019 06:00;57.2;1.5;;1.6;2.6;0.0;-0.2
26.11.2019 07:00;51.9;2.3;;2.4;1.9;0.0;-0.3
26.11.2019 08:00;52.3;2.2;;2.2;1.3;0.0;3.5
26.11.2019 09:00;54.3;3.5;;3.9;1.4;0.0;45.4
26.11.2019 10:00;52.1;4.3;;5.2;1.8;0.0;108.0
26.11.2019 11:00;48.7;6.1;;8.0;3.0;0.0;268.4
26.11.2019 12:00;53.8;6.1;;8.2;4.8;0.0;334.1
26.11.2019 13:00;58.1;7.2;;9.4;5.8;0.0;286.6
26.11.2019 14:00;64.2;4.9;;6.6;6.4;0.0;265.2
26.11.2019 15:00;65.4;3.2;;3.8;6.1;0.0;148.2
26.11.2019 16:00;56.8;7.3;;8.1;5.6;0.0;86.6
26.11.2019 17:00;56.5;5.8;;6.0;4.1;0.0;10.7
26.11.2019 18:00;67.3;1.8;;1.9;3.8;0.0;-0.6
26.11.2019 19:00;69.3;1.5;;1.6;3.2;0.0;-1.2
26.11.2019 20:00;59.4;8.8;;8.9;1.9;0.0;-0.9
26.11.2019 21:00;71.5;1.6;;1.7;2.2;0.0;-0.9
26.11.2019 22:00;73.7;1.8;;2.0;2.1;0.0;-0.8
26.11.2019 23:00;74.4;1.0;;1.1;2.7;0.0;-0.3
27.11.2019 00:00;72.4;0.9;;0.9;3.2;0.0;-0.7
27.11.2019 01:00;73.3;0.7;;0.7;3.9;0.0;-0.1
27.11.2019 02:00;71.9;0.6;;0.7;3.8;0.0;-0.6
27.11.2019 03:00;73.0;0.4;;0.4;4.5;0.0;-0.4
27.11.2019 04:00;73.1;0.4;;0.5;4.7;0.0;-0.3
27.11.2019 05:00;70.1;0.9;;1.0;4.1;0.0;-0.2
27.11.2019 06:00;71.8;0.6;;0.7;5.0;0.0;-0.2
27.11.2019 07:00;70.7;0.8;;0.8;4.9;0.0;0.0
27.11.2019 08:00;64.3;3.2;;3.3;4.2;0.0;1.1
27.11.2019 09:00;59.5;5.7;;6.1;3.9;0.0;25.9
27.11.2019 10:00;58.8;7.4;;7.9;4.2;0.0;36.1
27.11.2019 11:00;58.7;6.0;;6.4;3.2;0.3;37.6
27.11.2019 12:00;46.6;7.9;;8.7;0.4;0.3;43.3
27.11.2019 13:00;41.5;8.2;;10.7;0.4;1.5;142.5
27.11.2019 14:00;47.1;9.4;;12.7;1.8;1.3;203.6
27.11.2019 15:00;48.1;9.6;;12.1;2.4;0.0;150.2
27.11.2019 16:00;43.8;7.2;;8.2;2.6;0.0;58.4
27.11.2019 17:00;33.5;12.5;;13.0;2.1;0.0;9.4
27.11.2019 18:00;32.8;9.3;;9.5;1.5;0.0;-0.3
27.11.2019 19:00;26.1;12.2;;13.5;0.8;0.0;0.0
27.11.2019 20:00;38.9;7.5;;7.7;1.0;0.0;0.2
27.11.2019 21:00;37.0;5.8;;5.8;0.7;0.0;-0.3
27.11.2019 22:00;38.3;4.4;;4.5;0.0;0.0;-0.5
27.11.2019 23:00;49.6;2.1;;2.4;0.0;0.0;-0.4
28.11.2019 00:00;43.6;2.5;;2.7;-0.2;0.0;0.1
28.11.2019 01:00;54.0;1.2;;1.2;0.3;0.0;0.0
28.11.2019 02:00;52.2;1.3;;1.4;0.2;0.0;-0.5
28.11.2019 03:00;52.8;1.9;;2.1;-0.2;0.0;-0.3
28.11.2019 04:00;51.0;1.3;;1.3;-0.5;0.0;-0.3
28.11.2019 05:00;52.6;2.1;;2.2;-0.3;0.0;-0.2
28.11.2019 06:00;47.1;2.7;;3.1;-0.8;0.0;-0.2
28.11.2019 07:00;52.7;2.4;;2.4;-0.3;0.0;-0.2
28.11.2019 08:00;50.1;2.8;;2.9;-0.5;0.0;4.1
28.11.2019 09:00;50.3;2.3;;2.5;0.1;0.0;44.6
28.11.2019 10:00;46.4;2.9;;3.6;0.4;0.0;68.1
28.11.2019 11:00;44.7;3.6;;5.0;1.0;0.0;247.9
28.11.2019 12:00;47.7;4.8;;6.8;1.8;0.0;259.5
28.11.2019 13:00;52.9;4.4;;5.9;2.5;0.0;270.4
28.11.2019 14:00;56.1;1.8;;2.2;2.9;0.0;196.1
28.11.2019 15:00;54.5;2.6;;3.1;2.0;0.0;161.9
28.11.2019 16:00;54.5;2.4;;2.7;1.8;0.0;58.2
28.11.2019 17:00;63.9;2.4;;2.5;0.3;0.1;-0.1
28.11.2019 18:00;56.2;4.1;;4.2;-0.4;0.0;0.0
28.11.2019 19:00;53.2;2.2;;2.3;-0.4;0.0;-0.2
28.11.2019 20:00;50.0;4.3;;4.5;-0.4;0.0;0.0
28.11.2019 21:00;42.3;4.5;;4.6;-0.5;0.0;0.0
28.11.2019 22:00;45.9;2.8;;2.9;-0.6;0.0;0.0
28.11.2019 23:00;45.2;3.0;;3.1;-0.7;0.0;0.1
29.11.2019 00:00;48.5;2.9;;3.1;-0.7;0.0;0.0
29.11.2019 01:00;51.1;2.0;;2.3;-0.7;0.0;0.2
29.11.2019 02:00;45.3;1.2;;1.4;-0.8;0.0;0.1
29.11.2019 03:00;40.4;2.8;;2.8;-0.8;0.0;0.0
29.11.2019 04:00;43.4;2.0;;2.1;-1.0;0.0;-0.2
29.11.2019 05:00;43.5;1.9;;2.1;-1.7;0.0;-0.7
29.11.2019 06:00;49.8;1.8;;1.9;-2.2;0.0;-0.4
29.11.2019 07:00;51.9;1.3;;1.3;-2.0;0.0;0.0
29.11.2019 08:00;54.5;1.4;;1.4;-1.7;0.0;3.8
29.11.2019 09:00;50.6;4.6;;4.9;-1.6;0.0;25.6
29.11.2019 10:00;47.2;4.0;;4.5;-1.2;0.0;63.5
29.11.2019 11:00;51.8;5.8;;7.3;-0.8;0.0;136.2
29.11.2019 12:00;57.4;7.4;;9.6;0.0;0.7;180.4
29.11.2019 13:00;55.4;5.0;;6.1;-0.2;1.3;136.1
29.11.2019 14:00;61.4;1.8;;2.1;-0.5;0.7;75.7
29.11.2019 15:00;64.1;0.7;;0.9;-0.3;0.0;72.4
29.11.2019 16:00;60.7;1.0;;1.1;-0.3;0.0;52.0
29.11.2019 17:00;57.9;1.4;;1.4;-0.6;0.0;11.6
29.11.2019 18:00;51.7;2.9;;3.0;-0.8;0.0;0.0
