Station: Payerne
Land, < 1000 m
Stundenmittelwerte, PREC: Stundensummen
MEZ/CET
Quelle: NABEL/MeteoSchweiz
Die Messwerte des laufenden Jahres sind vorläufig und noch nicht abschliessend geprüft.
Datum/Zeit;O3 [ug/m3];NO2 [ug/m3];SO2 [ug/m3];CO [mg/m3];PM10 [ug/m3];PM2.5 [ug/m3];EC [ug/m3];NOX [ug/m3 eq. NO2];TEMP [C];PREC [mm];RAD [W/m2]
09.07.2019 08:00;53.4;9.9;0.3;0.14;11.9;11.3;0.3;11.4;15.9;0.0;143.2
09.07.2019 09:00;55.3;9.6;0.3;0.14;13.8;11.8;0.3;11.7;16.9;0.0;265.2
09.07.2019 10:00;62.3;7.9;0.3;0.14;13.4;12.2;0.3;10.3;18.6;0.0;525.0
09.07.2019 11:00;77.3;7.0;0.3;0.14;13.9;12.9;0.3;8.9;20.0;0.0;794.2
09.07.2019 12:00;88.6;6.2;0.3;0.14;14.4;12.3;0.3;7.5;21.3;0.0;866.5
09.07.2019 13:00;98.2;5.4;0.3;0.14;12.5;10.4;0.2;6.4;22.3;0.0;940.8
09.07.2019 14:00;103.7;5.1;0.2;0.14;11.4;9.6;0.2;6.0;22.9;0.0;894.0
09.07.2019 15:00;108.0;5.3;0.3;0.14;12.0;9.5;0.2;6.1;23.7;0.0;833.3
09.07.2019 16:00;111.6;4.9;0.2;0.13;10.9;8.5;0.2;5.6;24.0;0.0;742.7
09.07.2019 17:00;115.9;5.2;0.2;0.14;11.5;8.1;0.2;5.8;23.8;0.0;591.2
09.07.2019 18:00;121.4;5.5;0.3;0.14;10.6;8.1;0.2;6.0;23.0;0.0;413.0
09.07.2019 19:00;124.7;6.1;0.3;0.14;10.2;7.7;0.2;6.5;22.4;0.0;248.3
09.07.2019 20:00;122.7;6.7;0.4;0.14;10.5;7.4;0.3;7.0;21.1;0.0;87.7
09.07.2019 21:00;114.6;8.0;0.5;0.14;10.9;7.2;0.2;8.3;19.2;0.0;4.3
09.07.2019 22:00;109.9;9.6;0.5;0.15;11.8;8.3;0.3;9.8;17.9;0.0;0.0
09.07.2019 23:00;106.7;8.8;0.4;0.14;12.5;8.5;0.3;9.0;16.9;0.0;0.0
10.07.2019 00:00;101.1;8.0;0.4;0.14;11.0;8.2;0.3;8.1;16.0;0.0;0.0
10.07.2019 01:00;91.2;8.6;0.3;0.14;11.1;7.7;0.3;8.8;15.0;0.0;0.0
10.07.2019 02:00;88.7;7.4;0.3;0.13;9.7;6.1;0.2;7.6;14.8;0.0;0.0
10.07.2019 03:00;88.9;6.3;0.2;0.13;7.8;4.5;0.2;6.5;14.1;0.0;0.0
10.07.2019 04:00;83.2;6.4;0.1;0.13;7.7;4.2;0.2;6.5;13.0;0.0;0.0
10.07.2019 05:00;77.0;6.9;0.2;0.13;7.5;3.9;0.2;7.0;12.2;0.0;0.7
10.07.2019 06:00;71.0;8.2;0.2;0.13;6.8;3.6;0.2;8.6;11.8;0.0;43.5
10.07.2019 07:00;67.6;8.0;0.2;0.13;6.7;3.4;0.2;9.1;12.8;0.0;199.7
10.07.2019 08:00;68.3;7.8;0.3;0.12;7.1;3.6;0.2;9.7;14.4;0.0;375.0
10.07.2019 09:00;71.0;7.5;0.3;0.13;8.1;4.1;0.2;9.7;16.0;0.0;553.7
10.07.2019 10:00;78.5;6.7;0.3;0.12;10.3;4.9;0.2;8.4;17.7;0.0;707.8
10.07.2019 11:00;88.6;6.4;0.3;0.12;10.5;5.5;0.2;7.8;19.3;0.0;827.7
10.07.2019 12:00;99.8;5.9;0.3;0.12;11.2;5.9;0.2;6.9;20.5;0.0;910.5
10.07.2019 13:00;107.7;6.1;0.3;0.12;11.6;6.2;0.2;7.1;21.9;0.0;946.3
10.07.2019 14:00;116.6;5.3;0.2;0.12;9.3;5.9;0.2;6.0;22.8;0.0;939.8
10.07.2019 15:00;119.2;5.0;0.2;0.12;9.9;5.2;0.2;5.6;23.8;0.0;865.2
10.07.2019 16:00;118.5;4.6;0.2;0.12;8.2;4.1;0.1;5.2;24.0;0.0;754.8
10.07.2019 17:00;118.8;4.6;0.3;0.12;8.2;3.7;0.1;5.2;24.3;0.0;606.3
10.07.2019 18:00;120.8;5.0;0.2;0.12;9.0;4.2;0.1;5.4;23.8;0.0;433.2
10.07.2019 19:00;122.1;5.2;0.2;0.12;9.2;4.1;0.1;5.6;22.7;0.0;232.3
10.07.2019 20:00;116.6;6.2;0.3;0.12;9.9;4.0;0.2;6.4;21.1;0.0;83.3
10.07.2019 21:00;105.8;7.9;0.2;0.13;10.3;4.3;0.2;8.0;18.7;0.0;2.2
10.07.2019 22:00;97.9;8.6;0.2;0.14;8.8;4.3;0.2;8.7;16.5;0.0;0.0
10.07.2019 23:00;79.7;13.3;0.2;0.13;8.0;4.1;0.3;13.5;15.5;0.0;0.0
11.07.2019 00:00;60.5;15.9;0.2;0.14;6.8;4.3;0.3;16.1;13.7;0.0;0.0
11.07.2019 01:00;53.5;15.1;0.1;0.13;7.3;4.3;0.3;15.3;12.5;0.0;0.0
11.07.2019 02:00;61.0;11.6;0.1;0.13;7.8;4.4;0.2;11.7;12.2;0.0;0.0
11.07.2019 03:00;51.7;10.6;0.1;0.13;7.4;4.5;0.2;10.8;11.2;0.0;0.0
11.07.2019 04:00;47.4;9.1;0.1;0.12;7.3;4.9;0.2;9.2;10.7;0.0;0.0
11.07.2019 05:00;39.4;13.5;0.1;0.13;8.0;5.4;0.3;13.6;10.8;0.0;0.7
11.07.2019 06:00;28.6;21.6;0.1;0.15;8.2;5.6;0.5;24.1;11.3;0.0;53.8
11.07.2019 07:00;32.8;25.3;0.2;0.17;10.5;5.9;0.6;30.2;13.0;0.0;96.3
11.07.2019 08:00;31.8;23.4;0.2;0.16;13.3;6.8;0.6;29.2;14.1;0.0;127.3
11.07.2019 09:00;54.0;20.0;0.6;0.16;14.4;7.4;0.5;24.3;15.5;0.0;220.5
11.07.2019 10:00;69.3;17.8;1.1;0.18;16.4;8.2;0.4;21.6;17.1;0.0;317.5
11.07.2019 11:00;90.5;14.3;2.3;0.18;15.0;7.6;0.4;16.8;18.2;0.0;405.5
11.07.2019 12:00;98.1;10.9;1.5;0.16;17.9;9.1;0.4;12.8;19.7;0.0;517.5
11.07.2019 13:00;109.9;8.1;0.9;0.15;17.6;8.5;0.3;9.0;20.8;0.0;440.5
11.07.2019 14:00;105.9;11.1;1.1;0.16;16.3;7.9;0.4;12.1;20.6;0.0;231.0
11.07.2019 15:00;99.5;10.7;1.2;0.16;16.9;7.8;0.4;11.4;19.7;0.0;144.8
11.07.2019 16:00;93.8;12.0;0.9;0.16;16.5;7.6;0.4;12.7;19.6;0.0;123.0
11.07.2019 17:00;94.8;11.5;0.7;0.17;21.0;8.6;0.4;12.2;19.9;0.0;143.3
11.07.2019 18:00;93.7;11.4;0.6;0.16;19.4;9.7;0.5;12.1;20.3;0.0;125.5
11.07.2019 19:00;89.5;13.8;0.5;0.16;15.6;8.8;0.5;14.3;19.9;0.0;54.2
11.07.2019 20:00;59.4;19.6;0.4;0.18;16.0;9.0;0.7;20.2;18.8;0.0;19.0
11.07.2019 21:00;58.1;19.4;0.3;0.18;14.6;8.7;0.7;19.5;17.7;0.0;1.7
11.07.2019 22:00;56.0;18.4;0.3;0.20;14.1;9.2;0.8;18.5;17.0;0.0;0.0
11.07.2019 23:00;48.8;15.8;0.2;0.17;14.6;9.5;0.6;16.0;16.3;0.0;0.0
12.07.2019 00:00;48.8;14.1;0.2;0.17;15.2;10.0;0.5;14.2;14.9;0.0;0.0
12.07.2019 01:00;51.7;11.7;0.2;0.17;14.0;10.7;0.5;11.8;14.0;0.0;0.0
12.07.2019 02:00;46.0;9.6;0.2;0.15;12.9;10.7;0.5;9.7;13.4;0.0;0.0
12.07.2019 03:00;36.8;9.9;0.1;0.15;13.6;10.8;0.4;10.0;12.7;0.0;0.0
12.07.2019 04:00;28.2;10.8;0.1;0.15;13.1;10.7;0.4;11.2;12.3;0.0;0.0
12.07.2019 05:00;36.2;11.4;0.2;0.16;12.5;10.1;0.5;11.6;12.7;0.0;0.2
12.07.2019 06:00;17.7;21.1;0.2;0.17;15.5;11.0;0.7;24.4;13.1;0.0;27.2
12.07.2019 07:00;24.6;24.0;0.2;0.19;13.4;10.3;0.8;32.1;14.4;0.0;128.5
12.07.2019 08:00;58.7;13.7;0.4;0.17;16.0;10.1;0.5;17.2;17.6;0.0;325.5
12.07.2019 09:00;64.0;14.4;0.4;0.17;16.0;10.0;0.6;17.1;19.4;0.0;262.0
12.07.2019 10:00;82.7;10.1;0.4;0.15;13.8;7.9;0.5;11.3;20.9;0.0;296.7
12.07.2019 11:00;101.4;7.6;0.5;0.15;12.3;6.9;0.4;8.8;23.5;0.0;625.0
12.07.2019 12:00;113.7;4.5;0.4;0.13;11.8;5.8;0.3;4.9;24.8;0.0;662.2
12.07.2019 13:00;112.4;4.8;0.4;0.13;15.2;6.0;0.3;5.1;24.7;0.0;460.5
12.07.2019 14:00;111.9;5.2;0.4;0.13;14.2;5.9;0.3;5.6;24.6;0.0;294.3
12.07.2019 15:00;118.6;5.5;0.5;0.13;15.6;6.3;0.3;5.9;25.4;0.0;488.8
12.07.2019 16:00;116.2;4.6;0.4;0.13;12.2;5.6;0.3;4.9;26.1;0.0;585.5
12.07.2019 17:00;113.1;3.7;0.2;0.12;13.0;5.2;0.2;4.1;25.9;0.0;471.8
12.07.2019 18:00;109.9;3.7;0.2;0.12;10.4;4.9;0.2;3.9;24.9;0.0;228.5
12.07.2019 19:00;110.4;4.0;0.2;0.12;12.2;5.8;0.2;4.2;24.2;0.0;157.7
12.07.2019 20:00;101.9;4.2;0.3;0.12;10.6;6.0;0.2;4.3;22.9;0.0;37.7
12.07.2019 21:00;94.1;3.5;0.2;0.11;9.0;5.3;0.2;3.6;22.3;0.0;3.0
12.07.2019 22:00;82.2;5.9;0.1;0.12;8.0;5.2;0.2;5.9;20.5;0.0;0.0
12.07.2019 23:00;74.9;8.3;0.1;0.12;8.9;5.2;0.2;8.4;20.3;0.0;0.0
13.07.2019 00:00;71.7;6.2;0.1;0.11;8.1;5.0;0.2;6.3;19.1;0.0;0.0
13.07.2019 01:00;63.1;7.3;0.1;0.11;7.5;4.7;0.2;7.4;17.5;0.0;0.0
13.07.2019 02:00;55.2;7.0;0.1;0.11;7.3;4.3;0.1;7.1;17.1;0.0;0.0
13.07.2019 03:00;67.7;6.1;0.1;0.11;8.1;4.0;0.1;6.2;17.3;0.0;0.0
13.07.2019 04:00;71.8;4.7;0.0;0.10;7.2;3.5;0.1;4.8;16.4;0.0;0.0
13.07.2019 05:00;55.9;5.8;0.0;0.11;6.1;3.4;0.1;5.9;14.7;0.0;0.3
13.07.2019 06:00;46.1;8.4;0.1;0.11;7.4;3.7;0.2;8.8;14.2;0.0;38.3
13.07.2019 07:00;46.3;7.4;0.2;0.11;6.6;3.5;0.2;8.8;15.6;0.0;146.2
13.07.2019 08:00;54.3;9.2;0.2;0.12;7.5;4.2;0.1;12.1;18.0;0.0;328.3
13.07.2019 09:00;78.7;3.5;0.5;0.12;6.0;3.3;0.1;4.2;19.6;0.0;541.7
13.07.2019 10:00;81.8;3.3;0.1;0.11;6.4;3.4;0.1;3.8;20.3;0.0;671.3
13.07.2019 11:00;90.3;2.9;0.3;0.12;5.8;3.5;0.1;3.4;21.2;0.0;785.5
13.07.2019 12:00;96.7;2.7;0.1;0.12;5.3;3.6;0.1;3.1;22.6;0.0;905.0
13.07.2019 13:00;97.7;2.6;0.1;0.12;6.0;3.8;0.1;3.0;23.7;0.0;891.2
13.07.2019 14:00;97.1;2.6;0.1;0.12;5.9;4.0;0.1;3.0;23.3;0.0;926.2
13.07.2019 15:00;96.6;2.6;0.1;0.12;5.5;4.0;0.1;3.0;23.4;0.0;789.3
13.07.2019 16:00;98.2;2.6;0.0;0.12;6.1;4.0;0.1;3.0;23.7;0.0;669.8
13.07.2019 17:00;97.0;2.7;0.0;0.13;6.0;4.1;0.1;3.0;23.5;0.0;554.5
13.07.2019 18:00;94.1;3.0;0.1;0.14;6.9;4.7;0.2;3.3;22.5;0.0;302.3
13.07.2019 19:00;90.7;3.4;0.0;0.14;6.8;4.9;0.2;3.7;21.3;0.0;124.2
13.07.2019 20:00;83.4;4.4;0.0;0.13;7.2;4.9;0.2;4.6;20.2;0.0;72.2
13.07.2019 21:00;74.7;6.1;0.1;0.13;7.3;4.7;0.1;6.2;17.9;0.0;3.2
13.07.2019 22:00;76.1;6.2;0.0;0.13;7.1;4.5;0.1;6.2;17.0;0.0;0.0
13.07.2019 23:00;58.4;8.3;0.0;0.13;6.4;4.7;0.2;8.4;14.8;0.0;0.0
14.07.2019 00:00;52.6;8.5;0.0;0.13;6.2;4.8;0.2;8.6;13.9;0.0;0.0
14.07.2019 01:00;50.0;10.3;0.0;0.14;6.5;5.3;0.2;10.4;12.9;0.0;0.0
14.07.2019 02:00;43.6;10.0;0.1;0.14;6.4;5.6;0.2;10.1;12.3;0.0;0.0
14.07.2019 03:00;43.6;9.3;0.1;0.13;6.8;6.0;0.2;9.4;11.6;0.0;0.0
14.07.2019 04:00;40.7;8.8;0.0;0.14;7.3;6.5;0.2;8.9;11.1;0.0;0.0
14.07.2019 05:00;38.0;9.8;0.0;0.14;7.3;6.9;0.2;9.9;10.6;0.0;0.5
14.07.2019 06:00;36.7;8.7;0.1;0.14;8.0;7.5;0.3;9.3;10.6;0.0;50.3
14.07.2019 07:00;46.4;6.7;0.1;0.14;8.8;7.8;0.2;7.8;13.1;0.0;196.7
14.07.2019 08:00;53.8;6.1;0.4;0.14;8.8;7.8;0.2;7.7;15.5;0.0;373.2
14.07.2019 09:00;76.1;5.3;0.3;0.14;9.9;8.1;0.2;6.2;18.2;0.0;543.2
14.07.2019 10:00;85.4;4.4;0.3;0.14;9.0;8.0;0.2;5.0;19.9;0.0;699.5
14.07.2019 11:00;92.2;3.8;0.2;0.14;9.0;7.3;0.2;4.2;21.6;0.0;824.0
14.07.2019 12:00;95.1;3.1;0.1;0.13;7.8;6.0;0.1;3.5;22.5;0.0;873.7
14.07.2019 13:00;96.5;2.8;0.1;0.12;6.8;4.9;0.1;3.1;23.8;0.0;959.7
14.07.2019 14:00;98.3;2.6;0.0;0.12;5.6;4.4;0.1;2.9;24.0;0.0;940.7
14.07.2019 15:00;99.8;2.6;0.1;0.12;4.7;3.8;0.1;2.9;24.4;0.0;870.2
14.07.2019 16:00;101.7;2.5;0.0;0.12;4.9;3.8;0.1;2.7;24.5;0.0;659.0
14.07.2019 17:00;103.5;3.3;0.2;0.13;7.3;5.1;0.2;3.6;23.9;0.0;485.0
14.07.2019 18:00;91.2;4.3;0.0;0.13;12.8;6.2;0.2;4.6;20.0;0.0;139.0
14.07.2019 19:00;85.4;4.3;0.0;0.12;6.8;3.8;0.1;4.5;19.0;0.0;78.5
14.07.2019 20:00;84.7;4.0;0.0;0.12;5.9;2.7;0.1;4.2;18.1;0.0;27.5
14.07.2019 21:00;85.0;3.9;0.0;0.12;4.7;2.8;0.1;4.0;17.1;0.0;0.8
14.07.2019 22:00;89.6;3.7;0.0;0.12;4.1;2.7;0.1;3.8;15.7;0.0;0.0
14.07.2019 23:00;87.5;3.9;0.0;0.12;4.1;2.5;0.1;4.0;15.0;0.0;0.0
15.07.2019 00:00;74.7;4.7;0.0;0.12;4.7;3.4;0.1;4.8;14.8;0.0;0.0
15.07.2019 01:00;77.9;3.7;0.0;0.11;3.0;2.8;0.1;3.8;14.5;0.0;0.0
15.07.2019 02:00;82.8;2.9;0.0;0.11;2.1;1.9;0.1;3.0;14.4;0.0;0.0
15.07.2019 03:00;79.7;3.4;0.0;0.11;1.7;1.8;0.1;3.5;14.1;0.0;0.0
15.07.2019 04:00;69.6;3.7;0.0;0.11;2.6;2.1;0.1;3.9;13.8;0.0;0.0
15.07.2019 05:00;57.2;4.6;0.1;0.11;3.3;2.8;0.1;4.8;13.9;0.0;0.0
15.07.2019 06:00;49.0;5.4;0.0;0.11;4.7;3.5;0.1;5.6;13.8;2.4;3.2
15.07.2019 07:00;41.5;7.7;0.0;0.12;4.2;3.5;0.1;8.3;13.9;0.0;30.0
15.07.2019 08:00;38.1;8.2;0.0;0.12;5.8;5.2;0.2;8.8;14.2;0.0;25.8
15.07.2019 09:00;41.2;7.9;0.1;0.12;6.2;5.8;0.2;9.2;14.4;0.0;98.2
15.07.2019 10:00;43.7;7.5;0.0;0.12;6.6;6.1;0.2;9.3;15.2;0.0;155.0
15.07.2019 11:00;55.4;5.6;0.1;0.11;7.6;7.4;0.2;7.2;16.4;0.0;411.2
15.07.2019 12:00;67.0;4.5;0.0;0.11;7.6;7.6;0.1;5.5;17.6;0.0;430.2
15.07.2019 13:00;74.7;4.4;0.1;0.11;7.7;7.7;0.1;5.3;18.5;0.0;561.7
15.07.2019 14:00;83.3;4.4;0.1;0.11;7.6;6.8;0.1;5.2;19.7;0.0;653.8
15.07.2019 15:00;88.4;4.4;0.1;0.11;6.9;6.5;0.1;5.1;20.4;0.0;575.3
15.07.2019 16:00;85.1;5.4;0.1;0.13;8.1;7.6;0.2;6.2;20.4;0.0;351.3
15.07.2019 17:00;85.5;5.4;0.1;0.12;8.9;8.3;0.2;6.2;20.7;0.0;455.0
15.07.2019 18:00;89.3;5.3;0.1;0.12;7.3;7.5;0.2;5.9;20.5;0.0;269.8
15.07.2019 19:00;90.7;5.3;0.1;0.12;7.1;7.1;0.2;5.7;20.6;0.0;164.3
15.07.2019 20:00;88.0;5.7;0.1;0.12;6.9;6.9;0.2;6.0;19.8;0.0;59.3
15.07.2019 21:00;68.7;9.0;0.1;0.14;7.1;7.0;0.2;9.2;18.0;0.0;3.3
15.07.2019 22:00;61.9;9.0;0.1;0.15;8.4;7.6;0.3;9.1;17.0;0.0;0.0
15.07.2019 23:00;62.5;9.0;0.1;0.12;8.1;7.5;0.2;9.2;15.9;0.0;0.0
16.07.2019 00:00;60.4;8.2;0.1;0.13;7.1;7.5;0.2;8.4;14.8;0.0;0.0
16.07.2019 01:00;37.9;10.3;0.1;0.13;7.6;7.7;0.2;10.5;13.6;0.0;0.0
16.07.2019 02:00;28.4;9.8;0.1;0.13;8.5;8.0;0.2;10.1;12.8;0.0;0.0
16.07.2019 03:00;16.9;10.1;0.1;0.13;8.5;8.5;0.2;10.8;12.2;0.0;0.0
16.07.2019 04:00;23.2;8.8;0.0;0.12;9.1;9.0;0.2;9.2;11.6;0.0;0.0
16.07.2019 05:00;17.4;11.7;0.1;0.13;10.4;9.6;0.3;12.4;11.6;0.0;0.5
16.07.2019 06:00;16.2;12.6;0.1;0.15;13.1;10.6;0.4;16.1;11.7;0.0;45.2
16.07.2019 07:00;17.1;18.8;0.3;0.17;13.4;11.3;0.7;33.0;13.4;0.0;186.2
16.07.2019 08:00;33.2;12.7;0.3;0.15;13.8;11.7;0.5;20.4;15.7;0.0;361.8
16.07.2019 09:00;41.8;8.0;0.4;0.14;14.2;11.6;0.4;12.2;17.5;0.0;538.0
16.07.2019 10:00;62.8;6.8;0.3;0.14;13.4;11.0;0.3;9.0;19.8;0.0;698.3
16.07.2019 11:00;76.4;6.4;0.3;0.14;11.9;10.2;0.3;8.0;21.8;0.0;822.8
16.07.2019 12:00;103.6;5.2;0.2;0.13;11.0;9.3;0.2;5.8;23.1;0.0;908.8
16.07.2019 13:00;114.5;4.2;0.2;0.12;8.6;6.4;0.2;4.7;24.7;0.0;951.7
16.07.2019 14:00;116.3;3.8;0.1;0.11;5.8;4.5;0.1;4.3;25.5;0.0;938.3
16.07.2019 15:00;114.8;3.6;0.1;0.11;6.9;5.2;0.2;4.0;26.4;0.0;867.3
16.07.2019 16:00;117.9;3.3;0.0;0.11;6.7;4.7;0.1;3.7;26.6;0.0;746.7
16.07.2019 17:00;120.2;3.2;0.1;0.12;5.9;4.6;0.2;3.5;26.8;0.0;595.0
16.07.2019 18:00;118.8;3.9;0.4;0.12;6.6;5.4;0.2;4.2;26.4;0.0;373.5
16.07.2019 19:00;115.1;5.1;0.6;0.12;8.1;6.2;0.2;5.5;25.6;0.0;223.8
16.07.2019 20:00;108.0;7.8;1.3;0.14;9.7;7.2;0.2;8.1;23.7;0.0;60.5
16.07.2019 21:00;83.7;11.8;0.7;0.14;10.5;7.8;0.3;12.0;20.6;0.0;2.5
16.07.2019 22:00;83.8;10.5;0.5;0.15;9.7;7.8;0.3;10.6;18.6;0.0;0.0
16.07.2019 23:00;76.2;10.3;0.4;0.15;8.6;7.3;0.3;10.4;16.7;0.0;0.0
17.07.2019 00:00;64.0;9.3;0.3;0.14;8.4;7.4;0.3;9.5;15.8;0.0;0.0
17.07.2019 01:00;60.5;8.7;0.2;0.14;8.8;7.5;0.3;8.8;14.8;0.0;0.0
17.07.2019 02:00;46.8;9.6;0.1;0.13;8.3;7.6;0.3;9.8;13.8;0.0;0.0
17.07.2019 03:00;50.0;7.5;0.2;0.12;7.9;7.3;0.2;7.7;12.9;0.0;0.0
17.07.2019 04:00;46.3;7.8;0.1;0.13;8.4;7.5;0.3;7.9;12.6;0.0;0.0
17.07.2019 05:00;37.2;10.6;0.1;0.14;9.3;7.9;0.5;10.8;12.2;0.0;0.2
17.07.2019 06:00;33.0;17.9;0.1;0.15;9.0;7.7;0.7;19.6;12.0;0.0;43.7
17.07.2019 07:00;30.8;23.6;0.3;0.17;10.9;8.0;0.7;32.2;14.0;0.0;188.3
17.07.2019 08:00;54.9;12.9;0.7;0.14;10.9;7.8;0.4;17.3;17.1;0.0;363.7
17.07.2019 09:00;73.4;10.6;1.1;0.14;14.6;9.5;0.4;13.7;19.7;0.0;540.8
17.07.2019 10:00;97.0;8.1;1.3;0.14;12.4;8.7;0.3;9.7;22.3;0.0;695.0
17.07.2019 11:00;;;;;10.7;7.5;0.2;;24.2;0.0;827.2
17.07.2019 12:00;119.7;4.1;0.6;0.12;12.2;7.6;0.2;4.4;25.6;0.0;793.3
17.07.2019 13:00;120.2;4.0;0.6;0.13;11.3;7.1;0.2;4.3;26.2;0.0;666.7
17.07.2019 14:00;119.5;3.7;0.5;0.12;9.0;5.8;0.2;4.1;27.1;0.0;772.8
17.07.2019 15:00;118.6;3.0;0.3;0.12;9.0;5.5;0.2;3.4;27.8;0.0;827.7
17.07.2019 16:00;121.3;3.4;0.3;0.13;9.6;5.7;0.2;3.8;27.9;0.0;732.3
17.07.2019 17:00;126.1;3.3;0.3;0.13;10.1;6.3;0.2;3.5;27.9;0.0;585.2
17.07.2019 18:00;122.5;3.2;0.3;0.13;10.1;5.9;0.2;3.4;27.7;0.0;419.2
17.07.2019 19:00;118.6;3.9;0.3;0.13;9.6;5.4;0.2;4.1;26.7;0.0;224.8
17.07.2019 20:00;105.2;6.6;0.3;0.14;9.4;5.0;0.2;6.7;24.2;0.0;44.3
17.07.2019 21:00;90.5;10.1;0.3;0.18;8.7;5.0;0.3;10.1;20.1;0.0;1.8
17.07.2019 22:00;87.2;11.2;0.2;0.16;9.4;5.7;0.4;11.3;17.6;0.0;0.0
17.07.2019 23:00;82.4;10.2;0.2;0.15;8.0;5.1;0.3;10.3;15.8;0.0;0.0
18.07.2019 00:00;80.2;7.7;0.1;0.14;7.9;5.0;0.2;7.7;14.6;0.0;0.0
18.07.2019 01:00;68.4;7.5;0.1;0.13;7.8;5.2;0.2;7.6;14.1;0.0;0.0
18.07.2019 02:00;69.7;6.4;0.1;0.12;7.8;5.3;0.2;6.4;13.7;0.0;0.0
18.07.2019 03:00;63.9;6.4;0.1;0.12;8.1;5.4;0.2;6.5;12.8;0.0;0.0
18.07.2019 04:00;59.0;6.9;0.1;0.12;8.0;5.3;0.2;7.0;12.9;0.0;0.0
18.07.2019 05:00;62.0;8.8;0.2;0.12;8.3;5.4;0.2;8.9;12.5;0.0;0.0
18.07.2019 06:00;49.8;16.8;0.1;0.14;8.5;5.6;0.4;17.9;12.6;0.0;37.2
18.07.2019 07:00;50.3;19.0;0.2;0.15;10.2;6.0;0.5;23.0;15.3;0.0;205.0
18.07.2019 08:00;66.8;12.5;0.2;0.14;10.4;6.1;0.4;14.7;17.4;0.0;206.3
18.07.2019 09:00;76.4;10.5;0.2;0.14;12.4;6.5;0.3;13.5;20.4;0.0;534.0
18.07.2019 10:00;105.9;6.9;0.3;0.13;12.7;6.9;0.3;8.2;22.9;0.0;680.7
18.07.2019 11:00;125.1;5.0;0.2;0.13;15.0;7.2;0.3;5.6;24.7;0.0;804.2
18.07.2019 12:00;123.3;2.8;0.1;0.12;11.7;6.1;0.2;3.1;26.0;0.0;889.2
18.07.2019 13:00;128.4;3.3;0.2;0.13;12.1;6.5;0.2;3.5;26.1;0.0;798.3
18.07.2019 14:00;131.0;3.6;0.2;0.13;13.0;6.8;0.3;3.9;27.1;0.0;848.8
18.07.2019 15:00;129.3;3.8;0.2;0.13;14.4;7.0;0.3;4.1;26.7;0.0;662.5
18.07.2019 16:00;134.8;4.2;0.2;0.13;12.7;6.8;0.3;4.5;26.8;0.0;595.5
18.07.2019 17:00;125.2;4.3;0.1;0.14;14.1;7.2;0.3;4.5;25.9;0.0;225.3
18.07.2019 18:00;120.0;6.1;0.2;0.14;13.8;7.2;0.3;6.4;25.2;0.0;174.8
18.07.2019 19:00;114.9;7.7;0.2;0.15;16.0;7.7;0.4;8.1;24.9;0.0;181.3
18.07.2019 20:00;108.5;9.4;0.2;0.16;15.6;8.5;0.4;9.6;23.4;0.0;59.5
18.07.2019 21:00;85.0;12.3;0.3;0.18;19.0;9.9;0.5;12.4;20.2;0.0;1.8
18.07.2019 22:00;89.1;10.6;0.3;0.17;20.3;11.6;0.5;10.7;18.8;0.0;0.0
18.07.2019 23:00;86.1;10.1;0.3;0.17;16.2;9.5;0.4;10.2;17.9;0.0;0.0
19.07.2019 00:00;85.0;8.6;0.4;0.14;14.2;8.4;0.3;8.7;17.2;0.0;0.0
19.07.2019 01:00;88.9;5.8;0.3;0.13;12.7;8.4;0.3;5.8;17.1;0.0;0.0
19.07.2019 02:00;75.4;6.9;0.2;0.13;10.3;7.9;0.3;7.0;15.4;0.0;0.0
19.07.2019 03:00;69.6;6.1;0.1;0.13;9.9;7.5;0.2;6.2;14.7;0.0;0.0
19.07.2019 04:00;59.4;6.5;0.1;0.13;11.8;8.0;0.2;6.6;14.6;0.0;0.0
19.07.2019 05:00;61.2;7.3;0.1;0.13;10.2;7.9;0.3;7.3;13.8;0.0;0.0
19.07.2019 06:00;55.9;15.4;0.2;0.15;12.9;8.8;0.4;16.2;13.8;0.0;29.2
19.07.2019 07:00;58.5;14.3;0.2;0.15;14.3;9.3;0.4;16.0;15.9;0.0;139.7
19.07.2019 08:00;65.2;14.3;0.3;0.14;16.0;9.4;0.4;17.7;18.7;0.0;306.3
19.07.2019 09:00;91.9;7.0;0.4;0.13;15.6;9.1;0.3;8.2;21.4;0.0;521.8
19.07.2019 10:00;110.4;4.6;0.4;0.13;15.3;9.1;0.3;5.1;23.3;0.0;684.2
19.07.2019 11:00;115.0;3.6;0.4;0.13;14.7;8.7;0.3;3.9;24.6;0.0;804.3
19.07.2019 12:00;115.7;3.2;0.3;0.12;13.2;7.7;0.2;3.4;26.0;0.0;891.2
19.07.2019 13:00;115.2;3.0;0.2;0.12;12.0;6.8;0.2;3.3;26.8;0.0;923.8
19.07.2019 14:00;119.3;3.2;0.3;0.12;11.9;7.0;0.2;3.5;28.0;0.0;899.7
19.07.2019 15:00;116.9;3.6;0.3;0.12;12.4;7.1;0.2;3.9;28.2;0.0;834.2
19.07.2019 16:00;115.7;3.7;0.3;0.12;12.1;7.3;0.2;4.0;28.8;0.0;721.3
19.07.2019 17:00;119.5;4.1;0.3;0.13;13.6;7.9;0.2;4.5;28.6;0.0;568.0
