Station: Magadino-Cadenazzo
Land, < 1000 m
Stundenmittelwerte, PREC: Stundensummen
MEZ/CET
Quelle: NABEL/MeteoSchweiz
Die Messwerte des laufenden Jahres sind vorläufig und noch nicht abschliessend geprüft.
Datum/Zeit;O3 [ug/m3];NO2 [ug/m3];SO2 [ug/m3];PM10 [ug/m3];PM2.5 [ug/m3];EC [ug/m3];NOX [ug/m3 eq. NO2];TEMP [C];PREC [mm];RAD [W/m2]
23.02.2019 03:00;71.5;3.8;2.2;5.3;3.5;0.1;4.2;9.7;0.0;0.0
23.02.2019 04:00;70.9;4.5;2.8;5.0;3.1;0.1;4.7;9.3;0.0;0.0
23.02.2019 05:00;64.5;4.5;2.3;5.2;3.0;0.1;4.7;6.2;0.0;0.0
23.02.2019 06:00;53.9;6.0;1.9;6.9;3.8;0.1;6.2;3.4;0.0;0.0
23.02.2019 07:00;38.5;11.9;1.5;7.5;4.0;0.2;12.2;1.2;0.0;0.0
23.02.2019 08:00;43.2;11.3;1.4;8.2;4.1;0.2;12.0;3.5;0.0;9.5
23.02.2019 09:00;53.4;14.7;1.4;33.1;24.4;0.7;17.3;8.5;0.0;125.2
23.02.2019 10:00;51.6;15.3;1.4;40.6;30.4;0.9;19.3;9.8;0.0;286.3
23.02.2019 11:00;57.7;8.0;1.1;37.4;28.6;0.6;10.5;10.3;0.0;413.3
23.02.2019 12:00;61.4;8.6;1.0;32.0;23.5;0.5;11.6;10.5;0.0;502.5
23.02.2019 13:00;65.8;8.3;1.0;32.7;23.0;0.5;11.1;10.9;0.0;539.0
23.02.2019 14:00;65.9;9.0;0.9;38.5;24.1;0.6;12.0;10.7;0.0;508.5
23.02.2019 15:00;60.7;11.8;0.7;41.9;26.6;0.7;15.8;9.8;0.0;433.5
23.02.2019 16:00;58.3;13.5;0.6;43.4;25.8;0.7;16.7;8.3;0.0;187.5
23.02.2019 17:00;58.6;14.1;0.6;39.4;22.8;0.6;15.6;7.8;0.0;72.2
23.02.2019 18:00;57.6;15.2;0.6;36.6;22.3;0.7;16.0;7.6;0.0;15.0
23.02.2019 19:00;56.7;14.8;0.6;36.8;22.7;0.7;15.1;7.4;0.0;0.0
23.02.2019 20:00;57.6;14.4;0.6;36.2;21.1;0.7;14.8;7.2;0.0;0.0
23.02.2019 21:00;56.4;14.0;0.6;34.8;21.1;0.7;14.5;7.2;0.0;0.0
23.02.2019 22:00;54.7;12.9;0.7;38.9;23.3;0.8;13.3;7.2;0.0;0.0
23.02.2019 23:00;46.8;14.8;0.8;39.1;24.6;0.9;15.3;6.7;0.0;0.0
24.02.2019 00:00;42.2;14.6;0.7;40.8;25.4;1.0;15.1;6.2;0.0;0.0
24.02.2019 01:00;37.1;13.6;0.7;43.3;26.5;0.8;14.1;5.5;0.0;0.0
24.02.2019 02:00;30.0;14.6;0.6;42.0;26.7;0.8;15.3;4.0;0.0;0.0
24.02.2019 03:00;33.2;14.3;0.6;42.6;26.4;0.9;15.0;4.5;0.0;0.0
24.02.2019 04:00;28.0;17.1;0.7;42.3;28.2;0.9;17.7;3.3;0.0;0.0
24.02.2019 05:00;22.6;17.0;0.8;42.6;28.2;0.8;17.8;1.9;0.0;0.0
24.02.2019 06:00;20.4;15.4;0.6;40.3;27.9;0.8;16.4;0.3;0.0;0.0
24.02.2019 07:00;16.8;16.1;0.5;40.7;27.7;0.8;17.0;-0.3;0.0;0.0
24.02.2019 08:00;16.8;15.1;0.5;41.5;28.7;0.8;17.3;-0.5;0.0;13.0
24.02.2019 09:00;15.0;13.5;0.9;42.0;28.5;1.0;20.7;0.5;0.0;115.2
24.02.2019 10:00;32.4;16.7;1.5;44.1;29.6;1.0;24.4;4.0;0.0;281.5
24.02.2019 11:00;52.6;12.5;1.6;38.7;25.6;0.8;16.9;6.3;0.0;429.3
24.02.2019 12:00;57.6;10.6;1.5;42.7;28.8;0.8;14.3;7.4;0.0;517.0
24.02.2019 13:00;62.1;8.9;1.5;49.2;32.5;0.8;11.9;8.3;0.0;514.3
24.02.2019 14:00;65.9;8.4;1.3;49.0;33.7;0.7;10.1;8.6;0.0;283.7
24.02.2019 15:00;69.1;8.0;1.3;49.8;34.7;0.7;9.4;8.9;0.0;266.8
24.02.2019 16:00;73.3;8.1;1.5;48.4;34.0;0.7;9.3;9.5;0.0;303.5
24.02.2019 17:00;67.3;12.1;1.4;50.5;35.2;0.8;13.2;8.4;0.0;93.8
24.02.2019 18:00;58.7;16.2;1.3;61.4;36.9;0.8;17.2;7.2;0.0;40.2
24.02.2019 19:00;50.6;18.4;1.2;56.4;37.6;0.9;19.2;4.3;0.0;0.2
24.02.2019 20:00;22.8;38.0;1.4;63.3;38.7;1.4;39.6;3.5;0.0;0.0
24.02.2019 21:00;19.3;35.9;1.2;52.5;37.0;1.4;37.9;2.1;0.0;0.0
24.02.2019 22:00;12.3;39.2;1.2;50.9;37.7;1.5;41.1;1.7;0.0;0.0
24.02.2019 23:00;10.3;39.5;1.3;51.5;38.9;1.6;41.5;1.0;0.0;0.0
25.02.2019 00:00;7.8;37.4;0.9;49.4;37.1;1.5;41.6;0.1;0.0;0.0
25.02.2019 01:00;4.8;37.8;1.1;43.2;36.4;1.6;43.8;0.1;0.0;0.0
25.02.2019 02:00;3.0;34.5;1.1;39.1;33.9;1.5;41.5;-0.5;0.0;0.0
25.02.2019 03:00;3.2;33.0;0.8;38.8;33.1;1.4;38.5;-0.9;0.0;0.0
25.02.2019 04:00;2.8;30.3;0.9;35.6;30.8;1.2;36.1;-1.0;0.0;0.0
25.02.2019 05:00;2.8;28.3;0.9;33.5;28.8;1.1;33.2;-1.6;0.0;0.0
25.02.2019 06:00;2.6;29.8;1.0;32.7;27.5;1.1;35.8;-1.7;0.0;0.0
25.02.2019 07:00;2.0;27.4;0.8;33.4;27.5;1.0;34.9;-1.8;0.0;0.0
25.02.2019 08:00;4.4;26.4;1.1;30.3;25.9;1.1;44.1;-1.4;0.0;13.2
25.02.2019 09:00;8.6;24.0;1.6;33.5;26.2;1.6;59.3;-0.2;0.0;154.5
25.02.2019 10:00;13.4;38.7;5.1;38.5;26.7;1.5;99.1;4.1;0.0;329.8
25.02.2019 11:00;28.0;40.4;7.9;54.5;26.7;1.1;80.8;7.2;0.0;466.3
25.02.2019 12:00;58.1;12.1;4.8;30.4;19.4;0.6;17.2;9.6;0.0;553.3
25.02.2019 13:00;68.9;8.9;3.2;24.1;16.9;0.4;11.8;11.6;0.0;587.0
25.02.2019 14:00;79.7;6.3;2.3;23.1;16.4;0.4;8.4;13.2;0.0;563.2
25.02.2019 15:00;81.1;7.7;2.1;27.7;17.5;0.4;9.4;13.1;0.0;491.3
25.02.2019 16:00;88.5;9.6;1.8;31.9;21.7;0.5;11.1;13.5;0.0;360.5
25.02.2019 17:00;79.0;16.4;1.9;39.6;25.6;0.7;18.2;12.9;0.0;205.0
25.02.2019 18:00;51.1;43.0;1.7;44.0;24.2;1.0;55.1;11.2;0.0;55.8
25.02.2019 19:00;4.5;84.7;2.1;68.6;31.0;1.9;123.0;7.6;0.0;0.3
25.02.2019 20:00;4.2;71.3;2.0;59.9;31.3;1.9;91.0;5.9;0.0;0.0
25.02.2019 21:00;6.1;57.6;1.7;52.1;31.4;1.7;62.5;5.4;0.0;0.0
25.02.2019 22:00;6.3;54.3;1.8;43.9;30.8;1.6;59.5;4.1;0.0;0.0
25.02.2019 23:00;7.9;49.7;1.9;42.0;30.0;1.6;53.4;3.8;0.0;0.0
26.02.2019 00:00;11.1;43.5;2.9;37.8;28.6;1.5;46.2;3.4;0.0;0.0
26.02.2019 01:00;11.7;35.3;2.5;34.5;27.4;1.4;37.7;2.1;0.0;0.0
26.02.2019 02:00;8.4;31.5;1.9;31.2;25.8;1.3;33.6;1.1;0.0;0.0
26.02.2019 03:00;7.5;30.0;2.7;30.3;24.7;1.1;33.2;0.7;0.0;0.0
26.02.2019 04:00;10.3;23.5;1.4;27.6;22.2;1.1;24.6;-0.2;0.0;0.0
26.02.2019 05:00;6.1;26.8;1.6;24.7;20.5;1.0;29.5;-0.6;0.0;0.0
26.02.2019 06:00;3.9;24.8;1.4;22.1;17.9;0.9;30.0;-0.8;0.0;0.0
26.02.2019 07:00;2.6;25.8;1.2;18.8;15.4;0.9;32.9;-1.1;0.0;0.0
26.02.2019 08:00;4.8;26.8;1.2;19.7;15.4;1.1;41.7;-0.8;0.0;22.0
26.02.2019 09:00;6.7;32.7;2.3;27.4;17.0;1.9;94.7;0.6;0.0;106.3
26.02.2019 10:00;7.7;50.3;7.2;30.0;15.6;1.9;154.2;4.5;0.0;220.7
26.02.2019 11:00;13.6;53.3;12.1;25.8;12.6;1.4;130.1;7.5;0.0;337.7
26.02.2019 12:00;27.0;42.0;15.7;22.1;10.7;0.8;71.9;9.9;0.0;299.0
26.02.2019 13:00;46.5;26.7;14.6;19.2;8.6;0.5;37.0;11.6;0.0;352.5
26.02.2019 14:00;67.7;11.6;7.2;10.9;5.8;0.3;14.9;13.5;0.0;396.3
26.02.2019 15:00;62.5;18.3;4.3;12.8;5.5;0.4;21.6;14.0;0.0;198.0
26.02.2019 16:00;57.9;24.5;3.6;13.3;6.1;0.4;27.3;14.0;0.0;129.2
26.02.2019 17:00;33.5;40.5;4.5;21.0;8.5;0.9;48.3;13.3;0.0;75.8
26.02.2019 18:00;10.7;56.9;4.5;53.3;14.0;1.4;77.4;11.8;0.0;42.8
26.02.2019 19:00;2.6;60.8;3.7;63.1;17.3;1.7;113.9;9.6;0.0;0.7
26.02.2019 20:00;2.4;51.4;3.3;56.4;17.5;2.1;115.0;7.1;0.0;0.0
26.02.2019 21:00;2.3;49.0;2.6;48.1;15.6;2.0;97.6;5.6;0.0;0.0
26.02.2019 22:00;3.4;46.2;3.1;42.8;18.0;2.3;124.0;4.4;0.0;0.0
26.02.2019 23:00;2.9;44.3;3.2;31.3;16.3;2.2;104.0;3.7;0.0;0.0
27.02.2019 00:00;2.8;40.4;2.3;31.4;16.7;2.0;89.8;2.6;0.0;0.0
27.02.2019 01:00;2.8;37.7;3.3;30.5;19.1;1.9;85.3;1.6;0.0;0.0
27.02.2019 02:00;2.4;36.3;2.6;26.3;17.3;1.9;78.1;1.4;0.0;0.0
27.02.2019 03:00;2.2;35.7;2.2;23.8;16.7;1.7;71.7;0.9;0.0;0.0
27.02.2019 04:00;1.7;33.7;2.4;19.2;14.9;1.5;58.8;0.6;0.0;0.0
27.02.2019 05:00;1.6;31.1;2.8;18.9;13.7;1.4;53.1;0.1;0.0;0.0
27.02.2019 06:00;1.6;34.5;3.2;17.9;12.9;1.3;48.2;-0.3;0.0;0.0
27.02.2019 07:00;1.9;32.9;2.8;16.5;11.8;1.0;45.7;0.0;0.0;0.0
27.02.2019 08:00;3.7;39.4;3.4;17.7;11.6;1.1;79.8;0.4;0.0;14.0
27.02.2019 09:00;6.6;40.0;5.0;27.0;12.8;1.4;121.1;2.6;0.0;170.3
27.02.2019 10:00;14.4;48.0;8.1;23.2;10.9;1.2;121.7;8.8;0.0;344.5
27.02.2019 11:00;;;;13.7;4.9;0.4;;13.3;0.0;487.3
27.02.2019 12:00;66.6;11.4;6.7;10.6;3.1;0.2;15.7;15.1;0.0;566.8
27.02.2019 13:00;74.5;7.1;4.5;7.7;2.3;0.2;9.7;16.2;0.0;602.5
27.02.2019 14:00;81.8;6.9;2.9;9.7;2.8;0.2;8.9;17.2;0.0;578.8
27.02.2019 15:00;80.4;12.0;2.8;14.4;4.8;0.3;15.1;18.8;0.0;511.0
27.02.2019 16:00;84.7;16.4;2.5;18.3;9.2;0.4;19.4;19.9;0.0;383.2
27.02.2019 17:00;81.4;19.7;2.2;21.3;10.7;0.5;22.3;19.4;0.0;220.8
27.02.2019 18:00;71.1;30.8;1.8;27.4;13.4;0.6;32.3;17.1;0.0;61.2
27.02.2019 19:00;26.8;66.5;1.9;47.2;18.1;1.1;72.1;12.2;0.0;0.7
27.02.2019 20:00;5.9;73.8;2.2;52.7;20.8;1.3;80.3;9.3;0.0;0.0
27.02.2019 21:00;8.6;61.2;1.5;43.2;19.5;1.2;67.0;7.5;0.0;0.0
27.02.2019 22:00;4.4;63.2;1.7;36.2;19.1;1.3;71.8;6.1;0.0;0.0
27.02.2019 23:00;3.4;52.2;2.1;31.4;19.2;1.4;61.7;4.5;0.0;0.0
28.02.2019 00:00;2.9;52.7;2.6;33.3;20.5;1.4;68.0;4.5;0.0;0.0
28.02.2019 01:00;2.6;48.1;2.6;24.2;17.0;1.1;58.4;3.5;0.0;0.0
28.02.2019 02:00;3.2;44.2;1.9;22.6;16.3;1.2;55.8;2.8;0.0;0.0
28.02.2019 03:00;2.2;43.0;2.0;22.3;17.7;1.4;57.2;2.2;0.0;0.0
28.02.2019 04:00;2.6;38.1;2.1;19.1;14.8;1.2;47.0;2.2;0.0;0.0
28.02.2019 05:00;1.9;34.8;2.1;17.9;14.0;1.1;42.7;1.3;0.0;0.0
28.02.2019 06:00;4.6;31.8;1.8;14.7;12.3;1.0;35.3;1.3;0.0;0.0
28.02.2019 07:00;5.1;27.3;1.4;12.9;10.9;0.9;31.5;0.9;0.0;0.0
28.02.2019 08:00;4.9;33.7;1.9;19.3;12.8;1.3;69.9;0.8;0.0;12.8
28.02.2019 09:00;8.6;41.4;3.8;25.1;14.2;1.6;121.7;3.4;0.0;187.0
28.02.2019 10:00;10.0;58.9;6.7;50.1;18.3;1.9;199.2;8.3;0.0;359.7
28.02.2019 11:00;28.9;36.1;6.4;25.0;10.0;0.8;74.7;11.9;0.0;499.2
28.02.2019 12:00;48.5;17.7;4.6;13.8;6.2;0.4;27.3;14.9;0.0;585.2
28.02.2019 13:00;71.0;5.1;2.9;9.3;4.4;0.2;6.7;15.4;0.0;599.7
28.02.2019 14:00;80.0;6.1;2.5;12.3;5.3;0.3;9.0;17.0;0.0;573.5
28.02.2019 15:00;88.9;9.9;2.6;21.3;14.1;0.5;12.0;17.9;0.0;524.8
28.02.2019 16:00;89.3;15.3;2.9;32.5;25.0;0.6;17.9;18.4;0.0;397.2
28.02.2019 17:00;78.6;21.7;2.7;32.2;24.2;0.8;24.5;17.4;0.0;231.5
28.02.2019 18:00;38.7;55.4;2.4;46.2;22.6;1.4;65.5;14.8;0.0;66.0
28.02.2019 19:00;16.7;69.6;1.9;47.3;28.5;1.5;79.8;11.3;0.0;0.7
28.02.2019 20:00;13.4;60.6;1.6;37.8;21.6;1.4;64.5;9.7;0.0;0.0
28.02.2019 21:00;34.6;36.6;1.3;33.3;22.0;1.1;37.7;8.8;0.0;0.0
28.02.2019 22:00;41.0;27.6;1.4;28.2;21.3;1.1;28.3;8.4;0.0;0.0
28.02.2019 23:00;56.8;18.3;2.1;23.7;19.7;0.8;19.0;9.4;0.0;0.0
01.03.2019 00:00;69.3;9.5;2.2;16.1;13.4;0.5;9.9;9.4;0.0;0.0
01.03.2019 01:00;78.5;6.1;2.2;10.4;8.9;0.3;6.5;11.1;0.0;0.0
01.03.2019 02:00;72.7;5.3;1.8;9.5;8.4;0.3;5.7;8.0;0.0;0.0
01.03.2019 03:00;74.4;5.2;1.8;9.3;8.3;0.3;5.6;8.6;0.0;0.0
01.03.2019 04:00;76.8;4.1;1.6;8.2;7.1;0.2;4.3;8.7;0.0;0.0
01.03.2019 05:00;76.7;3.4;1.5;7.8;6.7;0.2;3.6;7.7;0.0;0.0
01.03.2019 06:00;78.3;4.3;1.7;6.6;5.9;0.2;4.5;8.7;0.0;0.0
01.03.2019 07:00;65.4;6.7;1.4;6.0;5.7;0.2;6.9;4.8;0.0;0.0
01.03.2019 08:00;55.2;15.9;1.7;7.2;5.9;0.3;17.1;4.7;0.0;13.8
01.03.2019 09:00;24.8;47.2;2.3;37.4;11.9;1.1;85.5;7.8;0.0;196.3
01.03.2019 10:00;57.5;31.1;2.1;16.0;6.2;0.5;43.9;13.4;0.0;376.0
01.03.2019 11:00;86.4;11.1;1.5;22.8;4.3;0.2;13.8;16.0;0.0;526.3
01.03.2019 12:00;93.8;7.3;1.6;3.6;1.8;0.1;9.0;17.7;0.0;585.2
01.03.2019 13:00;94.6;7.1;1.4;5.5;2.2;0.1;8.8;18.4;0.0;585.7
01.03.2019 14:00;103.8;2.9;1.0;5.8;1.9;0.1;3.7;19.8;0.0;644.3
01.03.2019 15:00;100.9;3.2;0.5;7.7;1.7;0.0;4.0;19.0;0.0;378.7
01.03.2019 16:00;97.5;3.7;0.4;11.4;1.8;0.0;4.4;18.2;0.0;260.7
01.03.2019 17:00;92.7;5.0;0.5;14.3;2.1;0.0;5.7;16.8;0.0;186.2
01.03.2019 18:00;87.7;5.0;0.4;4.5;0.7;0.1;5.3;15.5;0.0;72.7
01.03.2019 19:00;82.2;6.4;0.4;3.8;0.9;0.1;6.6;13.7;0.0;0.8
01.03.2019 20:00;75.9;7.2;0.5;3.3;1.4;0.1;7.5;12.5;0.0;0.0
01.03.2019 21:00;78.2;4.8;0.6;1.8;1.1;0.1;5.0;11.6;0.0;0.0
01.03.2019 22:00;69.8;6.3;0.7;3.3;2.6;0.2;6.5;9.4;0.0;0.0
01.03.2019 23:00;62.7;6.8;0.6;3.3;3.2;0.2;7.0;8.3;0.0;0.0
02.03.2019 00:00;61.9;6.6;0.6;3.9;3.3;0.2;7.1;6.0;0.0;0.0
02.03.2019 01:00;55.9;9.8;0.7;4.4;3.3;0.2;10.1;5.7;0.0;0.0
02.03.2019 02:00;47.5;12.1;1.2;5.8;3.3;0.2;12.5;4.4;0.0;0.0
02.03.2019 03:00;44.0;14.1;1.5;4.0;2.8;0.2;14.5;4.0;0.0;0.0
02.03.2019 04:00;37.6;15.2;1.1;5.9;3.4;0.2;15.8;3.0;0.0;0.0
02.03.2019 05:00;41.4;12.4;1.1;3.7;2.5;0.2;12.7;3.4;0.0;0.0
02.03.2019 06:00;56.7;7.2;0.9;2.8;1.9;0.1;7.5;5.0;0.0;0.0
02.03.2019 07:00;63.1;5.4;1.0;2.7;1.6;0.1;5.6;4.2;0.0;0.0
02.03.2019 08:00;56.2;11.2;1.2;3.9;2.0;0.2;14.9;2.9;0.0;14.0
02.03.2019 09:00;49.0;19.9;1.5;5.9;2.7;0.3;28.9;7.3;0.0;214.5
02.03.2019 10:00;79.8;6.2;1.1;3.8;1.7;0.1;7.5;13.1;0.0;366.5
02.03.2019 11:00;87.9;4.5;1.1;3.9;1.6;0.1;5.8;15.1;0.0;526.7
02.03.2019 12:00;90.2;4.1;1.0;3.6;1.6;0.1;5.5;16.2;0.0;570.7
02.03.2019 13:00;96.5;3.4;0.9;2.6;1.4;0.1;4.2;17.1;0.0;547.3
02.03.2019 14:00;93.7;2.8;0.6;3.5;1.5;0.1;3.4;15.9;0.0;340.3
02.03.2019 15:00;95.4;2.9;0.6;4.7;1.6;0.1;3.3;16.4;0.0;314.8
02.03.2019 16:00;97.7;2.9;0.4;5.5;1.8;0.1;3.4;16.0;0.0;245.7
02.03.2019 17:00;93.0;7.4;0.6;4.5;2.3;0.2;8.2;15.3;0.0;131.2
02.03.2019 18:00;89.7;8.3;0.5;6.7;2.8;0.2;8.7;14.3;0.0;48.3
02.03.2019 19:00;60.4;26.6;0.9;17.1;7.3;0.6;27.2;11.8;0.0;1.2
02.03.2019 20:00;58.0;19.1;0.7;12.9;6.5;0.4;19.7;8.7;0.0;0.0
02.03.2019 21:00;65.8;11.2;0.8;10.3;6.2;0.4;11.4;9.4;0.0;0.0
02.03.2019 22:00;71.7;7.5;1.0;6.9;4.8;0.3;7.7;8.9;0.0;0.0
02.03.2019 23:00;66.6;7.1;0.9;6.7;5.7;0.3;7.3;6.7;0.0;0.0
03.03.2019 00:00;63.3;6.2;0.7;7.1;5.5;0.3;6.6;5.5;0.0;0.0
03.03.2019 01:00;67.4;5.4;0.6;8.1;6.3;0.4;5.8;5.4;0.0;0.0
03.03.2019 02:00;56.1;7.0;0.6;10.6;7.4;0.3;7.3;3.2;0.0;0.0
03.03.2019 03:00;52.0;7.0;0.6;7.0;5.5;0.3;7.2;2.6;0.0;0.0
03.03.2019 04:00;48.8;6.7;0.5;6.1;4.5;0.2;7.2;2.5;0.0;0.0
03.03.2019 05:00;40.0;9.7;1.0;6.0;4.6;0.2;10.5;1.8;0.0;0.0
03.03.2019 06:00;42.0;9.9;1.0;6.7;4.2;0.2;10.8;1.6;0.0;0.0
03.03.2019 07:00;32.5;15.7;1.4;5.0;3.7;0.2;16.5;1.9;0.0;0.5
03.03.2019 08:00;29.2;12.1;1.0;7.1;4.4;0.2;13.6;1.3;0.0;37.3
03.03.2019 09:00;26.3;13.3;2.0;8.3;5.0;0.4;19.9;3.5;0.0;165.2
03.03.2019 10:00;42.7;16.4;2.4;7.3;4.3;0.4;24.9;8.4;0.0;314.8
03.03.2019 11:00;59.8;9.3;5.7;5.4;2.4;0.2;13.1;11.2;0.0;479.2
03.03.2019 12:00;67.3;6.3;4.2;4.2;1.7;0.1;8.8;13.5;0.0;587.7
03.03.2019 13:00;78.0;1.7;1.5;3.9;1.3;0.1;2.7;15.0;0.0;637.3
03.03.2019 14:00;83.1;1.1;0.9;2.6;1.1;0.1;1.5;16.1;0.0;577.2
03.03.2019 15:00;86.2;2.0;0.9;3.7;1.6;0.1;2.5;15.5;0.0;393.3
03.03.2019 16:00;91.6;4.2;0.8;6.4;3.4;0.2;4.8;15.8;0.0;261.0
03.03.2019 17:00;94.5;6.1;0.8;13.1;8.9;0.3;6.5;15.2;0.0;122.2
03.03.2019 18:00;92.9;7.7;0.8;15.7;11.7;0.3;7.9;14.8;0.0;31.3
03.03.2019 19:00;80.7;11.9;1.5;17.4;12.8;1.2;12.1;11.9;0.0;1.5
03.03.2019 20:00;76.7;12.3;1.1;18.6;14.0;0.7;12.6;11.4;0.0;0.0
03.03.2019 21:00;56.5;19.6;1.5;24.0;19.5;0.9;20.2;7.9;0.0;0.0
03.03.2019 22:00;40.7;25.1;1.4;29.2;23.3;1.0;25.9;7.1;0.0;0.0
03.03.2019 23:00;27.4;27.4;1.6;29.3;23.2;1.1;28.2;5.1;0.0;0.0
04.03.2019 00:00;25.6;26.2;1.3;30.4;24.3;1.2;27.1;3.9;0.0;0.0
04.03.2019 01:00;19.3;26.6;1.5;26.1;22.4;1.2;27.3;2.9;0.0;0.0
04.03.2019 02:00;17.7;27.7;1.7;23.4;21.0;1.0;28.6;1.9;0.0;0.0
04.03.2019 03:00;15.6;24.9;1.1;24.4;21.0;1.0;26.0;1.1;0.0;0.0
04.03.2019 04:00;13.6;23.0;1.4;20.2;17.8;0.9;24.1;1.5;0.0;0.0
04.03.2019 05:00;14.7;25.2;1.3;19.5;17.0;0.9;29.3;0.5;0.0;0.0
04.03.2019 06:00;10.4;26.1;1.3;18.6;16.7;0.8;28.6;0.6;0.0;0.0
04.03.2019 07:00;9.3;25.9;1.4;16.8;14.9;0.8;28.2;-0.1;0.0;0.0
04.03.2019 08:00;6.9;32.0;1.9;23.4;14.6;0.9;51.9;0.1;0.0;35.7
04.03.2019 09:00;7.1;41.9;2.6;43.0;17.7;1.4;93.0;2.4;0.0;51.8
04.03.2019 10:00;5.5;49.1;3.5;42.7;18.3;1.5;109.0;5.2;0.0;74.7
04.03.2019 11:00;11.3;54.9;6.8;35.1;15.9;1.4;113.2;7.5;0.0;140.5
04.03.2019 12:00;12.3;52.4;7.9;29.6;15.0;1.2;81.3;8.0;0.0;70.8
04.03.2019 13:00;12.4;49.7;7.1;33.6;15.6;1.3;69.5;8.2;0.0;53.2
04.03.2019 14:00;19.0;44.6;5.9;28.2;15.4;1.1;54.8;8.3;0.0;37.7
04.03.2019 15:00;32.6;36.6;5.2;24.7;14.7;0.8;40.8;7.9;0.5;21.5
04.03.2019 16:00;38.7;34.0;2.2;19.9;14.6;0.9;38.4;6.6;0.7;41.7
04.03.2019 17:00;44.8;31.9;2.6;21.6;16.5;0.9;40.6;8.7;0.0;166.7
04.03.2019 18:00;44.6;30.4;1.6;19.1;16.9;0.8;33.0;8.4;0.0;48.0
04.03.2019 19:00;31.2;36.8;2.4;21.7;18.6;1.0;38.3;7.3;0.0;1.0
04.03.2019 20:00;26.4;33.9;2.9;21.6;18.7;1.0;34.8;5.4;0.0;0.0
04.03.2019 21:00;18.4;31.1;1.5;24.8;22.2;1.3;32.3;3.6;0.0;0.0
04.03.2019 22:00;21.7;23.5;0.9;21.6;20.4;1.1;24.6;3.3;0.0;0.0
04.03.2019 23:00;35.3;13.2;1.0;15.0;14.4;0.6;14.1;3.7;0.0;0.0
05.03.2019 00:00;32.0;13.4;1.0;11.0;10.6;0.5;14.2;2.3;0.0;0.0
05.03.2019 01:00;36.1;9.6;1.0;6.8;6.4;0.3;10.3;2.2;0.0;0.0
05.03.2019 02:00;45.7;6.5;1.0;3.4;3.3;0.1;7.0;3.1;0.0;0.0
05.03.2019 03:00;56.2;3.9;0.9;2.3;1.9;0.1;4.3;5.2;0.0;0.0
05.03.2019 04:00;54.4;5.5;1.1;1.9;1.4;0.1;6.1;4.3;0.0;0.0
05.03.2019 05:00;52.4;5.2;1.1;1.6;1.2;0.1;5.8;3.7;0.0;0.0
05.03.2019 06:00;50.3;6.1;1.6;1.7;1.2;0.1;6.7;3.5;0.0;0.0
05.03.2019 07:00;51.0;8.3;1.9;1.6;1.1;0.1;8.8;3.3;0.0;0.0
05.03.2019 08:00;38.4;17.4;1.7;3.3;1.5;0.3;19.8;1.8;0.0;15.5
05.03.2019 09:00;43.5;19.8;2.6;4.3;1.6;0.3;26.9;5.3;0.0;227.5
05.03.2019 10:00;56.7;16.1;2.3;5.4;1.7;0.2;23.1;8.7;0.0;395.5
05.03.2019 11:00;68.5;11.7;1.9;3.9;1.2;0.2;16.1;10.9;0.0;539.2
05.03.2019 12:00;77.6;9.5;1.4;5.1;1.3;0.1;12.7;12.6;0.0;630.0
05.03.2019 13:00;85.8;7.6;1.3;4.6;1.2;0.1;10.1;14.7;0.0;659.0
05.03.2019 14:00;96.3;4.8;1.2;3.0;0.9;0.1;6.3;16.1;0.0;628.0
05.03.2019 15:00;90.3;4.8;0.8;4.4;1.2;0.1;6.2;16.2;0.0;562.3
05.03.2019 16:00;97.9;3.0;0.6;3.9;0.8;0.1;3.8;16.4;0.0;431.2
05.03.2019 17:00;92.5;5.7;0.7;3.7;1.0;0.1;6.7;15.7;0.0;267.8
05.03.2019 18:00;56.9;33.6;0.8;31.3;4.0;0.8;38.2;12.9;0.0;89.2
05.03.2019 19:00;46.4;36.8;0.8;27.0;4.7;0.7;37.7;10.2;0.0;2.3
05.03.2019 20:00;25.9;50.0;1.4;16.1;6.1;0.8;51.5;7.2;0.0;0.0
05.03.2019 21:00;26.3;48.8;1.4;12.3;6.7;0.8;50.4;7.0;0.0;0.0
05.03.2019 22:00;28.1;29.6;1.1;9.6;5.2;0.6;30.5;5.0;0.0;0.0
05.03.2019 23:00;27.9;26.7;1.0;10.5;6.6;0.7;27.4;3.5;0.0;0.0
06.03.2019 00:00;26.6;23.3;1.1;10.1;7.3;0.7;24.1;2.7;0.0;0.0
06.03.2019 01:00;23.5;22.0;1.5;10.3;5.9;0.6;23.4;1.6;0.0;0.0
06.03.2019 02:00;23.4;19.4;1.3;9.5;5.3;0.5;20.4;1.4;0.0;0.0
06.03.2019 03:00;24.8;19.3;1.7;11.2;6.6;0.5;20.0;0.9;0.0;0.0
06.03.2019 04:00;25.9;17.1;1.7;10.8;5.8;0.5;17.8;0.2;0.0;0.0
06.03.2019 05:00;16.6;19.2;2.0;8.9;5.2;0.4;20.7;0.2;0.0;0.0
06.03.2019 06:00;14.9;25.5;2.7;8.0;4.3;0.4;29.5;-0.0;0.0;0.0
06.03.2019 07:00;17.9;23.6;2.0;7.0;3.8;0.4;25.1;-0.6;0.0;0.3
