Station: Lausanne-César-Roux
Stadt, Verkehr
Stundenmittelwerte, PREC: Stundensummen
MEZ/CET
Quelle: NABEL/MeteoSchweiz
Die Messwerte des laufenden Jahres sind vorläufig und noch nicht abschliessend geprüft.
Datum/Zeit;O3 [ug/m3];NO2 [ug/m3];CO [mg/m3];PM10 [ug/m3];PM2.5 [ug/m3];NOX [ug/m3 eq. NO2];TEMP [C];PREC [mm];RAD [W/m2]
05.02.2020 21:00;62.7;13.1;0.20;6.5;4.9;15.3;3.3;0.0;-1.2
05.02.2020 22:00;63.4;11.9;0.20;5.7;4.7;14.0;2.9;0.0;-1.0
05.02.2020 23:00;65.3;11.4;0.20;5.5;4.3;14.3;2.8;0.0;-1.2
06.02.2020 00:00;64.9;10.9;0.20;5.1;4.1;13.8;2.3;0.0;-1.0
06.02.2020 01:00;62.5;9.5;0.19;5.7;4.4;11.1;1.8;0.0;-1.0
06.02.2020 02:00;61.3;8.9;0.19;5.5;4.6;9.7;1.5;0.0;-1.0
06.02.2020 03:00;62.0;8.1;0.18;5.3;4.4;8.5;1.3;0.0;-1.0
06.02.2020 04:00;61.2;7.7;0.18;4.9;4.2;8.5;1.1;0.0;-1.0
06.02.2020 05:00;60.1;8.6;0.19;5.3;4.4;9.3;1.1;0.0;-1.0
06.02.2020 06:00;52.3;12.7;0.19;6.4;5.5;14.7;0.6;0.0;-1.0
06.02.2020 07:00;39.7;26.1;0.25;7.2;5.7;36.6;0.3;0.0;-0.1
06.02.2020 08:00;39.7;26.2;0.25;8.3;6.2;35.1;0.5;0.0;0.3
06.02.2020 09:00;35.9;34.0;0.28;10.0;6.9;47.4;0.9;0.0;21.7
06.02.2020 10:00;30.2;46.7;0.34;9.4;5.8;91.3;1.3;0.0;76.6
06.02.2020 11:00;;;;10.5;6.3;;2.1;0.0;264.9
06.02.2020 12:00;39.8;34.0;0.31;11.6;6.5;70.1;3.3;0.0;467.8
06.02.2020 13:00;39.9;35.7;0.34;10.6;7.1;75.1;4.1;0.0;477.2
06.02.2020 14:00;41.9;34.8;0.30;12.2;8.3;96.5;4.6;0.0;503.9
06.02.2020 15:00;37.1;48.9;0.35;13.9;8.6;123.0;5.1;0.0;423.3
06.02.2020 16:00;39.0;48.7;0.38;13.3;7.6;102.9;5.6;0.0;309.7
06.02.2020 17:00;35.2;50.6;0.43;12.8;8.9;104.2;5.0;0.0;120.6
06.02.2020 18:00;24.4;60.9;0.42;15.0;9.3;106.7;4.3;0.0;12.3
06.02.2020 19:00;11.7;68.3;0.70;15.5;10.6;115.6;3.8;0.0;-1.0
06.02.2020 20:00;12.0;62.1;0.46;14.8;10.9;94.3;3.4;0.0;-1.0
06.02.2020 21:00;5.5;65.5;0.53;16.7;12.1;114.7;2.8;0.0;-1.0
06.02.2020 22:00;20.5;41.6;0.34;15.8;11.7;54.6;2.7;0.0;-1.0
06.02.2020 23:00;23.2;40.5;0.35;14.6;11.2;55.8;2.9;0.0;-1.0
07.02.2020 00:00;14.1;46.9;0.37;13.2;10.4;64.1;2.2;0.0;-1.0
07.02.2020 01:00;18.0;45.2;0.29;12.6;9.7;63.9;2.1;0.0;-1.0
07.02.2020 02:00;16.8;41.0;0.31;13.5;10.3;57.1;1.9;0.0;-1.0
07.02.2020 03:00;28.6;25.4;0.26;13.8;11.2;27.9;1.8;0.0;-1.0
07.02.2020 04:00;25.0;25.6;0.27;14.9;12.6;29.6;1.4;0.0;-1.0
07.02.2020 05:00;12.8;35.3;0.28;12.9;11.2;44.3;0.8;0.0;-1.0
07.02.2020 06:00;14.3;39.1;0.27;13.1;11.4;61.9;0.8;0.0;-1.0
07.02.2020 07:00;12.9;47.8;0.41;17.2;14.8;96.6;1.0;0.0;-1.0
07.02.2020 08:00;1.5;69.0;0.68;16.7;13.4;227.6;0.8;0.0;0.2
07.02.2020 09:00;3.3;70.0;0.62;19.0;14.3;230.1;1.3;0.0;27.0
07.02.2020 10:00;16.6;46.4;0.40;21.2;17.0;117.0;2.2;0.0;167.4
07.02.2020 11:00;18.1;49.9;0.38;22.9;17.1;118.4;3.4;0.0;357.6
07.02.2020 12:00;20.4;46.8;0.40;24.8;17.5;119.3;4.4;0.0;464.8
07.02.2020 13:00;22.7;44.8;0.41;23.2;19.4;102.9;5.1;0.0;507.3
07.02.2020 14:00;25.6;42.5;0.39;26.6;19.8;91.9;5.8;0.0;495.6
07.02.2020 15:00;31.5;46.2;0.38;21.9;15.6;91.8;6.3;0.0;437.0
07.02.2020 16:00;32.0;51.0;0.39;20.3;14.4;104.8;6.7;0.0;322.3
07.02.2020 17:00;29.8;51.1;0.42;20.9;15.2;89.8;6.3;0.0;130.9
07.02.2020 18:00;20.0;57.7;0.51;21.8;16.8;96.7;5.6;0.0;11.0
07.02.2020 19:00;5.0;76.0;0.61;22.0;17.0;149.4;5.0;0.0;-1.0
07.02.2020 20:00;2.0;77.7;0.71;22.8;17.4;176.3;4.1;0.0;-1.0
07.02.2020 21:00;3.6;76.7;0.72;21.2;16.3;175.8;3.9;0.0;-1.0
07.02.2020 22:00;3.7;74.4;0.68;22.3;18.5;182.0;3.4;0.0;-1.0
07.02.2020 23:00;3.3;67.9;0.68;22.6;19.2;156.6;2.8;0.0;-1.0
08.02.2020 00:00;7.2;62.7;0.58;20.0;17.2;126.5;2.8;0.0;-1.0
08.02.2020 01:00;4.4;60.8;0.47;18.4;16.3;116.1;2.4;0.0;-1.0
08.02.2020 02:00;6.5;55.1;0.42;18.0;15.4;95.9;2.5;0.0;-1.0
08.02.2020 03:00;3.9;55.6;0.43;16.5;14.4;104.3;2.2;0.0;-0.9
08.02.2020 04:00;7.4;49.9;0.37;17.0;15.1;78.3;2.2;0.0;-1.0
08.02.2020 05:00;6.6;49.7;0.35;18.0;15.9;84.1;2.1;0.0;-1.0
08.02.2020 06:00;6.0;46.8;0.33;19.5;17.7;96.4;2.0;0.0;-1.0
08.02.2020 07:00;4.4;47.2;0.39;18.6;16.4;90.2;1.6;0.0;-1.0
08.02.2020 08:00;2.0;54.1;0.45;15.8;13.7;116.6;1.4;0.0;0.5
08.02.2020 09:00;2.7;57.3;0.56;15.6;13.4;150.3;1.5;0.0;35.0
08.02.2020 10:00;14.1;47.8;0.46;19.8;16.4;109.6;2.9;0.0;161.3
08.02.2020 11:00;15.4;46.7;0.46;25.4;22.1;107.3;3.8;0.0;282.6
08.02.2020 12:00;18.7;43.8;0.46;28.5;24.8;97.6;5.0;0.0;412.3
08.02.2020 13:00;23.3;42.5;0.43;29.5;25.6;89.7;5.5;0.0;422.0
08.02.2020 14:00;29.4;40.0;0.45;29.6;25.7;86.2;6.5;0.0;496.9
08.02.2020 15:00;47.0;35.6;0.34;21.0;17.5;61.1;7.9;0.0;436.6
08.02.2020 16:00;51.4;37.0;0.33;17.1;13.3;60.8;8.4;0.0;320.9
08.02.2020 17:00;49.0;45.7;0.32;16.3;12.5;69.6;8.3;0.0;131.5
08.02.2020 18:00;37.9;52.9;0.36;17.4;14.7;70.2;7.7;0.0;9.8
08.02.2020 19:00;25.1;71.5;0.47;18.7;15.6;111.7;7.2;0.0;-1.0
08.02.2020 20:00;18.6;72.3;0.52;18.9;15.3;123.3;6.5;0.0;-1.0
08.02.2020 21:00;26.7;62.3;0.51;17.6;14.6;96.1;7.0;0.0;-1.0
08.02.2020 22:00;21.4;67.8;0.48;16.6;13.0;109.6;6.8;0.0;-1.0
08.02.2020 23:00;15.0;71.8;0.48;18.7;14.8;117.5;6.4;0.0;-1.0
09.02.2020 00:00;8.7;77.7;0.54;16.2;13.1;144.5;6.2;0.0;-1.0
09.02.2020 01:00;8.0;73.4;0.48;16.1;13.8;112.6;5.7;0.0;-1.0
09.02.2020 02:00;21.2;55.5;0.40;15.0;11.8;83.2;5.1;0.0;-1.0
09.02.2020 03:00;27.5;51.0;0.30;10.9;8.4;78.1;5.1;0.0;-1.0
09.02.2020 04:00;21.8;43.8;0.29;9.5;7.7;62.1;4.4;0.0;-1.0
09.02.2020 05:00;42.6;27.8;0.24;9.9;7.1;38.3;4.3;0.0;-1.0
09.02.2020 06:00;34.6;38.3;0.27;9.6;6.5;61.7;4.2;0.0;-1.0
09.02.2020 07:00;16.2;54.8;0.30;8.0;6.2;81.4;3.4;0.0;-1.0
09.02.2020 08:00;28.4;38.1;0.35;7.6;5.9;51.7;3.7;0.0;1.1
09.02.2020 09:00;33.2;37.6;0.32;9.1;6.7;57.4;4.2;0.0;29.2
09.02.2020 10:00;44.4;27.0;0.30;9.4;5.8;47.7;4.8;0.0;183.6
09.02.2020 11:00;47.8;27.9;0.31;12.2;7.5;50.5;5.8;0.0;348.3
09.02.2020 12:00;49.7;24.1;0.26;10.7;8.0;37.4;6.5;0.0;390.8
09.02.2020 13:00;56.9;23.9;0.28;9.7;6.9;37.4;8.6;0.0;503.0
09.02.2020 14:00;64.2;22.5;0.26;9.2;5.6;33.4;9.7;0.0;383.9
09.02.2020 15:00;63.9;31.1;0.30;9.2;4.7;52.2;9.7;0.0;243.8
09.02.2020 16:00;64.3;34.1;0.30;10.0;4.8;55.3;10.3;0.0;214.3
09.02.2020 17:00;65.1;32.9;0.28;10.1;4.5;52.4;10.1;0.0;78.3
09.02.2020 18:00;57.4;42.5;0.32;11.9;5.3;71.3;9.3;0.0;10.2
09.02.2020 19:00;61.4;31.7;0.31;10.5;5.3;51.9;9.5;0.0;-0.5
09.02.2020 20:00;67.6;20.1;0.27;12.9;5.6;33.9;9.5;0.0;-1.0
09.02.2020 21:00;66.7;20.6;0.25;10.6;5.4;33.0;9.3;0.0;-0.0
09.02.2020 22:00;70.1;14.8;0.24;11.6;5.2;22.6;9.3;0.0;0.0
09.02.2020 23:00;72.0;12.7;0.23;8.4;4.6;19.1;9.2;0.0;-0.8
10.02.2020 00:00;73.9;9.4;0.20;7.7;4.6;13.3;8.5;0.0;-1.6
10.02.2020 01:00;77.5;7.4;0.19;5.9;3.9;10.7;8.1;0.0;-1.7
10.02.2020 02:00;76.2;6.7;0.18;4.9;3.4;8.4;8.3;0.0;-1.1
10.02.2020 03:00;78.5;4.6;0.17;4.7;2.7;5.4;9.1;0.0;0.0
10.02.2020 04:00;75.4;5.8;0.17;4.0;2.7;7.5;8.9;0.0;-0.2
10.02.2020 05:00;73.7;5.1;0.18;3.9;2.4;6.6;9.3;0.0;-1.2
10.02.2020 06:00;68.0;10.3;0.18;3.9;2.3;19.2;10.3;0.0;-1.1
10.02.2020 07:00;63.2;15.7;0.22;3.9;2.1;27.5;11.0;0.0;-1.6
10.02.2020 08:00;50.4;35.8;0.29;3.8;1.9;80.8;12.0;0.0;-0.7
10.02.2020 09:00;52.2;29.6;0.26;4.9;2.0;52.7;11.6;0.0;5.1
10.02.2020 10:00;54.0;27.8;0.24;5.4;2.4;52.4;10.9;0.2;65.6
10.02.2020 11:00;48.8;33.4;0.23;4.5;2.1;60.7;10.3;1.2;94.7
10.02.2020 12:00;54.1;28.2;0.27;5.8;3.1;51.8;10.7;0.0;276.2
10.02.2020 13:00;64.9;20.3;0.24;5.6;3.6;41.6;10.7;0.0;293.4
10.02.2020 14:00;60.8;27.9;0.27;6.8;2.9;57.0;11.0;0.0;406.5
10.02.2020 15:00;59.1;30.5;0.27;8.3;3.5;52.5;11.3;0.0;234.4
10.02.2020 16:00;57.8;34.2;0.29;11.4;4.8;64.7;11.5;0.0;213.2
10.02.2020 17:00;52.8;38.3;0.33;11.7;5.5;67.7;11.1;0.0;35.9
10.02.2020 18:00;51.2;40.1;0.35;10.9;6.5;64.0;10.8;0.0;3.6
10.02.2020 19:00;52.6;37.9;0.34;12.7;7.6;65.2;11.0;0.0;-0.0
10.02.2020 20:00;59.2;26.1;0.27;11.5;6.7;40.0;11.4;0.0;-0.2
10.02.2020 21:00;62.8;23.3;0.25;11.2;6.4;44.3;11.3;0.0;-0.5
10.02.2020 22:00;65.7;17.8;0.25;10.7;6.9;28.7;11.0;0.0;0.0
10.02.2020 23:00;66.4;15.3;0.22;10.7;7.2;27.8;10.9;0.0;-1.2
11.02.2020 00:00;70.7;10.4;0.20;12.7;8.7;16.8;10.0;0.1;-2.0
11.02.2020 01:00;71.1;7.9;0.18;12.6;8.7;12.3;10.0;0.0;-1.1
11.02.2020 02:00;71.9;6.8;0.16;10.1;7.1;11.4;9.0;0.0;-1.3
11.02.2020 03:00;73.7;4.7;0.17;8.7;6.3;5.9;8.8;0.1;-1.9
11.02.2020 04:00;76.0;4.8;0.16;8.5;5.8;7.0;8.4;0.0;-1.9
11.02.2020 05:00;77.8;4.6;0.17;6.4;4.4;6.6;8.2;0.0;-0.7
11.02.2020 06:00;72.5;13.1;0.17;8.5;5.7;31.3;8.3;0.0;-0.8
11.02.2020 07:00;69.1;19.7;0.22;8.1;5.5;33.0;8.1;0.0;-0.8
11.02.2020 08:00;50.5;43.0;0.29;10.0;6.1;80.8;7.9;0.0;1.5
11.02.2020 09:00;47.9;41.6;0.27;17.4;7.1;69.7;7.6;0.0;24.2
11.02.2020 10:00;46.0;48.0;0.26;18.3;7.3;100.5;7.5;0.0;76.1
11.02.2020 11:00;46.8;45.7;0.27;18.0;7.2;92.4;7.6;0.0;113.0
11.02.2020 12:00;52.1;46.9;0.35;16.9;6.4;104.2;8.0;0.0;90.9
11.02.2020 13:00;60.5;33.4;0.30;12.1;6.2;67.1;8.0;0.0;128.4
11.02.2020 14:00;58.5;33.7;0.26;11.1;5.2;65.9;7.1;0.0;63.1
11.02.2020 15:00;56.2;34.3;0.25;9.5;4.7;74.6;6.4;0.1;55.5
11.02.2020 16:00;55.5;33.7;0.28;10.2;4.9;57.9;5.6;0.3;38.1
11.02.2020 17:00;51.4;42.3;0.33;5.5;3.0;77.8;5.6;0.1;56.0
11.02.2020 18:00;43.8;50.5;0.45;3.5;2.3;94.8;6.3;0.0;23.4
11.02.2020 19:00;49.6;43.6;0.39;3.5;2.4;76.8;6.5;0.0;-0.5
11.02.2020 20:00;54.3;35.8;0.37;4.5;2.9;54.6;6.1;0.0;-0.7
11.02.2020 21:00;67.8;23.8;0.28;7.2;3.2;36.5;6.5;0.0;-1.0
11.02.2020 22:00;69.0;19.7;0.25;5.9;3.1;29.5;6.3;0.0;-0.6
11.02.2020 23:00;64.9;24.6;0.24;6.4;3.4;36.9;6.0;0.0;-0.0
12.02.2020 00:00;66.1;19.4;0.23;5.9;3.5;28.7;5.9;0.0;0.0
12.02.2020 01:00;64.4;19.6;0.21;6.5;3.5;29.5;5.6;0.0;0.0
12.02.2020 02:00;68.9;12.0;0.17;5.7;3.5;16.3;5.3;0.0;0.0
12.02.2020 03:00;68.7;9.5;0.17;6.5;4.0;13.1;5.3;0.0;-0.2
12.02.2020 04:00;72.7;7.8;0.17;5.9;3.7;10.6;4.9;0.0;-0.1
12.02.2020 05:00;72.0;7.7;0.17;5.9;3.3;10.4;4.7;0.0;-0.5
12.02.2020 06:00;59.9;19.5;0.18;6.2;3.1;25.6;4.3;0.0;-0.6
12.02.2020 07:00;50.9;33.0;0.28;7.9;3.8;55.5;4.4;0.0;-0.1
12.02.2020 08:00;46.4;45.0;0.30;7.6;3.8;84.0;4.6;0.0;1.0
12.02.2020 09:00;44.4;52.6;0.31;10.9;4.1;102.1;4.9;0.0;24.8
12.02.2020 10:00;46.5;41.0;0.23;10.2;4.2;61.2;4.2;0.0;83.1
12.02.2020 11:00;45.5;45.5;0.28;11.9;4.5;86.0;4.8;0.0;253.3
12.02.2020 12:00;48.3;44.5;0.31;11.4;5.0;89.9;6.5;0.0;503.0
12.02.2020 13:00;53.0;39.9;0.33;9.4;4.5;77.0;6.9;0.0;260.2
12.02.2020 14:00;59.8;36.1;0.26;9.7;3.6;66.9;7.6;0.0;456.4
12.02.2020 15:00;61.8;32.8;0.27;8.7;3.2;60.4;8.4;0.0;442.8
12.02.2020 16:00;62.2;34.1;0.28;7.6;2.7;55.0;8.6;0.0;365.1
12.02.2020 17:00;56.9;41.1;0.31;9.5;3.2;72.8;8.2;0.0;161.0
12.02.2020 18:00;50.7;47.1;0.34;6.5;3.1;70.3;7.3;0.0;22.2
12.02.2020 19:00;47.3;41.7;0.30;6.9;3.4;49.2;6.6;0.0;-0.8
12.02.2020 20:00;43.1;45.2;0.36;5.9;3.5;56.8;6.1;0.0;-1.0
12.02.2020 21:00;35.0;54.8;0.38;7.5;4.7;73.5;5.2;0.0;-1.0
12.02.2020 22:00;48.1;37.1;0.30;6.5;4.3;48.6;4.8;0.0;-1.0
12.02.2020 23:00;40.9;45.2;0.32;5.6;3.8;66.4;4.6;0.0;-1.0
13.02.2020 00:00;27.0;49.2;0.34;6.6;4.5;63.7;3.9;0.0;-1.0
13.02.2020 01:00;47.0;30.6;0.26;6.7;3.9;36.6;3.8;0.0;-1.0
13.02.2020 02:00;35.3;31.2;0.22;5.1;3.3;34.7;2.7;0.0;-1.0
13.02.2020 03:00;35.1;27.4;0.22;4.3;2.9;30.5;2.0;0.0;-1.0
13.02.2020 04:00;30.7;30.4;0.21;4.5;3.0;35.1;1.7;0.0;-1.0
13.02.2020 05:00;37.4;21.4;0.21;5.7;4.4;23.1;2.0;0.0;-1.0
13.02.2020 06:00;20.0;41.5;0.27;7.7;5.9;61.7;1.8;0.0;-1.0
13.02.2020 07:00;9.1;57.1;0.43;10.4;7.8;107.6;1.9;0.0;-0.8
13.02.2020 08:00;8.4;62.8;0.42;10.3;7.8;146.6;2.0;0.0;4.1
13.02.2020 09:00;20.6;63.1;0.45;10.1;6.1;128.8;2.6;0.0;63.8
13.02.2020 10:00;30.4;56.4;0.34;11.1;5.5;118.9;3.5;0.0;92.6
13.02.2020 11:00;36.4;56.4;0.29;9.0;4.3;114.0;4.5;0.0;127.2
13.02.2020 12:00;39.9;52.4;0.38;7.9;3.9;97.4;5.6;0.0;156.3
13.02.2020 13:00;40.5;45.5;0.33;9.0;4.4;85.2;5.6;0.2;96.2
13.02.2020 14:00;45.8;45.8;0.29;7.4;4.0;79.5;4.9;0.7;34.1
13.02.2020 15:00;40.1;54.3;0.33;5.7;3.0;92.3;5.4;0.7;28.5
13.02.2020 16:00;41.9;52.4;0.32;4.7;2.8;108.4;5.6;0.4;19.5
13.02.2020 17:00;49.8;38.3;0.32;3.7;2.4;77.1;6.1;0.1;27.6
13.02.2020 18:00;47.6;41.3;0.36;4.4;2.9;81.2;6.7;0.1;8.9
13.02.2020 19:00;46.3;34.6;0.35;4.4;3.4;63.8;7.3;0.1;-0.7
13.02.2020 20:00;53.5;23.2;0.25;3.9;2.1;38.7;6.8;3.0;-0.3
13.02.2020 21:00;55.6;25.0;0.28;3.6;2.6;44.2;7.3;0.0;-0.5
13.02.2020 22:00;70.0;23.5;0.27;8.3;5.4;43.7;7.9;0.0;-0.3
13.02.2020 23:00;67.4;24.2;0.25;6.4;4.6;41.8;7.6;0.0;-0.7
14.02.2020 00:00;71.4;18.0;0.23;5.9;3.9;32.6;7.7;0.0;-0.3
14.02.2020 01:00;74.6;10.2;0.22;3.9;2.8;15.1;7.3;0.1;-1.0
14.02.2020 02:00;75.4;7.4;0.18;2.7;2.0;10.9;6.7;0.6;-1.3
14.02.2020 03:00;73.9;6.2;0.18;2.4;1.9;7.7;6.2;0.5;-1.0
14.02.2020 04:00;71.5;8.4;0.17;2.6;2.0;11.4;6.1;0.3;-0.8
14.02.2020 05:00;72.0;8.6;0.18;2.1;1.6;11.7;6.3;0.0;-0.2
14.02.2020 06:00;64.8;13.1;0.18;2.2;1.6;17.9;5.7;0.1;-0.8
14.02.2020 07:00;52.3;25.8;0.23;3.7;2.2;35.2;5.3;0.0;-0.6
14.02.2020 08:00;39.1;40.2;0.27;3.7;2.3;58.5;5.2;0.0;1.8
14.02.2020 09:00;32.9;49.5;0.30;4.6;2.8;83.9;5.5;0.0;41.1
14.02.2020 10:00;37.9;44.1;0.27;5.2;3.1;73.0;6.4;0.0;210.4
14.02.2020 11:00;44.6;39.4;0.27;4.2;2.3;71.1;7.6;0.0;368.9
14.02.2020 12:00;56.8;31.1;0.28;8.1;2.5;53.9;9.3;0.0;587.2
14.02.2020 13:00;61.1;26.9;0.30;4.4;2.2;44.8;9.8;0.0;551.3
14.02.2020 14:00;57.5;37.8;0.31;5.0;1.9;72.7;10.1;0.0;536.5
14.02.2020 15:00;54.7;38.2;0.32;5.2;2.0;70.7;10.6;0.0;474.6
14.02.2020 16:00;60.0;31.9;0.26;4.1;1.4;50.7;10.9;0.0;353.4
14.02.2020 17:00;55.2;42.5;0.36;3.1;1.3;76.7;10.5;0.0;153.0
14.02.2020 18:00;48.1;45.3;0.40;3.0;1.7;71.1;9.7;0.0;21.8
14.02.2020 19:00;40.3;35.9;0.28;3.7;1.8;43.4;8.7;0.0;-0.9
14.02.2020 20:00;43.1;31.6;0.27;3.9;2.1;38.3;8.0;0.0;-1.0
14.02.2020 21:00;54.2;19.4;0.24;3.4;1.9;23.3;7.4;0.0;-1.0
14.02.2020 22:00;41.6;31.4;0.27;3.4;2.3;42.5;7.1;0.0;-1.0
14.02.2020 23:00;44.9;27.0;0.23;3.2;2.1;32.6;7.0;0.0;-1.0
15.02.2020 00:00;48.6;23.7;0.24;2.9;2.0;30.5;6.8;0.0;-1.0
15.02.2020 01:00;47.4;14.9;0.21;3.6;2.4;17.8;5.9;0.0;-1.0
15.02.2020 02:00;46.4;17.5;0.21;2.9;2.1;22.2;5.9;0.0;-1.0
15.02.2020 03:00;36.5;27.8;0.24;3.8;2.6;37.4;5.3;0.0;-1.0
15.02.2020 04:00;28.7;31.4;0.26;4.2;2.9;45.5;4.9;0.0;-1.0
15.02.2020 05:00;27.6;26.9;0.24;5.0;4.2;38.4;4.2;0.0;-0.7
15.02.2020 06:00;22.6;30.5;0.26;9.2;7.6;40.3;4.1;0.0;-0.7
15.02.2020 07:00;8.1;42.3;0.31;10.7;8.8;68.7;3.7;0.0;-1.0
15.02.2020 08:00;8.1;45.0;0.40;10.9;9.5;93.5;3.5;0.0;3.6
15.02.2020 09:00;12.7;39.5;0.36;11.3;9.4;70.6;3.8;0.0;44.4
15.02.2020 10:00;30.4;28.4;0.34;8.7;7.2;54.4;4.7;0.0;189.0
15.02.2020 11:00;37.9;26.2;0.28;7.9;6.0;52.7;5.9;0.0;407.6
15.02.2020 12:00;41.4;27.1;0.30;6.0;4.2;55.9;7.1;0.0;500.3
15.02.2020 13:00;43.9;25.6;0.32;6.8;4.5;49.6;7.9;0.0;534.8
15.02.2020 14:00;50.3;27.4;0.35;6.1;4.5;51.4;8.8;0.0;458.3
15.02.2020 15:00;53.2;29.7;0.31;5.3;3.7;54.6;10.0;0.0;483.6
15.02.2020 16:00;44.7;34.5;0.32;8.0;6.2;59.7;11.1;0.0;366.1
15.02.2020 17:00;51.8;37.5;0.29;7.0;5.2;59.4;11.6;0.0;178.6
15.02.2020 18:00;42.1;45.5;0.34;7.4;5.5;68.3;10.7;0.0;19.0
15.02.2020 19:00;38.8;47.1;0.35;6.9;5.0;66.5;10.3;0.0;-0.9
15.02.2020 20:00;20.0;62.8;0.46;11.1;8.1;98.3;10.1;0.0;-1.0
15.02.2020 21:00;9.6;71.3;0.57;12.1;9.5;117.0;9.7;0.0;-1.0
15.02.2020 22:00;21.9;56.5;0.43;9.4;7.5;85.6;10.0;0.0;-1.0
15.02.2020 23:00;16.9;64.5;0.45;8.7;7.1;102.9;9.5;0.0;-1.0
16.02.2020 00:00;21.7;53.1;0.41;10.7;8.5;73.9;9.3;0.0;-1.0
16.02.2020 01:00;24.0;50.8;0.35;9.8;8.2;71.9;9.2;0.0;-1.0
16.02.2020 02:00;14.4;57.9;0.40;9.3;7.5;81.8;8.5;0.0;-1.0
16.02.2020 03:00;11.9;61.4;0.37;8.1;6.6;94.1;7.8;0.0;-1.0
16.02.2020 04:00;14.8;54.5;0.35;9.5;7.7;77.6;7.5;0.0;-1.0
16.02.2020 05:00;23.4;44.4;0.30;8.7;6.5;64.5;7.5;0.0;-1.0
16.02.2020 06:00;25.6;48.8;0.26;8.8;6.1;78.4;8.1;0.0;-1.0
16.02.2020 07:00;34.1;33.8;0.25;7.3;5.5;42.4;7.8;0.0;-1.0
16.02.2020 08:00;41.0;24.4;0.24;8.2;5.9;30.8;7.3;0.0;2.4
16.02.2020 09:00;46.7;21.1;0.26;7.1;5.3;25.7;7.9;0.0;68.1
16.02.2020 10:00;48.1;25.1;0.26;7.0;4.6;36.4;9.2;0.0;123.5
16.02.2020 11:00;48.6;27.9;0.28;6.4;4.5;42.4;9.7;0.0;176.4
16.02.2020 12:00;52.6;27.4;0.29;7.5;5.2;47.9;10.5;0.0;463.0
16.02.2020 13:00;56.7;24.3;0.28;9.8;6.9;39.5;11.0;0.0;360.5
16.02.2020 14:00;60.9;21.9;0.30;9.5;7.1;37.9;11.4;0.0;370.4
16.02.2020 15:00;62.8;27.1;0.30;9.2;6.3;47.6;13.2;0.0;485.5
16.02.2020 16:00;62.3;27.3;0.31;8.2;5.6;43.7;13.3;0.0;223.1
16.02.2020 17:00;58.2;31.4;0.29;8.1;5.6;47.0;13.1;0.0;132.0
16.02.2020 18:00;55.0;33.8;0.31;8.2;5.7;49.3;12.9;0.0;25.0
16.02.2020 19:00;53.3;36.7;0.34;9.2;6.2;54.0;12.4;0.0;-0.8
16.02.2020 20:00;59.2;26.7;0.31;9.1;6.5;41.4;11.8;0.0;-1.0
16.02.2020 21:00;59.4;20.9;0.29;9.1;6.9;31.1;10.8;0.0;-1.0
16.02.2020 22:00;59.2;18.0;0.28;9.1;7.4;27.2;10.4;0.0;-1.0
16.02.2020 23:00;61.8;13.3;0.21;9.4;7.5;19.3;10.1;0.0;-1.0
17.02.2020 00:00;60.3;12.8;0.21;9.2;7.6;17.8;9.7;0.0;-1.0
17.02.2020 01:00;61.2;9.9;0.21;8.3;7.2;12.0;9.7;0.0;-0.6
17.02.2020 02:00;60.6;9.2;0.19;7.9;7.0;10.8;9.9;0.0;-0.6
17.02.2020 03:00;62.4;7.5;0.18;7.8;7.0;8.7;9.7;0.0;-0.8
17.02.2020 04:00;59.5;8.2;0.19;7.6;6.8;10.0;9.8;0.0;-0.5
17.02.2020 05:00;57.9;11.5;0.19;7.7;7.1;14.8;9.6;0.0;-0.9
17.02.2020 06:00;47.4;21.5;0.20;8.5;7.3;29.0;9.1;0.0;-0.7
17.02.2020 07:00;45.9;24.2;0.23;9.7;8.0;36.5;9.1;0.0;-0.2
17.02.2020 08:00;33.5;37.8;0.28;11.6;8.4;85.8;9.0;0.0;1.9
17.02.2020 09:00;33.8;39.3;0.26;12.7;8.2;57.1;9.4;0.0;31.6
17.02.2020 10:00;38.6;35.7;0.24;13.2;7.1;60.4;10.2;0.0;77.6
17.02.2020 11:00;39.6;37.1;0.26;10.8;5.8;63.0;10.7;0.0;95.5
17.02.2020 12:00;44.6;36.1;0.27;11.1;5.0;74.7;11.3;0.0;43.0
17.02.2020 13:00;51.7;30.0;0.27;7.5;4.4;49.6;10.6;0.2;27.1
17.02.2020 14:00;47.3;34.1;0.28;7.9;4.8;60.5;9.8;0.9;28.0
17.02.2020 15:00;47.1;45.4;0.26;5.2;2.7;72.1;8.6;1.4;28.1
17.02.2020 16:00;55.1;50.5;0.30;4.4;1.8;79.7;7.9;1.3;27.0
17.02.2020 17:00;55.9;54.2;0.35;2.9;1.6;81.2;7.6;0.4;17.4
17.02.2020 18:00;45.3;64.7;0.40;3.9;2.5;126.2;7.5;0.7;4.3
17.02.2020 19:00;51.8;56.2;0.38;2.9;2.0;78.9;7.2;1.5;0.0
17.02.2020 20:00;55.2;51.8;0.34;3.1;2.4;75.0;7.0;1.2;0.0
17.02.2020 21:00;68.4;35.2;0.29;2.4;1.8;50.8;7.0;0.2;-0.5
17.02.2020 22:00;69.0;32.6;0.25;2.1;1.4;48.3;7.0;1.4;-1.0
