Datum/Zeit;O3 [ug/m3];NO2 [ug/m3];SO2 [ug/m3];CO [mg/m3];PM10 [ug/m3];PM2.5 [ug/m3];EC [ug/m3];NOX [ug/m3 eq. NO2];TEMP [C];PREC [mm];RAD [W/m2]
17.07.2015;158.5;13.9;0.8;0.20;21.7;;0.7;15.0;25.2;0.0;241.3
18.07.2015;138.0;10.9;0.4;0.17;14.7;;0.4;11.3;22.4;1.6;223.6
19.07.2015;124.8;6.0;0.5;0.15;13.8;;0.3;6.2;25.3;0.0;292.2
20.07.2015;95.7;6.9;0.3;0.15;7.5;;0.2;7.7;24.6;0.0;337.6
21.07.2015;133.0;9.8;0.5;0.16;10.1;;0.3;11.0;25.8;0.0;339.0
22.07.2015;150.7;8.9;0.4;0.14;12.4;;0.3;9.5;24.6;8.2;274.0
23.07.2015;120.7;11.1;0.2;0.15;10.4;;0.3;12.1;22.2;0.0;282.8
24.07.2015;145.2;13.3;0.3;0.17;13.0;;0.4;14.8;22.7;1.8;301.7
25.07.2015;104.7;4.9;0.0;0.14;6.2;;0.1;5.1;18.6;1.0;194.8
26.07.2015;102.1;8.0;0.2;0.14;6.9;;0.2;8.5;15.0;5.3;163.7
27.07.2015;89.4;4.6;0.1;0.13;6.7;;0.1;5.0;19.1;0.4;228.4
28.07.2015;98.1;3.9;0.2;0.12;7.7;;0.1;4.2;18.5;0.0;233.5
29.07.2015;78.1;7.8;0.1;0.13;6.3;;0.2;8.5;16.4;5.0;88.3
30.07.2015;110.5;8.4;0.2;0.14;7.6;;0.2;9.6;15.9;0.0;325.8
31.07.2015;128.2;10.0;0.5;0.15;11.0;;0.3;10.6;16.8;0.0;286.1
01.08.2015;102.0;7.9;0.2;0.16;9.1;;0.4;8.1;16.1;12.3;71.3
02.08.2015;102.0;6.5;0.0;0.16;8.2;;0.3;6.8;19.1;0.1;268.9
03.08.2015;134.6;10.2;0.3;0.17;11.5;;0.4;11.5;22.2;0.0;306.3
04.08.2015;122.8;9.4;0.2;0.14;9.4;;0.3;10.1;20.5;0.1;133.4
05.08.2015;135.5;9.8;0.2;0.15;10.7;;0.4;10.8;21.8;0.0;299.9
06.08.2015;150.5;10.2;0.5;0.17;16.7;;0.5;10.8;25.0;0.0;284.9
07.08.2015;162.2;10.3;0.7;0.18;18.8;;0.5;11.0;26.7;0.0;274.0
08.08.2015;147.8;7.1;0.4;0.16;13.2;;0.3;7.4;24.2;0.0;250.5
09.08.2015;91.2;6.0;0.1;0.14;10.8;;0.3;6.2;20.3;1.1;68.8
10.08.2015;120.6;7.1;0.1;0.16;8.5;;0.2;7.7;20.9;6.9;246.0
11.08.2015;147.4;10.0;0.2;0.19;15.2;;0.5;10.7;22.7;0.0;260.5
12.08.2015;153.7;10.5;0.2;0.20;18.7;;0.6;11.1;24.0;0.0;284.2
13.08.2015;155.1;10.9;0.3;0.18;18.1;;0.5;11.7;21.8;17.2;200.0
14.08.2015;78.3;10.1;0.0;0.15;8.5;;0.3;10.9;17.7;9.2;70.6
15.08.2015;83.6;4.2;0.0;0.13;3.1;;0.1;4.4;16.6;1.9;115.2
16.08.2015;72.8;4.2;0.0;0.14;4.6;;0.1;4.5;15.1;5.8;113.5
17.08.2015;101.4;6.5;0.1;0.15;8.0;;0.2;6.9;17.1;0.0;195.0
18.08.2015;102.2;8.2;0.2;0.15;9.8;;0.3;9.2;16.7;0.0;170.7
19.08.2015;89.7;7.4;0.2;0.14;5.7;;0.3;7.8;15.5;0.0;154.5
20.08.2015;107.6;10.3;0.3;0.17;7.7;;0.4;13.1;15.8;0.0;270.6
21.08.2015;125.5;10.9;0.3;0.17;9.8;;0.4;12.8;17.3;0.0;289.8
22.08.2015;124.8;9.9;0.3;0.18;10.4;;0.5;10.5;17.8;0.0;285.3
23.08.2015;96.6;9.6;0.2;0.18;11.2;;0.5;10.1;16.7;1.2;104.9
24.08.2015;66.9;10.8;0.0;;5.4;;0.3;12.0;15.7;23.2;48.7
25.08.2015;92.8;6.5;0.2;;6.8;;0.1;7.0;16.0;0.0;285.3
26.08.2015;108.2;11.4;0.3;0.16;9.6;;0.4;14.5;16.5;0.0;282.4
27.08.2015;134.1;12.3;0.5;0.17;11.4;;0.6;15.2;20.8;0.0;257.6
28.08.2015;128.0;10.8;0.7;0.17;13.5;;0.5;11.5;23.6;0.0;246.4
29.08.2015;147.2;10.4;0.4;0.18;16.4;;0.6;11.1;22.1;0.0;261.9
30.08.2015;140.2;7.9;0.5;0.18;14.0;;0.5;8.3;23.5;0.0;260.7
31.08.2015;140.7;11.7;0.7;0.18;20.8;;0.6;13.2;23.4;0.0;257.9
01.09.2015;91.9;8.9;0.4;0.14;10.8;;0.3;9.2;19.2;3.4;98.1
02.09.2015;105.3;9.0;0.0;0.14;5.6;;0.2;10.1;17.2;0.0;243.3
03.09.2015;95.9;10.9;0.1;0.16;5.9;;0.3;12.3;15.8;0.0;120.5
04.09.2015;103.8;7.8;0.1;0.14;7.1;;0.3;8.6;15.4;0.0;216.1
05.09.2015;88.9;4.6;0.1;0.13;4.4;;0.2;4.7;13.8;0.0;128.8
06.09.2015;83.6;4.5;0.1;0.14;5.3;;0.2;4.7;12.6;0.1;222.5
07.09.2015;95.2;9.0;0.4;0.15;7.7;;0.2;11.2;12.5;0.0;257.4
08.09.2015;97.0;11.7;0.3;0.19;7.8;;0.4;15.1;13.0;0.0;237.1
09.09.2015;115.6;12.5;0.3;0.17;9.6;;0.5;16.4;14.0;0.0;240.6
10.09.2015;109.9;14.9;0.4;0.18;12.4;;0.6;19.7;13.1;0.0;216.6
11.09.2015;101.8;18.5;0.5;0.21;12.1;;0.7;23.3;14.1;0.0;152.7
12.09.2015;109.0;9.9;0.3;0.18;9.8;;0.4;10.8;16.2;7.0;179.5
13.09.2015;96.1;7.5;0.0;0.15;6.0;;0.2;8.1;16.7;14.1;153.1
14.09.2015;92.9;7.1;0.0;0.16;4.0;;0.2;7.8;14.8;10.0;168.6
15.09.2015;76.9;12.3;0.2;0.17;9.6;;0.4;13.2;14.3;0.0;72.3
16.09.2015;67.3;17.0;0.2;0.20;9.9;;0.7;20.4;15.9;0.8;129.3
17.09.2015;82.5;7.7;0.0;0.14;4.2;;0.2;8.2;13.8;21.6;71.0
18.09.2015;80.7;10.4;0.1;0.16;5.7;;0.4;12.6;12.4;0.8;124.8
19.09.2015;84.1;7.0;0.3;0.16;5.3;;0.3;8.4;12.4;0.1;153.6
20.09.2015;95.1;6.4;0.1;0.17;5.7;;0.2;7.1;12.8;0.0;214.7
21.09.2015;88.0;11.1;0.1;0.19;8.3;;0.4;14.6;11.4;0.0;214.5
22.09.2015;87.5;10.7;0.2;0.16;8.1;;0.4;12.8;12.5;3.8;78.6
23.09.2015;62.9;8.0;0.0;0.14;4.6;;0.2;8.6;9.9;2.2;67.6
24.09.2015;85.5;10.6;0.1;0.19;6.1;;0.3;13.3;11.3;0.1;216.8
25.09.2015;89.0;11.4;0.2;0.19;8.1;;0.5;18.4;11.1;0.0;207.4
26.09.2015;79.6;11.0;0.2;0.18;10.3;;0.5;13.0;11.3;0.0;163.0
27.09.2015;74.3;8.7;0.1;0.17;10.9;;0.4;9.4;11.6;0.0;109.9
28.09.2015;76.1;11.6;0.3;0.16;10.7;;0.4;14.9;10.3;0.0;199.9
29.09.2015;68.8;12.3;0.5;0.17;10.9;;0.4;15.7;9.7;0.0;174.9
30.09.2015;52.4;16.2;0.4;0.20;;;0.6;22.9;7.9;0.0;184.9
01.10.2015;64.0;18.3;0.6;0.22;15.9;;0.7;23.1;7.7;0.0;174.6
02.10.2015;77.9;20.6;0.7;0.23;20.9;;0.8;26.8;10.1;0.0;177.1
03.10.2015;77.5;15.9;0.6;0.23;15.7;;0.9;18.2;12.6;3.5;139.4
04.10.2015;97.9;7.9;0.2;0.15;4.2;;0.2;8.2;12.2;3.3;183.5
05.10.2015;63.5;14.6;0.3;0.19;9.1;;0.6;17.4;13.6;1.7;126.2
06.10.2015;55.2;13.5;0.0;0.15;5.6;;0.5;16.5;13.8;13.3;39.5
07.10.2015;69.7;7.9;0.0;0.13;3.9;;0.2;8.3;12.7;1.9;67.3
08.10.2015;73.9;10.8;0.2;0.18;8.1;;0.4;17.7;10.3;0.0;152.9
09.10.2015;58.8;13.9;0.3;0.19;12.1;;0.6;18.6;10.6;0.0;159.5
10.10.2015;37.8;14.3;0.2;0.22;16.2;;0.6;18.4;9.1;0.0;29.6
11.10.2015;41.0;11.7;0.1;0.25;16.1;;0.6;12.6;10.6;0.0;68.2
12.10.2015;48.2;16.5;0.4;0.28;19.6;;0.8;19.5;10.6;0.0;114.6
13.10.2015;61.0;16.0;0.3;0.23;19.8;;0.9;23.8;9.7;0.0;29.1
14.10.2015;62.1;15.3;0.3;0.21;22.2;;0.7;19.4;6.0;0.0;89.5
15.10.2015;44.6;20.7;0.3;0.28;13.9;;0.5;22.4;4.9;2.9;23.1
16.10.2015;56.0;16.0;0.4;0.25;17.9;;0.6;17.2;5.5;0.0;47.4
17.10.2015;57.4;17.7;0.5;0.29;23.8;;0.8;18.9;5.5;0.0;82.2
18.10.2015;20.7;18.0;0.7;0.34;28.1;;1.0;20.6;7.1;0.0;42.2
19.10.2015;64.4;16.4;0.4;0.29;15.9;;0.6;17.5;7.0;0.0;69.3
20.10.2015;76.4;18.6;0.4;0.29;19.1;;0.6;24.9;5.0;0.0;110.9
21.10.2015;62.3;21.5;0.6;0.32;21.5;;0.6;24.6;5.6;0.0;126.7
22.10.2015;55.6;21.1;0.5;0.27;23.1;;0.8;29.2;6.5;0.0;71.9
23.10.2015;43.2;20.2;0.5;0.29;18.9;;0.8;27.5;8.5;0.0;45.2
24.10.2015;36.9;16.0;0.2;0.27;18.7;;0.7;18.0;9.9;0.0;96.3
25.10.2015;62.2;14.4;0.5;0.33;14.1;;0.8;17.1;10.3;0.0;109.3
26.10.2015;43.6;16.5;0.1;0.22;20.5;;0.7;20.7;8.3;0.0;65.6
27.10.2015;40.8;20.3;0.1;0.28;23.4;;0.8;26.0;9.4;0.0;110.1
28.10.2015;77.8;18.9;0.2;0.23;16.0;;0.8;26.5;9.5;10.9;52.3
29.10.2015;69.4;11.1;0.0;0.17;4.6;;0.2;11.7;9.6;4.5;80.2
30.10.2015;55.8;15.8;0.1;0.22;9.1;;0.5;19.6;8.2;0.0;120.2
31.10.2015;28.2;16.7;0.0;0.26;14.7;;0.6;19.0;8.3;0.0;31.5
01.11.2015;40.3;14.3;0.0;0.25;15.4;;0.5;15.6;7.4;0.0;89.3
02.11.2015;26.6;17.7;0.0;0.26;14.3;;0.5;19.7;6.4;0.0;48.7
03.11.2015;14.6;19.7;0.2;0.31;16.1;;0.8;33.6;5.4;0.0;31.0
04.11.2015;16.4;22.1;0.5;0.35;19.3;;1.4;51.1;7.9;0.0;59.1
05.11.2015;25.2;23.3;0.3;0.34;14.2;;1.1;42.9;6.9;0.1;78.3
06.11.2015;28.5;25.1;0.5;0.33;22.2;;1.4;41.7;9.9;0.0;109.9
07.11.2015;54.3;17.0;0.2;0.27;13.9;;0.7;19.9;11.0;0.0;110.8
08.11.2015;46.8;14.1;0.3;0.29;12.7;;0.6;16.2;9.9;0.0;108.3
09.11.2015;68.5;16.7;0.5;0.19;11.7;;0.7;22.7;12.3;0.0;107.7
10.11.2015;54.3;20.8;0.4;0.20;13.2;;0.8;28.6;9.8;0.0;105.4
11.11.2015;25.1;22.1;0.3;0.26;21.1;;1.1;36.3;6.3;0.1;47.6
12.11.2015;18.5;22.6;0.1;0.27;15.8;;0.9;28.0;5.4;0.1;22.7
13.11.2015;48.8;23.3;0.1;0.25;23.9;;0.9;29.0;7.6;0.0;59.0
14.11.2015;66.7;10.7;0.1;0.17;9.5;;0.4;11.2;10.4;0.0;89.1
15.11.2015;64.1;9.4;0.1;0.18;15.7;;0.4;9.9;12.3;0.0;75.2
16.11.2015;36.4;18.8;0.4;0.19;26.3;;0.8;34.2;9.2;0.0;88.1
17.11.2015;57.8;13.4;0.3;0.16;12.7;;0.5;14.5;11.8;0.0;47.5
18.11.2015;69.1;11.4;0.1;0.15;8.0;;0.3;12.1;12.9;0.0;97.1
19.11.2015;63.4;9.9;0.1;0.15;6.6;;0.3;10.8;12.6;0.5;83.8
20.11.2015;72.3;5.3;0.0;0.13;5.1;;0.1;5.5;12.4;26.4;14.8
21.11.2015;73.1;4.1;0.0;0.14;2.6;;0.1;4.2;3.9;6.7;31.7
22.11.2015;66.9;4.9;0.1;0.17;2.3;;0.1;5.2;1.8;0.3;50.3
23.11.2015;59.8;16.2;0.2;0.21;7.5;;0.4;18.3;0.2;0.0;61.7
24.11.2015;53.2;20.1;0.3;0.22;11.7;;0.5;24.2;-0.6;0.0;75.8
25.11.2015;68.1;15.7;0.1;0.20;5.3;;0.3;16.5;2.8;3.2;23.8
26.11.2015;61.4;15.4;0.2;0.20;5.2;;0.3;18.5;2.8;0.7;31.9
27.11.2015;44.2;20.1;0.3;0.24;14.0;;0.5;21.9;1.3;0.0;52.3
28.11.2015;56.9;13.1;0.2;0.21;10.7;;0.4;13.8;2.0;0.1;57.7
29.11.2015;59.6;8.1;0.2;0.19;5.5;;0.3;8.3;4.3;1.7;22.0
30.11.2015;78.7;7.3;0.1;0.15;4.8;;0.2;7.7;8.8;0.2;63.9
01.12.2015;77.5;12.1;0.1;0.17;5.7;;0.3;12.6;7.3;0.0;63.3
02.12.2015;34.8;22.1;0.1;0.23;8.7;;0.6;26.9;0.9;0.0;33.9
03.12.2015;21.1;26.6;0.1;0.26;8.9;;0.6;31.3;0.0;0.0;24.3
04.12.2015;13.0;35.3;0.7;0.40;24.0;;1.5;65.0;2.3;0.4;13.1
05.12.2015;26.3;29.3;0.3;0.33;20.0;;1.0;38.8;3.7;0.0;31.9
06.12.2015;58.2;17.9;0.2;0.30;13.2;;0.7;20.6;4.6;0.0;63.2
07.12.2015;22.9;19.5;0.1;0.26;10.6;;0.6;27.9;3.5;0.0;28.2
08.12.2015;21.6;25.7;0.1;0.28;12.8;;0.6;29.8;3.6;0.0;23.4
09.12.2015;71.5;27.4;0.4;0.28;11.3;;0.7;33.0;5.6;3.3;41.7
10.12.2015;46.3;20.6;0.2;0.31;13.9;;0.7;25.9;0.6;0.0;31.5
11.12.2015;30.6;28.7;0.4;0.34;18.5;;0.9;42.0;0.3;0.0;46.6
12.12.2015;37.1;22.3;0.4;0.28;17.4;;0.8;27.0;1.5;0.0;73.0
13.12.2015;30.6;18.8;0.4;0.27;17.6;;0.7;21.7;-1.0;0.0;40.0
14.12.2015;20.4;24.3;0.1;0.29;12.0;;0.6;28.7;-0.3;0.0;24.3
15.12.2015;15.5;31.7;0.4;0.36;20.4;;1.1;55.4;1.1;0.8;21.5
16.12.2015;38.3;30.8;0.8;0.37;18.2;;1.3;54.5;6.3;2.2;36.3
17.12.2015;22.5;24.6;0.3;0.30;8.7;;0.9;50.7;3.3;0.0;35.2
18.12.2015;6.9;25.4;0.7;0.45;14.0;;1.4;68.2;3.7;0.0;28.1
19.12.2015;10.0;21.9;0.3;0.39;11.4;;1.1;47.0;3.0;0.0;37.7
20.12.2015;17.6;23.0;0.2;0.39;12.1;;1.0;38.0;2.7;0.0;30.5
21.12.2015;55.8;12.8;0.2;0.22;12.0;;0.5;15.0;7.8;2.0;14.0
22.12.2015;28.9;16.9;0.0;0.24;12.2;;0.6;20.5;5.1;0.0;56.4
23.12.2015;64.3;23.6;0.3;0.29;14.6;;0.8;30.6;6.0;0.0;47.2
24.12.2015;23.8;19.8;0.4;0.30;18.2;;0.9;27.8;4.5;0.0;62.1
25.12.2015;34.1;16.3;0.6;0.24;14.1;;0.7;20.3;3.9;0.0;64.7
26.12.2015;23.5;16.2;0.3;0.31;12.1;;0.7;23.4;0.4;0.0;68.8
27.12.2015;18.2;17.0;0.2;0.31;8.6;;0.6;22.5;-1.2;0.0;40.8
28.12.2015;11.9;21.5;0.2;0.34;7.7;;0.6;32.5;-2.0;0.0;39.5
29.12.2015;17.3;25.4;0.5;0.40;12.8;;0.9;43.5;0.4;0.6;50.3
30.12.2015;36.0;20.8;0.2;0.29;17.2;;0.7;23.7;3.0;0.0;18.3
31.12.2015;35.3;22.1;0.4;0.32;20.3;;0.8;28.0;5.0;1.9;15.6
01.01.2016;42.2;15.5;0.3;0.28;15.6;13.5;0.6;17.1;4.8;0.0;11.6
02.01.2016;50.5;11.4;0.1;0.24;10.0;8.0;0.4;11.9;4.5;9.7;9.8
03.01.2016;69.5;8.9;0.1;0.24;5.2;2.1;0.2;9.3;4.2;3.6;48.8
04.01.2016;71.7;7.5;0.0;0.17;3.2;0.4;0.1;7.8;5.2;4.0;32.8
05.01.2016;70.9;9.0;0.0;0.17;4.5;1.2;0.2;9.5;5.5;1.4;72.7
06.01.2016;60.9;11.6;0.1;0.18;5.4;1.9;0.2;12.4;4.2;0.0;39.2
07.01.2016;75.5;12.2;0.1;0.20;3.8;1.5;0.2;13.5;4.2;11.8;9.4
08.01.2016;64.4;23.6;0.4;0.24;8.2;3.5;0.5;26.6;4.1;18.8;13.2
09.01.2016;33.8;27.4;0.4;0.36;6.0;3.9;0.6;32.4;4.5;22.6;15.0
10.01.2016;83.2;7.6;0.1;0.28;3.1;1.6;0.2;8.6;5.4;13.9;12.1
11.01.2016;79.8;6.4;0.0;0.16;2.0;0.0;0.1;6.7;6.5;12.3;46.4
12.01.2016;75.1;5.1;0.0;0.17;2.2;0.1;0.1;5.4;4.4;4.3;29.1
13.01.2016;76.5;7.9;0.1;0.18;7.6;2.6;0.2;8.3;2.3;0.8;49.0
14.01.2016;70.8;17.4;0.3;0.21;6.7;2.8;0.3;19.4;-0.3;0.5;20.1
15.01.2016;74.8;7.0;0.2;0.17;4.3;1.5;0.1;7.5;0.8;0.1;62.6
16.01.2016;67.7;8.4;0.3;0.20;6.2;4.1;0.2;9.2;-0.0;0.1;52.2
17.01.2016;72.5;8.6;0.4;0.22;8.1;4.4;0.3;8.9;-1.4;0.0;51.7
18.01.2016;55.4;24.5;0.5;0.29;17.1;9.7;0.6;29.0;-6.5;0.0;58.5
19.01.2016;34.1;42.4;1.4;0.36;32.5;21.8;1.1;57.7;-2.4;1.4;39.3
20.01.2016;17.4;45.9;1.5;0.49;36.7;28.7;1.6;83.9;0.3;4.6;33.8
21.01.2016;36.5;40.1;0.9;0.39;28.6;23.1;1.0;52.7;-0.2;0.0;58.7
22.01.2016;50.1;38.9;0.7;0.34;28.5;21.8;0.9;46.9;-0.4;0.1;85.1
23.01.2016;73.7;21.3;0.7;0.28;9.9;5.8;0.5;22.5;4.0;0.0;94.2
24.01.2016;39.5;19.7;0.6;0.30;17.2;12.0;0.7;21.8;1.1;0.0;51.4
25.01.2016;38.4;30.2;0.8;0.36;19.4;11.7;0.9;44.4;1.7;0.0;97.2
26.01.2016;32.6;36.1;1.0;0.38;23.1;14.9;1.3;57.6;3.0;0.0;87.6
27.01.2016;15.7;38.1;1.6;0.40;21.1;11.4;1.5;74.1;3.5;0.0;48.9
28.01.2016;37.9;31.0;1.1;0.28;24.3;15.2;1.0;37.8;7.6;0.0;71.2
29.01.2016;59.7;18.1;0.5;0.22;13.2;9.1;0.6;19.2;8.5;0.2;70.2
30.01.2016;74.9;10.3;0.3;0.20;7.5;5.8;0.4;10.8;7.3;0.2;74.5
31.01.2016;72.8;4.5;0.1;0.16;1.2;0.0;0.1;4.7;9.0;9.2;24.3
01.02.2016;69.6;7.6;0.2;0.16;2.5;0.6;0.2;8.2;10.5;0.0;70.5
02.02.2016;65.4;10.8;0.2;0.18;4.5;2.8;0.3;12.0;8.6;0.0;85.0
03.02.2016;77.9;7.8;0.2;0.18;3.3;1.5;0.2;8.0;5.2;4.7;20.2
04.02.2016;67.8;9.2;0.2;0.19;3.5;2.3;0.2;9.7;3.0;0.3;38.6
05.02.2016;62.6;18.7;0.4;0.26;6.1;4.6;0.4;22.7;5.1;0.1;108.7
06.02.2016;31.0;22.9;0.3;0.32;11.2;9.5;0.7;29.1;1.5;0.0;62.6
07.02.2016;80.3;13.4;0.2;0.26;6.0;5.5;0.4;14.7;2.5;3.6;20.6
08.02.2016;82.3;7.2;0.2;0.19;2.9;2.6;0.2;7.9;6.7;1.4;60.2
09.02.2016;94.1;6.0;0.1;0.17;1.9;0.7;0.1;6.4;7.4;11.0;23.0
10.02.2016;92.6;5.8;0.1;0.17;3.3;1.4;0.1;6.2;2.4;0.2;62.6
11.02.2016;76.6;16.2;0.3;0.21;5.1;4.2;0.3;19.0;1.1;0.2;107.6
12.02.2016;73.2;23.5;0.4;0.25;5.9;5.2;0.5;26.7;1.1;14.6;29.5
13.02.2016;85.9;;0.1;0.18;2.4;1.0;0.1;;5.1;4.9;42.0
14.02.2016;80.3;;0.1;0.19;2.9;1.6;0.2;;5.3;11.7;27.5
15.02.2016;58.4;;0.5;0.28;7.8;7.1;0.4;;2.3;0.0;32.6
16.02.2016;36.2;;0.4;0.29;10.1;10.6;0.3;;1.9;0.0;19.4
17.02.2016;46.5;21.6;0.4;0.30;18.8;16.6;0.5;25.9;2.5;0.0;37.8
18.02.2016;78.6;20.6;0.5;0.30;18.4;14.9;0.6;26.2;3.8;0.3;73.7
19.02.2016;79.5;12.2;0.2;0.22;4.7;4.4;0.3;12.7;2.9;0.7;70.2
20.02.2016;77.2;10.3;0.3;0.20;5.1;3.0;0.3;10.6;3.0;0.2;39.7
21.02.2016;76.2;5.4;0.3;0.17;2.6;0.7;0.2;5.7;11.7;0.0;148.1
22.02.2016;76.9;9.5;0.4;0.18;17.6;7.1;0.3;10.6;11.4;1.0;85.4
23.02.2016;76.4;7.0;0.1;0.19;12.8;5.5;0.2;7.4;6.6;6.2;50.0
24.02.2016;44.5;27.9;0.2;0.28;9.2;8.1;0.5;33.6;-0.7;6.6;36.0
25.02.2016;51.5;21.8;0.3;0.27;9.9;7.7;0.5;26.7;2.3;3.5;25.7
26.02.2016;51.8;24.6;0.4;0.30;21.6;18.3;0.6;26.5;1.3;0.0;77.5
27.02.2016;46.3;28.1;0.7;0.36;29.8;25.5;0.9;34.3;0.4;0.0;124.2
28.02.2016;36.5;26.0;0.6;0.34;33.0;30.0;1.0;28.4;2.3;0.0;53.3
29.02.2016;49.2;18.7;0.6;0.34;18.1;16.4;0.7;19.3;2.8;0.2;28.1
01.03.2016;90.5;16.4;0.6;0.30;18.7;17.0;0.6;18.4;4.0;0.0;128.4
02.03.2016;89.0;9.8;0.1;0.21;7.6;6.2;0.2;10.4;4.7;3.8;64.9
03.03.2016;83.9;7.0;0.0;0.18;2.7;1.2;0.1;7.6;1.8;3.3;63.4
04.03.2016;65.9;18.7;0.2;0.23;7.1;4.9;0.3;20.9;2.3;7.7;57.9
05.03.2016;85.8;8.9;0.1;0.20;2.8;1.5;0.1;9.4;3.0;14.4;63.0
06.03.2016;81.4;6.3;0.1;0.21;5.2;4.3;0.1;6.6;1.8;0.1;93.9
07.03.2016;87.2;9.9;0.1;0.21;4.8;3.3;0.2;11.5;1.0;1.5;145.7
08.03.2016;79.4;10.1;0.2;0.22;4.6;4.2;0.2;11.7;1.0;0.1;127.4
09.03.2016;79.9;16.8;0.3;0.26;12.8;10.4;0.3;18.7;0.8;0.0;192.4
10.03.2016;97.3;22.0;0.5;0.29;22.1;17.1;0.5;26.4;2.6;0.0;196.7
11.03.2016;81.8;19.8;0.5;0.29;36.0;32.0;0.6;21.0;5.2;0.0;144.6
12.03.2016;67.5;16.6;0.4;0.28;32.7;29.4;0.6;17.5;4.8;0.0;80.1
13.03.2016;58.8;12.0;0.2;0.27;19.5;18.0;0.4;12.3;4.7;0.0;56.3
14.03.2016;51.5;15.3;0.4;0.29;17.7;15.5;0.5;16.7;4.3;0.0;103.9
15.03.2016;79.6;17.7;0.3;0.28;25.5;22.2;0.6;22.6;2.7;0.3;146.5
16.03.2016;59.2;18.6;0.2;0.27;18.4;15.7;0.4;19.7;2.1;0.3;59.9
17.03.2016;91.3;21.8;0.6;0.31;23.0;18.7;0.6;28.1;4.3;0.0;211.3
18.03.2016;102.2;22.6;0.5;0.30;24.5;18.8;0.6;29.1;5.1;0.0;216.6
19.03.2016;104.7;18.2;0.4;0.29;27.3;22.7;0.5;20.0;5.7;0.0;218.4
20.03.2016;71.0;20.6;0.5;0.36;48.7;41.3;0.8;23.8;4.8;0.0;188.1
21.03.2016;71.3;22.3;0.4;0.31;49.2;41.0;0.7;26.7;4.1;0.0;171.5
22.03.2016;79.2;19.0;0.3;0.25;33.4;27.8;0.4;22.5;5.2;0.0;217.8
23.03.2016;72.9;17.6;0.4;0.23;18.5;13.7;0.3;19.0;5.4;0.0;139.7
24.03.2016;90.5;19.2;0.6;0.24;19.7;16.8;0.3;21.5;5.8;0.0;207.1
25.03.2016;89.6;13.3;0.3;0.20;16.1;13.8;0.3;13.6;6.1;0.2;77.4
26.03.2016;92.7;13.4;0.4;;8.3;7.5;0.2;14.3;8.6;0.0;240.9
27.03.2016;93.3;12.5;0.2;;6.1;3.7;0.2;12.7;6.2;0.0;72.6
28.03.2016;85.3;10.2;0.2;;4.0;2.1;0.1;10.6;7.3;0.0;149.5
29.03.2016;88.0;11.1;0.2;;5.2;2.4;0.1;11.7;11.0;0.4;113.0
30.03.2016;96.5;10.2;0.3;0.17;6.7;2.8;0.2;10.7;13.4;0.0;165.9
31.03.2016;68.4;18.4;0.6;0.21;13.1;7.4;0.5;22.6;11.6;0.0;130.9
01.04.2016;58.4;12.8;0.3;0.22;8.9;5.9;0.3;14.3;11.0;0.0;105.4
02.04.2016;32.4;18.3;0.3;0.28;23.1;19.1;0.5;23.0;8.7;0.0;105.6
03.04.2016;56.4;17.1;0.5;0.28;30.0;23.3;0.6;20.0;11.6;0.0;107.2
04.04.2016;94.4;14.2;0.3;0.20;25.7;13.7;0.4;17.1;12.4;0.0;179.1
05.04.2016;80.8;17.2;0.2;0.21;16.9;10.4;0.5;22.1;10.9;8.4;62.9
06.04.2016;95.0;10.5;0.0;0.18;5.2;3.1;0.2;11.9;10.8;3.5;178.7
07.04.2016;83.1;8.6;0.1;0.18;5.6;2.9;0.1;9.3;8.1;0.0;69.1
08.04.2016;76.6;10.3;0.2;0.19;7.6;4.9;0.2;10.8;6.0;2.7;52.9
09.04.2016;60.9;14.2;0.3;0.23;21.3;17.2;0.4;14.9;6.0;0.2;45.7
10.04.2016;95.1;12.8;0.3;0.23;16.4;15.0;0.3;14.0;7.9;0.0;269.6
11.04.2016;91.9;15.7;0.4;0.23;9.4;8.3;0.4;21.3;9.6;0.0;200.2
12.04.2016;101.6;12.9;0.3;0.19;6.9;5.0;0.3;15.6;11.8;2.5;228.5
13.04.2016;94.2;7.6;0.0;0.16;3.0;1.9;0.1;7.9;9.7;20.0;119.3
14.04.2016;106.6;8.7;0.1;0.18;3.4;1.4;0.1;9.1;10.7;1.6;245.8
15.04.2016;90.7;13.5;0.3;0.20;6.8;3.4;0.3;14.3;11.1;1.9;55.9
16.04.2016;99.4;6.5;0.1;0.17;5.4;4.2;0.2;6.7;12.7;6.7;182.3
17.04.2016;95.5;3.1;0.0;0.15;1.9;0.6;0.0;3.2;9.2;22.7;59.2
18.04.2016;86.3;5.5;0.1;0.18;2.1;1.4;0.1;5.8;5.7;11.1;91.9
19.04.2016;97.3;9.8;0.3;0.22;5.6;6.8;0.2;11.3;8.2;0.0;281.3
20.04.2016;101.5;13.6;0.4;0.23;9.6;10.1;0.4;16.9;9.8;0.0;289.7
21.04.2016;93.2;17.6;0.5;0.23;14.6;12.7;0.5;21.9;11.7;0.0;217.6
22.04.2016;116.9;8.6;0.2;0.18;9.3;6.0;0.3;9.1;13.5;5.0;237.8
23.04.2016;84.3;8.2;0.0;0.19;4.1;3.1;0.2;8.6;9.6;13.4;58.3
